frame_no,time (ms),pos_pixel_x-darkorange,pos_pixel_y-darkorange,r_x-darkorange,r_y-darkorange,v_x-darkorange,v_y-darkorange,a_x-darkorange,a_y-darkorange,pos_pixel_x-green,pos_pixel_y-green,r_x-green,r_y-green,v_x-green,v_y-green,a_x-green,a_y-green,pos_pixel_x-hotpink,pos_pixel_y-hotpink,r_x-hotpink,r_y-hotpink,v_x-hotpink,v_y-hotpink,a_x-hotpink,a_y-hotpink,pos_pixel_x-yellowneon,pos_pixel_y-yellowneon,r_x-yellowneon,r_y-yellowneon,v_x-yellowneon,v_y-yellowneon,a_x-yellowneon,a_y-yellowneon
37,489,712,730,0.493416,0.5058900000000001,4.5390908596481e-15,-0.011838612290815394,-3.800196978262453e-13,2.564288639340101,694,542,0.48094200000000004,0.375606,0.0,0.024817830513907558,6.657902091622705e-13,-3.2617229085370765,62,774,0.042966000000000004,0.536382,-2.8369317872800626e-16,0.0,7.245170403964269e-14,4.964341329847298e-13,676,608,0.46846800000000005,0.42134400000000005,0.0,-6.80863628947215e-15,2.703208423432732e-13,1.2126566617494074e-12
38,503,712,732,0.493416,0.5072760000000001,4.1992491399258304e-15,0.025018988970048145,-5.194828429243156e-13,-0.28765367332415104,694,542,0.48094200000000004,0.375606,4.1992491399258304e-15,-0.009840885283074382,5.063223385771306e-15,1.131966833783427,62,774,0.042966000000000004,0.536382,0.0,4.1992491399258304e-15,-3.6251915136163526e-14,-6.586522842664377e-14,676,608,0.46846800000000005,0.42134400000000005,-8.398498279851661e-15,0.0,5.765825017549253e-13,9.939731793472512e-14
39,516,712,730,0.493416,0.5058900000000001,0.0,0.003864239291231093,-7.852549959884023e-14,-1.8883000797136265,694,540,0.48094200000000004,0.37422,0.0,-0.014843477534578545,-5.673723501615178e-13,-0.006423935364501765,62,774,0.042966000000000004,0.536382,-2.510814543263198e-16,0.0,1.9900695440121737e-14,-6.048072962083266e-13,676,608,0.46846800000000005,0.42134400000000005,0.0,-4.017303269221117e-15,-2.580806308406849e-13,-2.1529267742300608e-13
40,520,712,732,0.493416,0.5072760000000001,4.012053605731592e-15,0.010167428479124994,2.2417989198379534e-13,-0.5010287143915201,694,542,0.48094200000000004,0.375606,4.012053605731592e-15,-0.006722139017477537,-2.315572584638722e-13,1.0745815675733705,62,774,0.042966000000000004,0.536382,5.01506700716449e-16,8.024107211463185e-15,-3.407154283901341e-14,-4.720290669300525e-13,676,608,0.46846800000000005,0.42134400000000005,4.012053605731592e-15,4.012053605731592e-15,-4.981502187745444e-13,-3.0825435720162057e-13
41,537,712,732,0.493416,0.5072760000000001,0.0,0.015683714737524238,1.8499335839639225e-13,1.8414170604664628,694,542,0.48094200000000004,0.375606,4.409258906820854e-15,0.015683714737528644,8.977394487292379e-13,1.8414170604664533,62,774,0.042966000000000004,0.536382,2.7557868167630337e-16,4.409258906820854e-15,5.907645252228955e-14,5.346168297460581e-13,676,608,0.46846800000000005,0.42134400000000005,-6.613888360231281e-15,0.0,-3.2949702734825894e-13,9.650101524665482e-14
42,542,712,730,0.493416,0.5058900000000001,1.0266758049514743e-14,0.019270919949096257,-4.7241898218245616e-14,0.4569720889865266,694,540,0.48094200000000004,0.37422,1.0266758049514743e-14,0.019270919949091123,3.70198239613178e-13,0.4569720889872758,62,774,0.042966000000000004,0.536382,0.0,5.133379024757372e-15,4.760875789386118e-14,-9.154828076372914e-13,676,608,0.46846800000000005,0.42134400000000005,2.0533516099029486e-14,2.566689512378686e-15,6.056212576080685e-13,-9.50105003677967e-13
43,552,712,732,0.493416,0.5072760000000001,7.975505965827783e-15,0.01843145149063473,-2.2494813403885438e-13,1.7392763539642186,694,542,0.48094200000000004,0.375606,5.3170039772185225e-15,-0.017994990386472943,-3.5752343183207725e-13,-0.774949843211639,62,774,0.042966000000000004,0.536382,9.96938245728473e-16,1.0634007954437045e-14,1.967571284234744e-14,3.8157344290861103e-13,676,608,0.46846800000000005,0.42134400000000005,5.3170039772185225e-15,7.975505965827783e-15,-6.565170466290237e-13,-1.139354500457828e-13
44,557,712,732,0.493416,0.5072760000000001,5.1849020909411836e-15,0.004646747561435834,-4.5228987383313014e-13,-2.7545936346615583,694,542,0.48094200000000004,0.375606,5.1849020909411836e-15,-0.01050727704761425,-3.710119596667841e-13,-1.551967222635286,62,774,0.042966000000000004,0.536382,9.72169142051472e-16,1.0369804181882367e-14,-7.841307556169687e-15,-4.565208801503169e-13,676,608,0.46846800000000005,0.42134400000000005,0.0,7.777353136411776e-15,4.575479096065566e-13,1.8688245958411578e-13
45,561,712,732,0.493416,0.5072760000000001,9.074390455101082e-15,0.02267933441410813,-9.571089470524923e-13,-4.52172339468903,694,542,0.48094200000000004,0.375606,4.537195227550541e-15,0.007723314748642058,-2.0094702404481406e-13,-0.9751125453435681,62,774,0.042966000000000004,0.536382,8.507241051657265e-16,1.5880183296426895e-14,-1.1822132838234736e-13,-9.65202834600962e-13,676,608,0.46846800000000005,0.42134400000000005,0.0,9.074390455101082e-15,-5.298241024624207e-13,-5.245380703754894e-13
46,569,712,732,0.493416,0.5072760000000001,1.3036411007037037e-14,-0.03757584089249061,-2.1470606970204905e-12,2.314524775235054,694,540,0.48094200000000004,0.37422,2.1727351678395064e-15,-0.03452899022513851,-6.648786019433838e-13,1.7652388786998519,62,774,0.042966000000000004,0.536382,1.3579594798996914e-15,1.738188134271605e-14,-1.5098017720921057e-13,-2.339345129840771e-12,676,608,0.46846800000000005,0.42134400000000005,1.5209146174876542e-14,1.3036411007037037e-14,-2.6686629693833444e-12,-2.1662149261135963e-12
47,589,712,730,0.493416,0.5058900000000001,0.0,0.0029260152314923914,2.7721281969588487e-13,2.5451997921019247,694,540,0.48094200000000004,0.37422,0.0,-0.016545229195076453,7.244748094962145e-13,0.5270287371852264,62,774,0.042966000000000004,0.536382,2.4586536670142815e-16,-3.9338458672228505e-15,6.590150716672589e-14,3.881088588495395e-13,676,608,0.46846800000000005,0.42134400000000005,3.9338458672228505e-15,1.9669229336114252e-15,2.298325773290158e-13,1.7432378574169563e-13
48,594,712,730,0.493416,0.5058900000000001,4.048566801192881e-15,-0.006657282766376801,-8.814945673765239e-13,1.3450008524369037,694,542,0.48094200000000004,0.375606,-4.048566801192881e-15,-0.01412232228828442,-6.376802387055213e-13,0.10127273898652621,62,774,0.042966000000000004,0.536382,0.0,4.048566801192881e-15,-1.4418415120472593e-13,-9.762164554891942e-13,676,608,0.46846800000000005,0.42134400000000005,0.0,-4.048566801192881e-15,-1.607638334218272e-13,-1.428623358208283e-12
49,602,712,732,0.493416,0.5072760000000001,-3.812521519283269e-15,-0.010757503881356767,-1.0658595202323077e-13,0.033229904681060914,694,540,0.48094200000000004,0.37422,0.0,0.008636030005856766,-6.929107107588668e-14,0.6564330100861712,62,774,0.042966000000000004,0.536382,2.382825949552043e-16,0.0,-1.7434546187631106e-14,-4.009809040494425e-13,676,608,0.46846800000000005,0.42134400000000005,3.812521519283269e-15,0.0,-6.834275690238854e-13,-2.3464317024257987e-13
50,617,712,732,0.493416,0.5072760000000001,-3.6783329822186005e-15,0.0010511607697086202,3.0667494990090925e-13,-1.3802236710856848,694,540,0.48094200000000004,0.37422,-7.356665964437201e-15,0.008423455928191702,6.274409936662537e-13,1.387202971054419,62,774,0.042966000000000004,0.536382,-4.597916227773251e-16,-3.6783329822186005e-15,-1.8656047873128216e-15,6.89731408379525e-13,676,608,0.46846800000000005,0.42134400000000005,-3.6783329822186005e-15,-7.356665964437201e-15,3.480712292739133e-13,5.892111298732134e-13
51,620,712,730,0.493416,0.5058900000000001,-6.551299637741493e-15,-0.0062839510096303645,7.422597201251327e-13,-0.615063007177064,694,540,0.48094200000000004,0.37422,-1.6378249094353732e-15,-0.0025025005408946303,6.535063294035686e-13,0.5694108895036031,62,774,0.042966000000000004,0.536382,4.094562273588433e-16,-9.826949456612238e-15,1.9567051364637047e-14,9.864051271114957e-13,676,608,0.46846800000000005,0.42134400000000005,-1.6378249094353732e-15,-3.2756498188707463e-15,5.901611241872245e-13,2.174606220653237e-13
52,641,712,730,0.493416,0.5058900000000001,3.448047244306014e-15,-0.01562904853564735,5.4700383871579405e-14,1.048721940113535,694,542,0.48094200000000004,0.375606,3.448047244306014e-15,0.015487506323486014,1.9427917766487312e-13,-0.567282342887092,62,774,0.042966000000000004,0.536382,-0.015680517751608135,0.0,-1.2413863354249481,1.8630488233480743e-13,676,608,0.46846800000000005,0.42134400000000005,0.0,0.0,5.577409552436072e-13,-7.994087462697566e-14
53,656,712,730,0.493416,0.5058900000000001,-5.371348272251744e-15,-0.0028991376379168435,-6.894965199343896e-13,1.0134383317421847,694,542,0.48094200000000004,0.375606,-3.580898848167829e-15,0.0110732548807828,-1.5557877534054757e-13,-0.8187880473674641,62,774,0.042966000000000004,0.536382,-0.01093172770970706,-3.580898848167829e-15,-0.2667776435160195,-7.17756943034536e-13,676,608,0.46846800000000005,0.42134400000000005,-5.371348272251744e-15,-1.0742696544503488e-14,-3.640038965658966e-13,-3.82966735915022e-13
54,663,712,730,0.493416,0.5058900000000001,7.640827559753212e-15,5.7306206698149095e-15,-6.813025260440579e-14,1.8312149465858615e-14,694,540,0.48094200000000004,0.37422,-1.910206889938303e-15,0.011569311928681712,-6.188721140938547e-14,-0.436927603150989,62,774,0.042966000000000004,0.536382,-0.0011612039736173692,0.0,0.40215802419059404,-4.1022955818113266e-13,676,608,0.46846800000000005,0.42134400000000005,-3.820413779876606e-15,-1.910206889938303e-15,-5.826445601507412e-13,-4.545201328234829e-13
55,671,712,730,0.493416,0.5058900000000001,3.98932592005483e-15,0.010933645669597841,1.0355448062881363e-12,1.2238519605299816,694,542,0.48094200000000004,0.375606,0.0,0.0020559649757676142,1.3886466520439308e-12,0.48443102253628123,60,774,0.041580000000000006,0.536382,-0.002688866553545848,0.0,0.7229420069865173,1.4982910436418918e-12,676,608,0.46846800000000005,0.42134400000000005,0.0,-3.98932592005483e-15,1.2351360200134025e-12,1.3840251314453254e-12
56,679,712,730,0.493416,0.5058900000000001,0.0,0.010802718922201105,4.709030702731219e-13,0.0366851137995149,694,542,0.48094200000000004,0.375606,3.790791223294267e-15,0.009021095272218439,3.820284623279232e-13,-1.6920122982560486,62,774,0.042966000000000004,0.536382,-6.323542449460452e-06,0.0,0.6173066523774627,6.403846971453868e-13,676,608,0.46846800000000005,0.42134400000000005,-1.8953956116471337e-15,0.0,7.810269648830463e-13,5.233618495291976e-13
