frame_no,time (ms),pos_pixel_x-darkorange,pos_pixel_y-darkorange,r_x-darkorange,r_y-darkorange,v_x-darkorange,v_y-darkorange,a_x-darkorange,a_y-darkorange,pos_pixel_x-green,pos_pixel_y-green,r_x-green,r_y-green,v_x-green,v_y-green,a_x-green,a_y-green,pos_pixel_x-hotpink,pos_pixel_y-hotpink,r_x-hotpink,r_y-hotpink,v_x-hotpink,v_y-hotpink,a_x-hotpink,a_y-hotpink,pos_pixel_x-yellowneon,pos_pixel_y-yellowneon,r_x-yellowneon,r_y-yellowneon,v_x-yellowneon,v_y-yellowneon,a_x-yellowneon,a_y-yellowneon
0,0,,,,,,,,,784,566,0.543312,0.39223800000000003,,,,,,,,,,,,,,,,,,,,
1,12,,,,,,,,,784,566,0.543312,0.39223800000000003,-0.003944294972253689,-0.02599060396346334,-1.2610134294756985,0.5307007148521202,,,,,,,,,,,,,,,,
2,31,,,,,,,,,784,564,0.543312,0.39085200000000003,-0.017094845597274515,-0.01208695011267485,1.0322402248649545,1.3412519935373273,,,,,,,,,,,,,,,,
3,50,712,730,0.493416,0.5058900000000001,,,,,782,566,0.541926,0.39223800000000003,0.004110599578858074,0.008179930101190254,1.1149830799580553,1.0702575746670888,62,774,0.042966000000000004,0.536382,,,,,,,,,,,,
4,60,712,732,0.493416,0.5072760000000001,0.0,-0.0059483956384649055,2.2485514736744905e-14,-0.22627714670123195,782,564,0.541926,0.39085200000000003,0.0025406404292119002,-0.004353857496500826,0.7959694186559978,-0.20654882874459649,62,774,0.042966000000000004,0.536382,1.2270182364773283e-16,0.0585076737433255,-8.331720433901627e-15,-1.612221549123314,,,,,,,,
5,73,712,730,0.493416,0.5058900000000001,0.0,-0.00951097496659228,-3.092786196631602e-13,0.1146103509864959,784,566,0.543312,0.39223800000000003,0.006685978498971172,0.008459718664918184,0.3149164977344063,-0.32929514172802077,62,776,0.042966000000000004,0.537768,-3.9319211038913863e-16,0.0367144055553132,-4.734248965979016e-15,-1.154180881818517,,,,,,,,
6,85,712,730,0.493416,0.5058900000000001,2.6162757637871622e-15,-0.007967176747997252,-6.83438861725789e-14,0.1615854710759641,784,566,0.543312,0.39223800000000003,0.023730176139078824,-0.0012629720284098396,-0.9127330108539274,0.44524642758562977,62,776,0.042966000000000004,0.537768,3.270344704733953e-16,0.02373017613908144,-1.2832580307868638e-14,-0.9127330108542496,,,,,,,,
7,108,712,730,0.493416,0.5058900000000001,0.0,-0.006023045233380536,2.2614617476567177e-13,0.8258370136660965,784,564,0.543312,0.39085200000000003,0.006023045233385881,0.008718472943378634,-0.8258370136654193,0.00038685630506945693,62,776,0.042966000000000004,0.537768,0.0,0.006023045233383209,6.655155697964382e-15,-0.8258370136655288,,,,,,,,
8,127,712,730,0.493416,0.5058900000000001,8.030372688045765e-15,2.6767908960152546e-15,3.8263372326787737e-13,9.499715774565497e-14,784,566,0.543312,0.39223800000000003,5.353581792030509e-15,0.008825359007655955,2.158839078365588e-13,0.6024511386916351,62,776,0.042966000000000004,0.537768,5.018982930028603e-16,2.6767908960152546e-15,1.1264123575786112e-14,3.590991933743867e-13,,,,,,,,
9,139,712,730,0.493416,0.5058900000000001,2.8942103787853633e-15,0.0,2.4721387973161167e-13,-1.569609163746305e-14,784,566,0.543312,0.39223800000000003,0.0,0.008631110888765427,1.191826458036589e-13,0.23777467884984668,62,776,0.042966000000000004,0.537768,0.0,0.0,-8.75224631298972e-15,-1.3656675832049387e-13,,,,,,,,
10,147,712,730,0.493416,0.5058900000000001,3.342135558259944e-15,6.684271116519888e-15,2.898693275870001e-13,5.30653842905844e-13,784,566,0.543312,0.39223800000000003,6.684271116519888e-15,0.013197122927030016,1.5838903449885903e-13,-1.060824455766193,62,776,0.042966000000000004,0.537768,4.17766944782493e-16,1.0026406674779832e-14,3.3081748123408e-14,4.3570140415382523e-13,,,,,,,,
11,163,712,730,0.493416,0.5058900000000001,6.8088141233376274e-15,0.011685194345786094,-8.645218348643806e-13,1.128367282058994,784,566,0.543312,0.39223800000000003,1.3617628246675255e-14,6.8088141233376274e-15,-7.817504401062388e-13,-8.841684056808319e-13,62,776,0.042966000000000004,0.537768,6.383263240629025e-16,-0.01168519434577588,-3.5009725315979983e-14,-1.1283672820601287,686,646,0.47539800000000004,0.447678,,,,
12,174,712,730,0.493416,0.5058900000000001,3.3383561433245813e-15,0.01882327756829096,-1.4523955325404385e-13,1.13491986238662,784,566,0.543312,0.39223800000000003,6.6767122866491626e-15,3.3383561433245813e-15,-5.948759936564665e-13,-4.788741045973449e-13,62,776,0.042966000000000004,0.537768,2.0864725895778633e-16,-0.018823277568284284,-4.705524370677378e-14,-1.134919862387019,684,646,0.47401200000000004,0.447678,-0.005844951344117437,1.3403339048404524e-14,1.2501179651281125,-4.5447970604306563e-13
13,185,712,730,0.493416,0.5058900000000001,3.4443117722254707e-15,0.013981470836293253,-4.1765579338755323e-13,-0.11597071746690103,784,566,0.543312,0.39223800000000003,-3.4443117722254707e-15,0.0,-3.6515142673601565e-13,-4.0569573240921375e-13,62,776,0.042966000000000004,0.537768,-4.3053897152818384e-16,-0.013981470836293253,-2.6982648955731157e-14,0.11597071746555726,686,646,0.47539800000000004,0.447678,0.006788113980501096,-8.527571678158192e-15,0.6412427960598284,6.54534204651136e-13
14,202,712,732,0.493416,0.5072760000000001,3.550555596855204e-15,-0.0011073248465155929,3.2906592669671783e-13,-1.5888464862195664,784,566,0.543312,0.39223800000000003,3.550555596855204e-15,1.775277798427602e-15,-2.42411644616685e-13,5.355591017056562e-15,62,774,0.042966000000000004,0.536382,2.2190972480345024e-16,0.0011073248465120423,1.2559273225283933e-14,1.5888464862197407,686,646,0.47539800000000004,0.447678,-0.010394415005909104,-3.550555596855204e-15,-1.3653069730982628,-1.5441604118494617e-13
15,212,712,732,0.493416,0.5072760000000001,-3.58369606159906e-15,-0.006704768669149163,1.5829303120008788e-13,-1.6066110675915275,784,566,0.543312,0.39223800000000003,-3.58369606159906e-15,-1.79184803079953e-15,1.017326240140606e-13,-2.678049937103122e-15,62,774,0.042966000000000004,0.536382,-2.2398100384994124e-16,0.006704768669141995,1.445571457567579e-14,1.6066110675921543,686,646,0.47539800000000004,0.447678,-0.014712460403917318,0.0,-2.274489835120829,3.399463220701457e-13
16,218,712,730,0.493416,0.5058900000000001,6.320954230138697e-15,-0.005853327035465398,-2.782892055692004e-13,-0.40276370175200876,784,566,0.543312,0.39223800000000003,6.320954230138697e-15,7.901192787673371e-15,-4.0537903288410245e-13,-1.5067930843693175e-13,62,776,0.042966000000000004,0.537768,0.0,0.0003265869590019898,-7.341557933277405e-15,-0.4323409609211343,686,646,0.47539800000000004,0.447678,-0.02246942863182832,0.0,-0.0011734655087937012,-1.1898458502198124e-13
17,233,712,730,0.493416,0.5058900000000001,-1.474671574746719e-15,-0.025968429687458505,2.7930093867439595e-13,1.0407761491731289,784,566,0.543312,0.39223800000000003,0.0,1.474671574746719e-15,8.384605421720224e-14,2.9651230517092566e-14,62,776,0.042966000000000004,0.537768,7.373357873733595e-16,0.016480313736235572,-4.2239400470958505e-14,-0.8840611665470591,684,646,0.47401200000000004,0.447678,-0.028971541357566327,-1.474671574746719e-15,0.8536609282850653,2.7920962217033924e-13
18,245,712,730,0.493416,0.5058900000000001,-2.638158894240114e-15,-0.01467589027338964,2.5352432947053416e-13,0.6589345768649673,784,566,0.543312,0.39223800000000003,-7.914476682720342e-15,-0.001971924486775073,4.1249098576766055e-13,-0.7926524729414776,62,776,0.042966000000000004,0.537768,-3.2976986178001425e-16,0.005161274185163677,2.613415021614479e-14,-0.06359460947663224,684,646,0.47401200000000004,0.447678,-0.024483610443462943,-5.276317788480228e-15,0.953632271679184,3.7018128598766063e-13
19,269,712,730,0.493416,0.5058900000000001,-2.4882950041478432e-15,0.01003497424256656,-1.5484569299348924e-13,0.6392826455369277,784,566,0.543312,0.39223800000000003,2.4882950041478432e-15,-0.005804252527642056,1.259171834635856e-13,0.02346450568019506,62,774,0.042966000000000004,0.536382,1.555184377592402e-16,0.0005823275582746557,2.715928110942815e-15,0.5313282701805423,684,646,0.47401200000000004,0.447678,-0.007356213426297123,0.0,0.6023901549174445,-1.270401741305221e-13
20,284,712,730,0.493416,0.5058900000000001,2.3333077231968344e-15,0.005203703314855889,-2.7315428195259567e-13,-0.09565389362947775,784,566,0.543312,0.39223800000000003,2.3333077231968344e-15,-0.0030439745336911165,-2.0605784992067394e-13,0.3108892366771638,62,776,0.042966000000000004,0.537768,1.4583173269980215e-16,0.0017566637189435374,-3.898899982451698e-17,0.28370289751377575,684,646,0.47401200000000004,0.447678,0.0,0.0,-6.422791791635099e-14,-1.5387074997000894e-14
21,300,712,730,0.493416,0.5058900000000001,0.0,0.002219777172605617,-2.8488642675118893e-13,-0.31241211992389833,784,564,0.543312,0.39085200000000003,0.0,0.0007873097281402071,2.6886998281466083e-14,0.4378577856246382,62,776,0.042966000000000004,0.537768,1.5132003265061877e-16,0.005384338780631669,5.735590668586774e-15,0.12501043379979176,684,646,0.47401200000000004,0.447678,0.0,0.0,3.8626534382476636e-14,-5.826432092202748e-14
22,317,712,732,0.493416,0.5072760000000001,2.654509527976216e-15,-0.0015153032835360665,8.938306939308003e-14,-0.6985680223700181,784,566,0.543312,0.39223800000000003,2.654509527976216e-15,0.004552332735542508,1.4690411159265798e-13,0.5490058001509356,62,776,0.042966000000000004,0.537768,0.0,-0.002362183800945816,1.632449516030751e-14,-1.4916427646369834,684,646,0.47401200000000004,0.447678,2.654509527976216e-15,0.0,-9.836432614564018e-14,2.944949024572765e-13
23,342,712,730,0.493416,0.5058900000000001,5.264070999536628e-15,-0.010708706294452095,-2.301849879043222e-13,-0.5507717896783084,784,566,0.543312,0.39223800000000003,6.5800887494207854e-15,0.008023642697176458,8.169774041115243e-14,0.0824500709366253,62,776,0.042966000000000004,0.537768,4.935066562065589e-16,-0.0067817442245468335,-1.0861892136689729e-14,-0.050304548926907215,684,646,0.47401200000000004,0.447678,5.264070999536628e-15,2.632035499768314e-15,1.4922403864210853e-13,-9.426257161738918e-15
24,346,712,730,0.493416,0.5058900000000001,-6.294864711894884e-15,-0.009284231250658618,1.031137974321153e-13,-0.22940467223181113,784,566,0.543312,0.39223800000000003,-6.294864711894884e-15,0.007084490903398132,-1.086603158134326e-13,-0.9060980920512699,62,776,0.042966000000000004,0.537768,-3.9342904449343025e-16,-0.0019217425809653543,-9.866485153514599e-16,0.3566348705253512,684,646,0.47401200000000004,0.447678,0.013749625112759343,-6.294864711894884e-15,0.7582944999915615,1.5950302735359174e-13
