frame_no,time (ms),pos_pixel_x-darkorange,pos_pixel_y-darkorange,r_x-darkorange,r_y-darkorange,v_x-darkorange,v_y-darkorange,a_x-darkorange,a_y-darkorange,pos_pixel_x-green,pos_pixel_y-green,r_x-green,r_y-green,v_x-green,v_y-green,a_x-green,a_y-green,pos_pixel_x-hotpink,pos_pixel_y-hotpink,r_x-hotpink,r_y-hotpink,v_x-hotpink,v_y-hotpink,a_x-hotpink,a_y-hotpink,pos_pixel_x-yellowneon,pos_pixel_y-yellowneon,r_x-yellowneon,r_y-yellowneon,v_x-yellowneon,v_y-yellowneon,a_x-yellowneon,a_y-yellowneon
0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,96,,,,,,,,,248,546,0.17186400000000002,0.37837800000000005,,,,,,,,,,,,,,,,,,,,
8,103,,,,,,,,,248,546,0.17186400000000002,0.37837800000000005,0.0,9.028594548837476e-15,1.6120229688710264e-13,-6.092157125167122e-13,,,,,,,,,,,,,,,,
9,118,,,,,,,,,248,546,0.17186400000000002,0.37837800000000005,3.896119018207392e-15,1.948059509103696e-15,-5.187585521850084e-13,-2.1975228663554245e-13,,,,,,,,,,,,,,,,
10,135,,,,,,,,,248,546,0.17186400000000002,0.37837800000000005,8.506020285615897e-16,0.0,-2.197483794795145e-13,-4.0760102982570544e-13,,,,,,,,,,,,,,,,
11,145,414,346,0.286902,0.23977800000000002,,,,,248,546,0.17186400000000002,0.37837800000000005,1.79465510515355e-15,3.5893102103071e-15,2.0722003632830191e-13,5.152865218014459e-13,,,,,,,,,,,,,,,,
12,157,414,344,0.286902,0.23839200000000002,-0.06543785262437427,0.037442041374596474,-4.436376070501928,5.473989337726712,248,546,0.17186400000000002,0.37837800000000005,-2.8627690392102153e-15,0.0,9.256016418271361e-14,2.836489495572269e-13,,,,,,,,,,,,,,,,
13,164,414,344,0.286902,0.23839200000000002,-0.09106455572418357,0.07232380537874687,-0.584472625723775,3.0355342991479044,248,546,0.17186400000000002,0.37837800000000005,-9.944466970724078e-16,1.9888933941448157e-15,-1.5346577719955788e-13,-8.038546857446455e-13,,,,,,,,,,,,,,,,
14,172,410,350,0.28413,0.24255000000000002,-0.0888148001334208,0.08615657163665695,1.5521452273795737,-0.18889149983199893,248,546,0.17186400000000002,0.37837800000000005,8.944109240698175e-16,-1.788821848139635e-15,-1.1340654782921675e-13,-1.0923546215664229e-13,,,,,,,,,,,,,,,,
15,188,408,350,0.282744,0.24255000000000002,-0.08376790259450773,0.10390505022515927,2.433081390825417,-2.730295992363172,248,546,0.17186400000000002,0.37837800000000005,1.7044085884437063e-15,5.1132257653311185e-15,1.4858468558887795e-14,-1.2355380442473514e-14,,,,,,,,,,,,,,,,
16,199,408,352,0.282744,0.24393600000000001,-0.07213855498609958,0.08704635927920569,0.9218594094939683,-1.211161423540011,248,546,0.17186400000000002,0.37837800000000005,-7.767026552591944e-16,-3.1068106210367778e-15,1.3613066277631773e-13,4.300086199767375e-13,,,,,,,,,,,,,,,,
