frame_no,time (ms),pos_pixel_x-darkorange,pos_pixel_y-darkorange,r_x-darkorange,r_y-darkorange,v_x-darkorange,v_y-darkorange,a_x-darkorange,a_y-darkorange,pos_pixel_x-green,pos_pixel_y-green,r_x-green,r_y-green,v_x-green,v_y-green,a_x-green,a_y-green,pos_pixel_x-hotpink,pos_pixel_y-hotpink,r_x-hotpink,r_y-hotpink,v_x-hotpink,v_y-hotpink,a_x-hotpink,a_y-hotpink,pos_pixel_x-lightorange,pos_pixel_y-lightorange,r_x-lightorange,r_y-lightorange,v_x-lightorange,v_y-lightorange,a_x-lightorange,a_y-lightorange,pos_pixel_x-yellowneon,pos_pixel_y-yellowneon,r_x-yellowneon,r_y-yellowneon,v_x-yellowneon,v_y-yellowneon,a_x-yellowneon,a_y-yellowneon
192,2113,580,528,0.40194,0.365904,-0.24088415911483382,0.21979386559297745,-3.72329807301684,2.148460662525842,,,,,,,,,492,436,0.34095600000000004,0.302148,0.009684471266018164,0.0,0.0026780397784641713,2.059251511378186e-13,,,,,,,,,760,382,0.52668,0.264726,3.5832294041243815e-15,1.7916147020621908e-15,6.491727787240119e-13,4.684299909994532e-14
193,2122,576,532,0.399168,0.368676,-0.24136517226896625,0.20640620230637668,-2.821502691385618,-0.2258296686883933,,,,,,,,,492,436,0.34095600000000004,0.302148,0.010446193856523222,1.867570293558021e-15,-1.1752701200341682,4.211999958314925e-13,,,,,,,,,760,382,0.52668,0.264726,7.470281174232084e-15,3.735140587116042e-15,7.745660834769679e-13,2.100462509380471e-13
194,2132,572,534,0.396396,0.370062,-0.2764672812347243,0.20499606834993286,-0.7270060758438434,-1.9961721621061332,,,,,,,,,492,436,0.34095600000000004,0.302148,0.0,-2.091783853331573e-15,-6.037115143108617e-13,-6.039462056274277e-13,,,,,,,,,760,382,0.52668,0.264726,0.0,0.0,-6.687944243233061e-13,-6.364374213967844e-13
195,2140,568,538,0.39362400000000003,0.372834,-0.27554365125849295,0.19818843533819894,1.8425460499836512,-1.6214671397692153,,,,,,,,,492,436,0.34095600000000004,0.302148,0.0,0.0,4.911940023357378e-13,1.0709021741293228e-13,,,,,,,,,760,382,0.52668,0.264726,0.0,2.0239470011922736e-15,7.197263484600672e-13,1.2774058364316422e-13
196,2154,564,540,0.39085200000000003,0.37422,-0.2549857775675689,0.17328241316644008,1.5513306213357492,-0.9305300598194919,,,,,,,,,492,436,0.34095600000000004,0.302148,1.9288546922484146e-15,0.0,-2.7931782396184185e-13,1.696084177913507e-13,,,,,,,,,760,382,0.52668,0.264726,0.0,0.0,5.272726452415186e-13,2.894345822507439e-13
197,2160,560,542,0.38808000000000004,0.375606,-0.2521862812426656,0.1699722520966636,0.4762767941094885,-1.0522303191513307,,,,,,,,,492,436,0.34095600000000004,0.302148,-5.629054184590407e-15,-1.876351394863469e-15,2.1200340561251944e-13,-9.585621064693192e-14,,,,,,,,,760,382,0.52668,0.264726,-7.505405579453876e-15,-5.629054184590407e-15,-4.865060089704276e-14,8.285842420393483e-14
198,2176,556,546,0.38530800000000004,0.37837800000000005,-0.25532390337048405,0.15437247258318448,-1.1692735451569085,0.17920250960878015,,,,,,,,,492,436,0.34095600000000004,0.302148,1.904577031275729e-15,-1.904577031275729e-15,-4.275776924826962e-13,-7.797085617558188e-13,,,,,,,,,760,382,0.52668,0.264726,0.0,1.904577031275729e-15,-1.1021298144754204e-12,-3.9768120313479835e-13
199,2187,552,548,0.38253600000000004,0.37976400000000005,-0.26571821455565703,0.14604775728185643,-1.3083052619753823,-1.5090248356916018,,,,,,,,,492,436,0.34095600000000004,0.302148,-1.894843420634207e-15,-3.789686841268414e-15,2.372263594210715e-13,1.343740091138344e-13,,,,,,,,,760,382,0.52668,0.264726,-7.579373682536828e-15,0.0,5.855271943910219e-13,1.6564899664663222e-13
200,2196,548,550,0.37976400000000005,0.38115000000000004,-0.2668351471534215,0.13567653753395592,-1.7525069788286658,-0.99209195814552,,,,,,,,,492,436,0.34095600000000004,0.302148,0.0,-1.8529470349224613e-15,7.532069477516171e-13,9.342457108284828e-13,,,,,,,,,760,382,0.52668,0.264726,3.7058940698449226e-15,-1.8529470349224613e-15,3.4326708843233635e-13,1.9417518602337942e-13
201,2205,544,552,0.376992,0.38253600000000004,-0.28876542095192,0.13081616769164237,-0.46714508160844886,-0.12215790974965052,,,,,,,,,492,436,0.34095600000000004,0.302148,0.0,-1.9672316884887073e-15,4.474681024371097e-13,3.2420080699292227e-13,,,,,,,,,760,382,0.52668,0.264726,-3.9344633769774146e-15,-1.9672316884887073e-15,2.598916640487959e-13,5.065159396326179e-13
202,2220,538,554,0.372834,0.38392200000000004,-0.267670480113598,0.10802638565634275,2.6663640294751567,-2.200599854395521,,,,,,,,,492,436,0.34095600000000004,0.302148,1.81105584363951e-15,-1.81105584363951e-15,6.660670111045622e-13,7.260175385531519e-13,,,,,,,,,760,382,0.52668,0.264726,0.0,0.0,9.729689991686773e-13,2.2123917621709447e-13
203,2230,534,556,0.370062,0.38530800000000004,-0.26456319812138285,0.0956378820047737,1.1189115219355954,-1.6416382483978844,,,,,,,,,492,436,0.34095600000000004,0.302148,0.0,-1.7499566379066702e-15,1.281094979964783e-13,3.0771416731343344e-13,,,,,,,,,760,382,0.52668,0.264726,-3.4999132758133404e-15,0.0,5.065299974868716e-13,2.680865148125741e-13
204,2238,530,558,0.36729,0.38669400000000004,-0.266416666914686,0.08337823349894759,-0.5459262606012749,-1.5628914539849839,,,,,,,,,492,436,0.34095600000000004,0.302148,0.0,-1.7649288598218548e-15,2.3009330065589012e-14,1.0787445804060515e-13,,,,,,,,,760,382,0.52668,0.264726,-3.5298577196437095e-15,0.0,5.049231694565801e-13,1.3825930879039963e-14
205,2258,526,558,0.364518,0.38669400000000004,-0.31870067898429394,0.0723923432834386,-4.3347760336235455,-0.4171973150453301,,,,,,,,,492,436,0.34095600000000004,0.302148,5.5720496353439185e-15,0.0,-4.287904066030494e-14,7.991340503432123e-14,,,,,,,,,760,382,0.52668,0.264726,1.1144099270687837e-14,-0.023633848853845226,2.8493524558784555e-13,-1.6560778068283508
206,2266,520,560,0.36036,0.38808000000000004,-0.29975899899518554,0.06006681061369043,-1.861288579253389,-0.17940969478794144,,,,,,,,,492,436,0.34095600000000004,0.302148,0.0,0.0,3.27343486866662e-13,2.983718758870946e-13,,,,,,,,,760,382,0.52668,0.264726,-3.742029551986329e-15,-0.007076433776716618,6.007238397537144e-13,0.15767115491937686
207,2274,516,560,0.357588,0.38808000000000004,-0.2943826116165854,0.04605421785593714,-0.362424539767098,-0.5333210994018587,,,,,,,,,492,436,0.34095600000000004,0.302148,3.604886223638012e-15,0.0,1.2435569761443384e-13,2.739449654746955e-13,,,,,,,,,760,382,0.52668,0.264726,0.0,-0.003955007730929262,3.8230727972941945e-13,0.5993466433338177
208,2283,510,562,0.35343,0.38946600000000003,-0.33516385019120626,0.05664166969586425,4.3046106146709215,-2.393548775569385,,,,,,,,,492,436,0.34095600000000004,0.302148,3.562875238203756e-15,1.781437619101878e-15,-1.6631483571877226e-13,2.967351460131964e-13,,,,,,,,,760,380,0.52668,0.26334,7.125750476407512e-15,-0.009699874958386054,-2.3074075044927047e-14,-0.2555331289595779
209,2298,506,562,0.350658,0.38946600000000003,-0.2853171078279205,0.022754815590242557,0.6267026700522601,-1.4097383521848053,,,,,,,,,492,436,0.34095600000000004,0.302148,-1.7238157957858905e-15,-3.447631591571781e-15,-9.367532090164962e-14,3.106012131755425e-15,,,,,,,,,760,382,0.52668,0.264726,-6.895263183143562e-15,-0.004560695045689122,-1.934568109004139e-13,0.5695882978055248
210,2313,500,562,0.34650000000000003,0.38946600000000003,-0.2876672127919348,0.007154331853633875,-1.208439001833511,-1.1302377727592714,,,,,,,,,492,436,0.34095600000000004,0.302148,5.118052979779165e-15,3.412035319852777e-15,1.795041752764889e-13,-2.4420293759330767e-13,,,,,,,,,760,382,0.52668,0.264726,1.023610595955833e-14,0.0063772398533912785,-3.512437767396742e-13,0.5136949050574804
211,2325,496,562,0.34372800000000003,0.38946600000000003,-0.2861224411027192,8.713060076178505e-15,-1.6341423474553387,6.619151316563572e-13,,,,,,,,,492,436,0.34095600000000004,0.302148,6.970448060942804e-15,8.713060076178505e-15,4.873982672820977e-13,5.692005234901882e-13,,,,,,,,,760,380,0.52668,0.26334,1.3940896121885608e-14,0.010837198254665574,6.567781803678509e-13,-0.2886037736189337
212,2335,490,562,0.33957000000000004,0.38946600000000003,-0.30672016944338637,5.68204811481016e-15,-1.0120078770675,4.441091437769849e-13,,,,,,,,,492,436,0.34095600000000004,0.302148,5.68204811481016e-15,5.68204811481016e-15,2.0136236463775445e-13,4.757103504255346e-13,,,,,,,,,760,382,0.52668,0.264726,7.576064153080213e-15,0.005849975502173925,5.386646241347377e-13,0.8359028266348015
213,2344,486,562,0.33679800000000004,0.38946600000000003,-0.30224967406616055,-1.9247921082749792e-15,0.972192822112457,-5.863753672057764e-14,,,,,,,,,492,436,0.34095600000000004,0.302148,-1.9247921082749792e-15,1.9247921082749792e-15,-2.6883211561974333e-14,1.6911424637840023e-14,,,,,,,,,760,382,0.52668,0.264726,0.0,0.008551665904193524,-4.5919120433904095e-14,0.02537972640101453
214,2356,482,562,0.33402600000000005,0.38946600000000003,-0.32017117453325833,-0.013437574839654834,-0.2524619258958283,-1.3553262236913488,,,,,,,,,492,436,0.34095600000000004,0.302148,2.006026802865796e-15,2.006026802865796e-15,-3.373991725281822e-13,2.373441408215319e-13,,,,,,,,,760,382,0.52668,0.264726,0.0,0.013654492677845489,-3.8952853074963617e-13,-1.6756076364846164
215,2366,476,562,0.329868,0.38946600000000003,-0.32011609067677044,-0.023887669689532567,-1.922458317469013,-1.5702168767394882,,,,,,,,,492,436,0.34095600000000004,0.302148,-6.078915976767557e-15,-6.078915976767557e-15,8.395520781843062e-14,-7.951977324228153e-14,,,,,,,,,760,382,0.52668,0.264726,-1.2157831953535114e-14,-4.052610651178371e-15,-5.732418193518025e-14,-4.376526013908004e-15
216,2380,472,562,0.327096,0.38946600000000003,-0.3267141990719252,-0.05377694473844436,-0.713562355142153,-2.3194736035244206,,,,,,,,,492,436,0.34095600000000004,0.302148,2.0185873175002844e-15,0.0,4.5360433730787936e-13,-1.1346102418995952e-13,,,,,,,,,760,382,0.52668,0.264726,-4.037174635000569e-15,0.0,-7.157630609881679e-13,4.060233165948369e-13
217,2385,466,560,0.322938,0.38808000000000004,-0.33278905070273757,-0.06354711043751148,0.5280505382125046,-2.437550925954934,,,,,,,,,492,436,0.34095600000000004,0.302148,4.1389943224772235e-15,0.0,-7.590601868819126e-13,-2.1803308510637838e-13,,,,,,,,,760,382,0.52668,0.264726,4.1389943224772235e-15,2.0694971612386117e-15,-1.194755984788854e-12,-3.7717612923264497e-13
218,2396,462,560,0.320166,0.38808000000000004,-0.31619674756075955,-0.07489134907928874,1.0687886538160125,-0.33065679697932443,,,,,,,,,492,436,0.34095600000000004,0.302148,-4.042523659718178e-15,-2.021261829859089e-15,1.484794539637243e-13,6.134971750820269e-14,,,,,,,,,760,382,0.52668,0.264726,4.042523659718178e-15,-2.021261829859089e-15,-2.7823772430849683e-13,-1.0051353989325442e-13
219,2406,458,558,0.317394,0.38669400000000004,-0.32234729623876696,-0.08844578743805794,1.9266012239373072,0.32586699581739703,,,,,,,,,492,436,0.34095600000000004,0.302148,2.084397587846948e-15,4.168795175693896e-15,-2.7220542539152633e-13,-2.0471523318737247e-13,,,,,,,,,760,382,0.52668,0.264726,8.337590351387792e-15,2.084397587846948e-15,-4.883656814233435e-13,1.6033107281396028e-13
220,2418,452,556,0.313236,0.38530800000000004,-0.2839232748193029,-0.08215996844759854,0.833347904707301,-0.23899167039543873,,,,,,,,,492,436,0.34095600000000004,0.302148,-1.8429635493617863e-15,-1.8429635493617863e-15,9.491219092561848e-14,4.127146690918424e-14,,,,,,,,,760,382,0.52668,0.264726,-3.685927098723573e-15,-3.685927098723573e-15,2.7584102980315055e-13,3.0803046078929115e-13
221,2430,448,556,0.310464,0.38530800000000004,-0.27898910951183636,-0.09236294546084907,1.476077343275863,-0.01702505852774784,,,,,,,,,492,436,0.34095600000000004,0.302148,1.781437619101878e-15,0.0,-2.391879830921145e-13,1.5072500868000703e-13,,,,,,,,,760,382,0.52668,0.264726,-3.562875238203756e-15,1.781437619101878e-15,-5.256359896583961e-14,-2.2400712062242868e-13
222,2436,444,554,0.307692,0.38392200000000004,-0.273171623380237,-0.08742986311188854,1.8276111041515837,-0.6938059348339469,,,,,,,,,492,436,0.34095600000000004,0.302148,-0.004476984077280054,0.0,-1.1053471265330348,-3.006427373636344e-13,,,,,,,,,760,382,0.52668,0.264726,-3.3115176504943865e-15,-3.3115176504943865e-15,1.3570209209427877e-13,-6.914715617979609e-14
223,2456,438,552,0.303534,0.38253600000000004,-0.25221870514655603,-0.12105202585555594,0.31251863854358575,-2.6123681280778137,,,,,,,,,492,436,0.34095600000000004,0.302148,-0.009888637903294783,1.7219487343845413e-15,-0.2909277508597782,6.108187642388463e-13,,,,,,,,,760,382,0.52668,0.264726,3.4438974687690826e-15,0.0,7.60249397358027e-13,5.799188514476265e-13
224,2466,434,550,0.30076200000000003,0.38115000000000004,-0.2719832827460607,-0.15631528100836123,-1.6426467006614676,-3.332270855369313,,,,,,,,,492,436,0.34095600000000004,0.302148,-0.0037852125010733816,0.0,0.472479955734399,-4.877443055822307e-14,,,,,,,,,760,382,0.52668,0.264726,-3.669281704839298e-15,1.834640852419649e-15,-4.5675410760679083e-14,-7.432091292468537e-14
225,2480,430,548,0.29799000000000003,0.37976400000000005,-0.25391404264501,-0.1506662881514762,-0.3914833292990545,-1.238739807907386,,,,,,,,,490,436,0.33957000000000004,0.302148,0.002717655217240529,0.0,0.6255247729765937,-9.859793135992466e-14,,,,,,,,,760,382,0.52668,0.264726,-3.5615000531136584e-15,0.0,1.3482892742706154e-13,1.7181009317178392e-13
226,2487,426,544,0.29521800000000004,0.376992,-0.2569221587391464,-0.16755561258940974,1.2334267689964813,0.029267282815384182,,,,,,,,,492,436,0.34095600000000004,0.302148,0.0015365485050593487,-3.8723474783128635e-15,0.7952447791062813,2.8708436017099217e-13,,,,,,,,,760,382,0.52668,0.264726,-3.8723474783128635e-15,-3.8723474783128635e-15,4.715792798913858e-13,-1.4662327350799927e-14
227,2493,422,542,0.29244600000000004,0.375606,-0.25699737768461234,-0.17774927881532104,0.9990207769601689,-0.7320207323032556,,,,,,,,,492,436,0.34095600000000004,0.302148,0.006176473719170244,-1.8452531039673637e-15,0.2134779101449633,-2.4613226036998057e-13,,,,,,,,,760,382,0.52668,0.264726,3.6905062079347274e-15,-1.8452531039673637e-15,-6.342267609258359e-13,-3.551745557835463e-13
228,2511,418,540,0.28967400000000004,0.37422,-0.25798905282736695,-0.19519629225715873,-0.11515325573970205,-1.2222208401250023,,,,,,,,,492,436,0.34095600000000004,0.302148,0.009856026543424162,-3.92094495589405e-15,-1.6482246799549707,9.129660972135967e-13,,,,,,,,,760,382,0.52668,0.264726,-7.8418899117881e-15,-1.960472477947025e-15,6.681331207096396e-13,1.4685225461374927e-13
229,2522,414,536,0.286902,0.371448,-0.22596388564318584,-0.19001182873001363,0.9656743510870238,-1.5992257199676514,,,,,,,,,492,436,0.34095600000000004,0.302148,0.0,0.0,7.79691413051162e-14,1.4125209320956043e-13,,,,,,,,,760,382,0.52668,0.264726,0.0,-1.833889822497034e-15,8.968919018289706e-14,-3.192620708900448e-14
230,2532,410,532,0.28413,0.368676,-0.22416423495296825,-0.2129396510245168,-0.23132467461401066,-2.1648362246263866,,,,,,,,,492,436,0.34095600000000004,0.302148,-7.463947742678714e-15,-7.463947742678714e-15,-3.8140582675430235e-13,-1.4702556943126406e-13,,,,,,,,,760,382,0.52668,0.264726,-1.4927895485357428e-14,-5.597960807009036e-15,2.3074976164418534e-13,-8.799937449338519e-14
231,2539,406,530,0.281358,0.36729,-0.22946468531691475,-0.22066710566102266,2.7580280420160963,3.194738356267758,,,,,,,,,492,436,0.34095600000000004,0.302148,-5.132617067972844e-15,-3.4217447119818965e-15,3.067735132534031e-13,2.890363459057855e-13,,,,,,,,,760,382,0.52668,0.264726,-3.4217447119818965e-15,-1.7108723559909482e-15,4.104702538053616e-13,1.4165684585968419e-13
232,2555,404,526,0.279972,0.364518,-0.20274155719872275,-0.188637426892627,1.4809178466980553,2.293724803549357,,,,,,,,,492,436,0.34095600000000004,0.302148,0.0,0.0,1.9172727022160522e-13,-3.1735817167874e-13,,,,,,,,,760,382,0.52668,0.264726,0.0,1.7044085884437063e-15,-8.117514058041108e-13,-2.829949087536134e-13
233,2562,400,522,0.2772,0.361746,-0.18862829198009837,-0.18253633656872306,-0.199611991395704,-0.3486225651249929,,,,,,,,,492,436,0.34095600000000004,0.302148,1.661496757997814e-15,0.0,-4.956447356109181e-13,-2.7706456729017293e-13,,,,,,,,,760,382,0.52668,0.264726,-3.322993515995628e-15,0.0,-1.8735378703511437e-13,-2.4001626327101456e-13
234,2587,396,520,0.274428,0.36036,-0.21696089489120737,-0.2251615596183119,-2.0685521302493646,-2.2825799495767622,,,,,,,,,492,436,0.34095600000000004,0.302148,-4.837227429438693e-15,-4.837227429438693e-15,8.468474972213084e-14,2.5523632343211652e-14,,,,,,,,,760,382,0.52668,0.264726,-4.837227429438693e-15,-4.837227429438693e-15,-1.4335723323132504e-13,1.9682468012706747e-13
235,2591,392,516,0.271656,0.357588,-0.22642674466734394,-0.26395727227000726,-2.009362861593918,-6.244597018509469,,,,,,,,,492,436,0.34095600000000004,0.302148,1.9391247753746338e-15,1.9391247753746338e-15,7.030390443701891e-14,-1.555454250739351e-14,,,,,,,,,760,382,0.52668,0.264726,3.8782495507492675e-15,1.9391247753746338e-15,-3.408226382484818e-13,-2.69898699492386e-14
236,2601,390,512,0.27027,0.354816,-0.1824238130213691,-0.23176839213706266,0.8954390825814387,-1.8877036666007558,,,,,,,,,492,436,0.34095600000000004,0.302148,1.893465051774534e-15,1.893465051774534e-15,-3.7022938846188385e-13,-1.7268262473054327e-13,,,,,,,,,760,382,0.52668,0.264726,3.786930103549068e-15,3.786930103549068e-15,-4.339460915182351e-13,-1.4526008106646854e-13
237,2611,386,508,0.267498,0.352044,-0.20077373050231306,-0.2914234644243979,5.330394981630479,4.524034654345203,,,,,,,,,492,436,0.34095600000000004,0.302148,4.147650297750895e-15,0.0,-1.039300353506608e-12,-6.040430507533013e-13,,,,,,,,,760,382,0.52668,0.264726,4.147650297750895e-15,0.0,-6.871639098490893e-13,-4.849849095609312e-13
238,2616,384,504,0.266112,0.349272,-0.16649383963345388,-0.27044068948654587,2.1779581765210914,-0.9455982716539213,,,,,,,,,492,436,0.34095600000000004,0.302148,-5.836994531322872e-15,-1.9456648437742905e-15,-7.741601633805775e-13,-4.618078523211166e-13,,,,,,,,,760,382,0.52668,0.264726,-7.782659375097162e-15,0.0,-6.133851684780287e-13,-6.711077072917695e-13
239,2637,382,500,0.264726,0.34650000000000003,-0.12912003635786198,-0.2649877982190495,1.7465319140717783,0.16497768236989738,,,,,,,,,492,436,0.34095600000000004,0.302148,1.8363968500824373e-15,0.0,-5.233405078815001e-14,-1.7360025890591068e-13,,,,,,,,,760,382,0.52668,0.264726,0.0,0.0,2.1291905568900514e-13,-2.847317277283462e-13
240,2644,380,496,0.26334,0.34372800000000003,-0.12094900193336315,-0.2674810265647958,-0.17798421794593547,-0.8948389924385864,,,,,,,,,492,436,0.34095600000000004,0.302148,-0.013715120986052409,3.697150708945435e-15,-1.1578563740152819,3.428083852070216e-13,,,,,,,,,760,382,0.52668,0.264726,3.697150708945435e-15,3.697150708945435e-15,1.9512329189941579e-13,7.135378832040752e-13
241,2650,378,490,0.261954,0.33957000000000004,-0.11477293574912165,-0.2541632442814957,-0.2656378001650958,-0.3137769348699202,,,,,,,,,492,436,0.34095600000000004,0.302148,-0.00796216728997796,-1.738334610613011e-15,0.10719069805035346,-1.9998493530443783e-13,,,,,,,,,760,382,0.52668,0.264726,0.0,-1.738334610613011e-15,-5.300874433383889e-13,2.104841217941129e-13
242,2669,376,486,0.260568,0.33679800000000004,-0.1274009222003646,-0.28917622891467215,0.2713477065639863,0.7994699079649493,,,,,,,,,492,436,0.34095600000000004,0.302148,-0.017400759878399532,0.0,-0.11779262524592936,1.0916500231870896e-13,,,,,,,,,760,382,0.52668,0.264726,0.0,0.0,7.780216689976131e-13,1.3427520257818365e-13
243,2676,374,482,0.259182,0.33402600000000005,-0.13094366739094426,-0.29773579863966076,-1.2891826040690475,-2.9632857117701463,,,,,,,,,490,436,0.33957000000000004,0.302148,-0.0057320992144252025,0.0,1.3396448112228865,-5.321224528128888e-14,,,,,,,,,760,382,0.52668,0.264726,0.0,1.9580318016469365e-15,5.92062894513871e-14,2.5161801801700656e-14
244,2691,372,478,0.257796,0.331254,-0.11516328036723489,-0.30991016013704925,0.12349869826470918,-3.246316113841136,,,,,,,,,492,436,0.34095600000000004,0.302148,0.010944442374798646,1.9364682366467894e-15,1.424574507817438,-1.1842155042089155e-13,,,,,,,,,760,382,0.52668,0.264726,0.0,0.0,-2.724160113771036e-13,-1.577340408683675e-14
245,2696,370,472,0.25641,0.327096,-0.11733843019058893,-0.3162179767856563,2.087213984546023,1.1718112743055902,588,970,0.407484,0.6722100000000001,,,,,490,436,0.33957000000000004,0.302148,0.008801383043206355,4.073013250266727e-15,0.6423279742129823,3.0523647124483863e-13,,,,,,,,,760,382,0.52668,0.264726,8.146026500533454e-15,6.1095198754000905e-15,-5.795593892247135e-13,-9.236161681822634e-14
246,2705,368,468,0.25502400000000003,0.324324,-0.09621146740405442,-0.3014681310001741,2.2696757757498514,2.16585937636026,,,,,,,,,492,436,0.34095600000000004,0.302148,0.02374543384396061,7.328563999924869e-15,-0.8696891919344325,-8.688141233157849e-13,,,,,,,,,760,382,0.52668,0.264726,7.328563999924869e-15,5.496422999943652e-15,-8.42432451064456e-13,-6.176037899863864e-13
247,2717,368,464,0.25502400000000003,0.321552,-0.07883738138242583,-0.29994990146032585,1.383834623958612,2.032863723433952,590,964,0.40887,0.6680520000000001,0.06614952471049958,-0.18102772258139435,-0.1393529564876077,0.47337942613535616,492,436,0.34095600000000004,0.302148,0.011846404686664785,5.369254043201219e-15,-0.474449387849495,2.706253530494166e-13,,,,,,,,,760,382,0.52668,0.264726,3.579502695467479e-15,1.7897513477337396e-15,1.093189448690028e-12,5.112149226740525e-13
248,2732,366,458,0.25363800000000003,0.317394,-0.05567315359730248,-0.2699465516054202,0.42914395585231774,-0.8397761196717419,592,960,0.410256,0.6652800000000001,0.060093988628847184,-0.17409280557854884,-0.5017758094511596,0.4582276570634612,492,436,0.34095600000000004,0.302148,0.010561588815662484,-1.7036057581643817e-15,-1.1298632434371396,1.7971483225643113e-13,,,,,,,,,760,382,0.52668,0.264726,0.0,0.0,-3.053575244708232e-13,-4.877018773850788e-14
249,2746,366,454,0.25363800000000003,0.314622,-0.042681712287644884,-0.2737624659932145,0.41712336450277804,-0.7957788974202024,592,958,0.410256,0.663894,0.04844501779821479,-0.17526839873480907,-1.260550615957245,-1.3015099892097493,492,436,0.34095600000000004,0.302148,0.0,1.696430971100825e-15,3.0718263153228403e-13,-1.4943236622480594e-13,,,,,,,,,760,382,0.52668,0.264726,0.0,1.696430971100825e-15,-1.640214811630004e-13,-9.285977497112763e-14
250,2756,364,448,0.25225200000000003,0.310464,-0.034386422071947045,-0.3077105380182509,1.357754834754379,-2.3367353417830596,594,954,0.411642,0.661122,0.05136212077374787,-0.1906908312903361,-0.22216789734361173,-1.4625481635218363,492,436,0.34095600000000004,0.302148,-3.707960361653002e-15,-3.707960361653002e-15,-4.625057548334924e-13,-3.7812283316381606e-13,,,,,,,,,760,382,0.52668,0.264726,-7.415920723306005e-15,-5.561940542479503e-15,-9.062274951548315e-13,-2.4304159302355276e-13
251,2767,364,444,0.25225200000000003,0.307692,-0.020862475736757154,-0.3132192597636953,1.1923201927649874,-1.4114343180683326,594,952,0.411642,0.659736,0.04667756849057712,-0.1838554913292969,0.15544515268985454,-0.17104534744465963,492,436,0.34095600000000004,0.302148,-0.01795991222040882,-1.9949849655118e-15,-1.4841352497420701,-5.326436672273301e-13,,,,,,,,,760,382,0.52668,0.264726,-7.9799398620472e-15,-1.9949849655118e-15,-2.5292708594246914e-13,-1.2661313418508142e-13
252,2778,364,440,0.25225200000000003,0.30492,-0.015382164663888354,-0.3080405505773658,1.1699462406546415,1.91488183342884,594,948,0.411642,0.656964,0.04107370585577111,-0.17022768681285858,-1.097315368518774,2.9817307510217805,492,436,0.34095600000000004,0.302148,-0.008698371576196996,-1.143251002513283e-14,0.35907285682743645,5.3929684466524345e-12,,,,,,,,,760,382,0.52668,0.264726,-2.286502005026566e-14,-1.3337928362654967e-14,9.027731480391636e-12,4.739751936562526e-12
253,2784,364,434,0.25225200000000003,0.30076200000000003,4.250515854784592e-15,-0.29351714468423523,-1.854071771558299e-13,2.2395607050328556,596,946,0.413028,0.655578,0.029594446029792953,-0.1555191837513175,-0.736172441081443,2.4891526926047667,492,436,0.34095600000000004,0.302148,-0.01035756272154515,5.10061902574151e-15,0.8653142798897447,-2.6044716351319e-13,,,,,,,,,760,382,0.52668,0.264726,1.020123805148302e-14,5.10061902574151e-15,-1.0050179320915877e-13,-1.714537482517976e-13
254,2797,364,430,0.25225200000000003,0.29799000000000003,0.004569787614566493,-0.2836961186558306,1.1231644097702116,1.5004142789121022,596,944,0.413028,0.654192,0.02630993312059314,-0.13363301595148544,-1.2707843475556249,2.0482621865292847,490,436,0.33957000000000004,0.302148,-0.005541717413053802,-1.6473529762278412e-15,1.0634930566414587,4.762476052309141e-13,,,,,,,,,760,382,0.52668,0.264726,0.0,-1.6473529762278412e-15,7.441025151829356e-13,4.649353661116538e-13
255,2815,364,424,0.25225200000000003,0.29383200000000004,0.024217479066095813,-0.2785306566219461,1.522766190105981,-0.7741317559029167,596,942,0.413028,0.652806,0.007221771464337734,-0.11190359993098813,-1.1299132206101723,-0.46099892502134365,492,436,0.34095600000000004,0.302148,-0.0068288489447571816,1.676202224234974e-15,-0.3366879994100341,-9.633617261167054e-14,,,,,,,,,760,382,0.52668,0.264726,3.352404448469948e-15,0.0,5.73363743959405e-13,1.8803118798941714e-13
256,2829,364,420,0.25225200000000003,0.29106000000000004,0.04771373018297294,-0.2747939250282728,1.7996513857240537,-1.6192668703334114,596,940,0.413028,0.65142,2.0258647765404768e-14,-0.12598478199758154,-5.218931935880638e-13,-1.4634482911208657,492,436,0.34095600000000004,0.302148,-0.01736400393605319,1.6378249094353732e-15,-1.0194259648125965,-1.3526858267170676e-13,,,,,,,,,760,382,0.52668,0.264726,3.2756498188707463e-15,1.6378249094353732e-15,2.8718404986847804e-13,5.958729205311275e-14
257,2839,366,414,0.25363800000000003,0.286902,0.05396052264971365,-0.3035381997305757,1.3350949390506426,-2.2152576102697323,596,938,0.413028,0.650034,1.923924889439215e-15,-0.10350390938447948,-7.859488047764284e-15,0.01558000248786856,492,436,0.34095600000000004,0.302148,-0.021274503474530537,0.0,-1.9376756641190178,2.702808662113514e-13,,,,,,,,,760,382,0.52668,0.264726,3.615862933115343e-15,3.615862933115343e-15,5.759857995359019e-13,1.6684506740998606e-13
258,2846,366,410,0.25363800000000003,0.28413,0.06541744810045222,-0.3111950918892769,0.8561153387258538,-0.829099105473287,596,936,0.413028,0.648648,-6.21497329318995e-15,-0.1088127355339216,9.258493234318543e-13,0.8351839926161267,490,436,0.33957000000000004,0.302148,-0.01608912393673849,2.004391499094479e-15,1.7998862675400231,5.394455225728062e-16,,,,,,,,,760,382,0.52668,0.264726,4.008782998188958e-15,4.008782998188958e-15,-2.0592319210983382e-13,1.9872687876520217e-13
