frame_no,time (ms),pos_pixel_x-hotpink,pos_pixel_y-hotpink,r_x-hotpink,r_y-hotpink,v_x-hotpink,v_y-hotpink,a_x-hotpink,a_y-hotpink
1034,11481,506,180,0.45539999999999997,0.162,,,,
1035,11496,500,178,0.45,0.1602,,,,
1036,11505,496,176,0.44639999999999996,0.15839999999999999,,,,
1037,11515,492,176,0.44279999999999997,0.15839999999999999,,,,
1038,11525,490,174,0.441,0.1566,,,,
1039,11538,488,172,0.4392,0.1548,,,,
1040,11549,486,170,0.4374,0.153,,,,
1041,11559,486,170,0.4374,0.153,,,,
1042,11571,486,170,0.4374,0.153,,,,
1043,11584,486,168,0.4374,0.1512,,,,
1044,11593,488,168,0.4392,0.1512,,,,
1045,11605,490,168,0.441,0.1512,,,,
1046,11617,492,166,0.44279999999999997,0.1494,,,,
1047,11626,496,166,0.44639999999999996,0.1494,,,,
1048,11637,500,166,0.45,0.1494,,,,
1049,11648,506,166,0.45539999999999997,0.1494,,,,
1050,11660,510,168,0.45899999999999996,0.1512,,,,
1051,11671,516,168,0.4644,0.1512,,,,
1052,11687,524,168,0.47159999999999996,0.1512,,,,
1053,11700,530,168,0.477,0.1512,,,,
1054,11709,538,170,0.48419999999999996,0.153,,,,
1055,11718,546,170,0.4914,0.153,,,,
1056,11726,554,172,0.4986,0.1548,,,,
1057,11737,562,172,0.5058,0.1548,,,,
1058,11751,570,174,0.513,0.1566,,,,
1059,11760,578,176,0.5202,0.15839999999999999,,,,
1060,11775,588,178,0.5292,0.1602,,,,
1061,11783,596,180,0.5364,0.162,,,,
1062,11792,604,182,0.5436,0.1638,,,,
1063,11804,612,184,0.5508,0.1656,,,,
1064,11814,620,186,0.5579999999999999,0.1674,,,,
1065,11825,628,188,0.5652,0.1692,,,,
1066,11837,634,192,0.5706,0.1728,,,,
1067,11849,640,194,0.576,0.1746,,,,
1068,11860,646,196,0.5814,0.1764,,,,
1069,11870,652,200,0.5868,0.18,,,,
1070,11882,656,202,0.5904,0.1818,,,,
1071,11893,660,204,0.594,0.18359999999999999,,,,
1072,11904,664,208,0.5976,0.1872,,,,
1073,11917,668,210,0.6012,0.189,,,,
1074,11932,670,214,0.603,0.1926,,,,
1075,11938,672,218,0.6048,0.19619999999999999,,,,
1076,11950,672,220,0.6048,0.19799999999999998,,,,
1077,11962,672,224,0.6048,0.2016,,,,
1078,11975,672,228,0.6048,0.2052,,,,
1079,11982,672,230,0.6048,0.207,,,,
1080,11996,670,234,0.603,0.21059999999999998,,,,
1081,12004,666,238,0.5993999999999999,0.2142,,,,
1082,12014,664,240,0.5976,0.216,,,,
1083,12026,660,244,0.594,0.2196,,,,
1084,12037,654,246,0.5886,0.22139999999999999,,,,
1085,12048,650,250,0.585,0.225,,,,
1086,12060,644,254,0.5796,0.2286,,,,
1087,12070,638,256,0.5741999999999999,0.2304,,,,
1088,12081,632,258,0.5688,0.2322,,,,
1089,12092,624,262,0.5616,0.23579999999999998,,,,
1090,12104,618,264,0.5562,0.2376,,,,
1091,12115,610,268,0.5489999999999999,0.2412,,,,
1092,12126,602,270,0.5418,0.243,,,,
1093,12137,594,272,0.5346,0.2448,,,,
1094,12149,,,,,,,,
1095,12159,578,278,0.5202,0.2502,,,,
1096,12172,570,280,0.513,0.252,,,,
1097,12181,562,282,0.5058,0.25379999999999997,,,,
1098,12193,556,284,0.5004,0.2556,,,,
1099,12205,544,330,0.4896,0.297,,,,
1100,12214,538,332,0.48419999999999996,0.2988,,,,
1101,12226,530,334,0.477,0.3006,,,,
1102,12238,524,336,0.47159999999999996,0.3024,,,,
1103,12248,522,294,0.4698,0.2646,,,,
1104,12265,516,296,0.4644,0.26639999999999997,,,,
1105,12275,512,298,0.4608,0.2682,,,,
1106,12282,502,342,0.4518,0.3078,,,,
1107,12294,498,342,0.4482,0.3078,,,,
1108,12304,496,344,0.44639999999999996,0.3096,,,,
1109,12315,492,344,0.44279999999999997,0.3096,,,,
1110,12326,490,346,0.441,0.3114,,,,
1111,12337,494,304,0.4446,0.2736,,,,
1112,12348,488,346,0.4392,0.3114,,,,
1113,12360,488,348,0.4392,0.3132,,,,
1114,12373,492,306,0.44279999999999997,0.2754,,,,
1115,12383,494,306,0.4446,0.2754,,,,
1116,12392,496,308,0.44639999999999996,0.2772,,,,
1117,12406,494,350,0.4446,0.315,,,,
1118,12414,502,308,0.4518,0.2772,,,,
1119,12429,500,350,0.45,0.315,,,,
1120,12437,510,308,0.45899999999999996,0.2772,,,,
1121,12448,514,308,0.4626,0.2772,,,,
1122,12459,520,308,0.46799999999999997,0.2772,,,,
1123,12470,520,350,0.46799999999999997,0.315,,,,
1124,12482,526,350,0.4734,0.315,,,,
1125,12497,534,350,0.48059999999999997,0.315,,,,
1126,12504,540,350,0.486,0.315,,,,
1127,12515,546,348,0.4914,0.3132,,,,
1128,12526,554,348,0.4986,0.3132,,,,
1129,12538,562,346,0.5058,0.3114,,,,
1130,12548,570,346,0.513,0.3114,,,,
1131,12559,582,300,0.5237999999999999,0.27,,,,
1132,12570,590,298,0.531,0.2682,,,,
1133,12581,598,296,0.5382,0.26639999999999997,,,,
1134,12592,606,294,0.5454,0.2646,,,,
1135,12604,614,292,0.5526,0.2628,,,,
1136,12617,620,290,0.5579999999999999,0.261,,,,
1137,12625,628,288,0.5652,0.2592,,,,
1138,12637,634,286,0.5706,0.2574,,,,
1139,12649,640,284,0.576,0.2556,,,,
1140,12664,646,282,0.5814,0.25379999999999997,,,,
1141,12670,652,278,0.5868,0.2502,,,,
1142,12681,656,276,0.5904,0.24839999999999998,,,,
1143,12694,660,274,0.594,0.24659999999999999,,,,
1144,12709,664,270,0.5976,0.243,,,,
1145,12720,668,268,0.6012,0.2412,,,,
1146,12726,670,264,0.603,0.2376,,,,
1147,12738,672,262,0.6048,0.23579999999999998,,,,
1148,12749,672,258,0.6048,0.2322,,,,
1149,12760,672,254,0.6048,0.2286,,,,
1150,12770,672,250,0.6048,0.225,,,,
1151,12781,670,246,0.603,0.22139999999999999,,,,
1152,12792,668,242,0.6012,0.2178,,,,
1153,12804,666,238,0.5993999999999999,0.2142,,,,
1154,12814,662,234,0.5958,0.21059999999999998,,,,
1155,12831,658,230,0.5922,0.207,,,,
1156,12837,654,226,0.5886,0.2034,,,,
1157,12848,648,224,0.5831999999999999,0.2016,,,,
1158,12865,642,220,0.5778,0.19799999999999998,,,,
1159,12872,636,216,0.5724,0.1944,,,,
1160,12884,630,212,0.567,0.1908,,,,
1161,12896,622,210,0.5598,0.189,,,,
1162,12903,614,206,0.5526,0.18539999999999998,,,,
1163,12915,608,204,0.5472,0.18359999999999999,,,,
1164,12930,600,200,0.54,0.18,,,,
1165,12936,592,198,0.5327999999999999,0.1782,,,,
1166,12951,584,194,0.5256,0.1746,,,,
1167,12959,576,192,0.5184,0.1728,,,,
1168,12972,566,188,0.5094,0.1692,,,,
1169,12982,558,186,0.5022,0.1674,,,,
1170,12993,550,182,0.495,0.1638,,,,
1171,13004,544,178,0.4896,0.1602,,,,
1172,13029,536,176,0.4824,0.15839999999999999,,,,
1173,13035,528,174,0.4752,0.1566,,,,
1174,13038,522,170,0.4698,0.153,,,,
1175,13051,516,168,0.4644,0.1512,,,,
1176,13059,510,166,0.45899999999999996,0.1494,,,,
1177,13071,504,164,0.4536,0.1476,,,,
1178,13083,500,164,0.45,0.1476,,,,
1179,13092,496,162,0.44639999999999996,0.14579999999999999,,,,
1180,13105,492,162,0.44279999999999997,0.14579999999999999,,,,
1181,13114,490,160,0.441,0.144,,,,
1182,13128,488,160,0.4392,0.144,,,,
1183,13136,488,158,0.4392,0.1422,,,,
1184,13149,488,158,0.4392,0.1422,,,,
1185,13160,488,158,0.4392,0.1422,,,,
1186,13176,490,158,0.441,0.1422,,,,
1187,13182,492,158,0.44279999999999997,0.1422,,,,
1188,13193,496,158,0.44639999999999996,0.1422,,,,
1189,13209,498,156,0.4482,0.1404,,,,
1190,13215,502,158,0.4518,0.1422,,,,
1191,13230,508,158,0.4572,0.1422,,,,
1192,13238,512,158,0.4608,0.1422,,,,
1193,13248,518,158,0.4662,0.1422,,,,
1194,13258,522,160,0.4698,0.144,,,,
1195,13272,530,160,0.477,0.144,,,,
1196,13281,536,162,0.4824,0.14579999999999999,,,,
1197,13294,542,164,0.4878,0.1476,,,,
1198,13305,550,166,0.495,0.1494,,,,
1199,13315,558,168,0.5022,0.1512,,,,
1200,13326,566,168,0.5094,0.1512,,,,
1201,13339,574,170,0.5166,0.153,,,,
1202,13348,584,172,0.5256,0.1548,,,,
1203,13361,592,176,0.5327999999999999,0.15839999999999999,,,,
1204,13370,600,178,0.54,0.1602,,,,
1205,13385,608,180,0.5472,0.162,,,,
1206,13394,616,184,0.5544,0.1656,,,,
1207,13406,624,186,0.5616,0.1674,,,,
1208,13414,630,190,0.567,0.17099999999999999,,,,
1209,13425,636,192,0.5724,0.1728,,,,
1210,13436,642,196,0.5778,0.1764,,,,
1211,13448,646,200,0.5814,0.18,,,,
1212,13460,652,204,0.5868,0.18359999999999999,,,,
1213,13471,656,206,0.5904,0.18539999999999998,,,,
1214,13482,660,210,0.594,0.189,,,,
1215,13494,662,212,0.5958,0.1908,,,,
1216,13504,664,216,0.5976,0.1944,,,,
1217,13525,666,220,0.5993999999999999,0.19799999999999998,,,,
1218,13528,668,222,0.6012,0.1998,,,,
1219,13540,668,226,0.6012,0.2034,,,,
1220,13549,668,230,0.6012,0.207,,,,
1221,13563,668,234,0.6012,0.21059999999999998,,,,
1222,13573,666,238,0.5993999999999999,0.2142,,,,
1223,13582,664,242,0.5976,0.2178,,,,
1224,13593,662,246,0.5958,0.22139999999999999,,,,
1225,13604,658,250,0.5922,0.225,,,,
1226,13614,654,252,0.5886,0.2268,,,,
1227,13626,648,256,0.5831999999999999,0.2304,,,,
1228,13638,644,260,0.5796,0.23399999999999999,,,,
1229,13650,638,264,0.5741999999999999,0.2376,,,,
1230,13661,632,266,0.5688,0.2394,,,,
1231,13670,626,270,0.5634,0.243,,,,
1232,13684,618,272,0.5562,0.2448,,,,
1233,13693,612,276,0.5508,0.24839999999999998,,,,
1234,13704,604,278,0.5436,0.2502,,,,
1235,13716,596,280,0.5364,0.252,,,,
1236,13727,,,,,,,,
1237,13742,582,286,0.5237999999999999,0.2574,,,,
1238,13749,574,288,0.5166,0.2592,,,,
1239,13771,,,,,,,,
1240,13779,558,294,0.5022,0.2646,,,,
1241,13789,546,340,0.4914,0.306,,,,
1242,13796,540,342,0.486,0.3078,,,,
1243,13805,532,344,0.4788,0.3096,,,,
1244,13817,530,302,0.477,0.2718,,,,
1245,13830,520,346,0.46799999999999997,0.3114,,,,
1246,13839,520,306,0.46799999999999997,0.2754,,,,
1247,13849,510,350,0.45899999999999996,0.315,,,,
1248,13861,506,350,0.45539999999999997,0.315,,,,
1249,13870,502,352,0.4518,0.31679999999999997,,,,
1250,13886,504,312,0.4536,0.2808,,,,
1251,13894,500,312,0.45,0.2808,,,,
1252,13906,492,354,0.44279999999999997,0.3186,,,,
1253,13917,496,314,0.44639999999999996,0.2826,,,,
1254,13926,494,314,0.4446,0.2826,,,,
1255,13938,494,314,0.4446,0.2826,,,,
1256,13948,490,358,0.441,0.3222,,,,
1257,13959,490,358,0.441,0.3222,,,,
1258,13971,496,316,0.44639999999999996,0.2844,,,,
1259,13982,498,316,0.4482,0.2844,,,,
1260,13993,502,316,0.4518,0.2844,,,,
1261,14004,504,316,0.4536,0.2844,,,,
1262,14015,508,314,0.4572,0.2826,,,,
1263,14026,508,358,0.4572,0.3222,,,,
1264,14039,518,314,0.4662,0.2826,,,,
1265,14048,524,314,0.47159999999999996,0.2826,,,,
1266,14061,524,356,0.47159999999999996,0.3204,,,,
1267,14070,530,356,0.477,0.3204,,,,
1268,14085,542,312,0.4878,0.2808,,,,
1269,14094,544,354,0.4896,0.3186,,,,
1270,14107,552,352,0.49679999999999996,0.31679999999999997,,,,
1271,14116,564,308,0.5075999999999999,0.2772,,,,
1272,14126,566,350,0.5094,0.315,,,,
1273,14137,580,304,0.522,0.2736,,,,
1274,14155,588,302,0.5292,0.2718,,,,
1275,14165,594,300,0.5346,0.27,,,,
1276,14171,602,296,0.5418,0.26639999999999997,,,,
1277,14183,610,294,0.5489999999999999,0.2646,,,,
1278,14192,618,292,0.5562,0.2628,,,,
1279,14205,626,288,0.5634,0.2592,,,,
1280,14220,632,286,0.5688,0.2574,,,,
1281,14229,638,284,0.5741999999999999,0.2556,,,,
1282,14237,644,280,0.5796,0.252,,,,
1283,14250,650,278,0.585,0.2502,,,,
1284,14263,654,274,0.5886,0.24659999999999999,,,,
1285,14270,658,272,0.5922,0.2448,,,,
1286,14282,660,268,0.594,0.2412,,,,
