frame_no,time (ms),pos_pixel_x-hotpink,pos_pixel_y-hotpink,r_x-hotpink,r_y-hotpink,v_x-hotpink,v_y-hotpink,a_x-hotpink,a_y-hotpink
1112,12372,434,274,0.3906,0.24659999999999999,,,,
1113,12384,436,274,0.39239999999999997,0.24659999999999999,,,,
1114,12395,440,276,0.39599999999999996,0.24839999999999998,,,,
1115,12406,444,276,0.3996,0.24839999999999998,,,,
1116,12418,448,276,0.4032,0.24839999999999998,,,,
1117,12431,454,276,0.40859999999999996,0.24839999999999998,,,,
1118,12439,458,276,0.4122,0.24839999999999998,,,,
1119,12452,464,276,0.41759999999999997,0.24839999999999998,,,,
1120,12461,470,276,0.423,0.24839999999999998,,,,
1121,12478,476,276,0.4284,0.24839999999999998,,,,
1122,12488,482,276,0.43379999999999996,0.24839999999999998,,,,
1123,12498,490,276,0.441,0.24839999999999998,,,,
1124,12510,496,276,0.44639999999999996,0.24839999999999998,,,,
1125,12519,502,276,0.4518,0.24839999999999998,,,,
1126,12532,510,276,0.45899999999999996,0.24839999999999998,,,,
1127,12541,516,274,0.4644,0.24659999999999999,,,,
1128,12552,522,274,0.4698,0.24659999999999999,,,,
1129,12562,528,274,0.4752,0.24659999999999999,,,,
1130,12573,534,272,0.48059999999999997,0.2448,,,,
1131,12583,540,272,0.486,0.2448,,,,
1132,12595,546,270,0.4914,0.243,,,,
1133,12614,550,270,0.495,0.243,,,,
1134,12620,556,268,0.5004,0.2412,,,,
1135,12631,560,268,0.504,0.2412,,,,
1136,12640,564,266,0.5075999999999999,0.2394,,,,
1137,12651,566,264,0.5094,0.2376,,,,
1138,12663,570,262,0.513,0.23579999999999998,,,,
1139,12679,572,260,0.5148,0.23399999999999999,,,,
1140,12685,574,260,0.5166,0.23399999999999999,,,,
1141,12696,574,258,0.5166,0.2322,,,,
1142,12707,574,256,0.5166,0.2304,,,,
1143,12718,574,254,0.5166,0.2286,,,,
1144,12728,572,252,0.5148,0.2268,,,,
1145,12742,572,250,0.5148,0.225,,,,
1146,12750,570,248,0.513,0.22319999999999998,,,,
1147,12761,566,246,0.5094,0.22139999999999999,,,,
1148,12772,564,244,0.5075999999999999,0.2196,,,,
1149,12785,560,242,0.504,0.2178,,,,
1150,12800,554,240,0.4986,0.216,,,,
1151,12810,550,238,0.495,0.2142,,,,
1152,12818,544,236,0.4896,0.2124,,,,
1153,12829,540,232,0.486,0.20879999999999999,,,,
1154,12839,534,230,0.48059999999999997,0.207,,,,
1155,12851,526,228,0.4734,0.2052,,,,
1156,12865,520,226,0.46799999999999997,0.2034,,,,
1157,12876,514,224,0.4626,0.2016,,,,
1158,12886,508,222,0.4572,0.1998,,,,
1159,12900,500,220,0.45,0.19799999999999998,,,,
1160,12907,494,218,0.4446,0.19619999999999999,,,,
1161,12921,488,216,0.4392,0.1944,,,,
1162,12932,482,214,0.43379999999999996,0.1926,,,,
1163,12942,476,214,0.4284,0.1926,,,,
1164,12952,468,212,0.42119999999999996,0.1908,,,,
1165,12967,464,210,0.41759999999999997,0.189,,,,
1166,12972,458,208,0.4122,0.1872,,,,
1167,12985,452,206,0.4068,0.18539999999999998,,,,
1168,12995,448,206,0.4032,0.18539999999999998,,,,
1169,13007,444,204,0.3996,0.18359999999999999,,,,
1170,13017,440,202,0.39599999999999996,0.1818,,,,
