frame_no,time (ms),pos_pixel_x-hotpink,pos_pixel_y-hotpink,r_x-hotpink,r_y-hotpink,v_x-hotpink,v_y-hotpink,a_x-hotpink,a_y-hotpink
2344,26082,524,256,0.47159999999999996,0.2304,,,,
2345,26093,534,256,0.48059999999999997,0.2304,,,,
2346,26104,546,256,0.4914,0.2304,,,,
2347,26114,558,256,0.5022,0.2304,,,,
2348,26127,570,256,0.513,0.2304,,,,
2349,26140,584,256,0.5256,0.2304,,,,
2350,26148,596,256,0.5364,0.2304,,,,
2351,26158,610,256,0.5489999999999999,0.2304,,,,
2352,26171,624,256,0.5616,0.2304,,,,
2353,26180,638,256,0.5741999999999999,0.2304,,,,
2354,26192,652,256,0.5868,0.2304,,,,
2355,26206,668,256,0.6012,0.2304,,,,
2356,26215,682,256,0.6138,0.2304,,,,
2357,26228,696,256,0.6264,0.2304,,,,
2358,26238,710,256,0.639,0.2304,,,,
2359,26250,722,256,0.6497999999999999,0.2304,,,,
2360,26261,736,256,0.6624,0.2304,,,,
2361,26273,750,256,0.6749999999999999,0.2304,,,,
2362,26284,762,256,0.6858,0.2304,,,,
2363,26291,774,256,0.6966,0.2304,,,,
2364,26304,786,256,0.7074,0.2304,,,,
2365,26314,796,256,0.7163999999999999,0.2304,,,,
2366,26326,806,256,0.7253999999999999,0.2304,,,,
2367,26337,814,256,0.7326,0.2304,,,,
2368,26350,824,258,0.7415999999999999,0.2322,,,,
2369,26359,830,258,0.747,0.2322,,,,
2370,26371,838,258,0.7542,0.2322,,,,
2371,26384,844,258,0.7595999999999999,0.2322,,,,
2372,26395,848,258,0.7632,0.2322,,,,
2373,26405,852,258,0.7667999999999999,0.2322,,,,
2374,26416,856,258,0.7704,0.2322,,,,
2375,26426,858,258,0.7722,0.2322,,,,
2376,26441,860,258,0.774,0.2322,,,,
2377,26450,860,258,0.774,0.2322,,,,
2378,26461,858,258,0.7722,0.2322,,,,
2379,26473,856,258,0.7704,0.2322,,,,
2380,26482,854,258,0.7686,0.2322,,,,
2381,26493,850,258,0.765,0.2322,,,,
2382,26503,844,258,0.7595999999999999,0.2322,,,,
2383,26516,838,258,0.7542,0.2322,,,,
2384,26526,832,258,0.7488,0.2322,,,,
2385,26538,824,258,0.7415999999999999,0.2322,,,,
2386,26549,816,258,0.7343999999999999,0.2322,,,,
2387,26560,806,258,0.7253999999999999,0.2322,,,,
2388,26572,796,258,0.7163999999999999,0.2322,,,,
2389,26582,786,260,0.7074,0.23399999999999999,,,,
2390,26593,774,258,0.6966,0.2322,,,,
2391,26606,762,260,0.6858,0.23399999999999999,,,,
2392,26618,748,260,0.6732,0.23399999999999999,,,,
2393,26626,736,260,0.6624,0.23399999999999999,,,,
2394,26639,722,260,0.6497999999999999,0.23399999999999999,,,,
2395,26647,710,260,0.639,0.23399999999999999,,,,
2396,26661,694,260,0.6245999999999999,0.23399999999999999,,,,
2397,26676,680,260,0.612,0.23399999999999999,,,,
2398,26680,666,260,0.5993999999999999,0.23399999999999999,,,,
2399,26696,652,260,0.5868,0.23399999999999999,,,,
2400,26707,638,260,0.5741999999999999,0.23399999999999999,,,,
2401,26714,624,260,0.5616,0.23399999999999999,,,,
2402,26727,610,260,0.5489999999999999,0.23399999999999999,,,,
2403,26739,596,260,0.5364,0.23399999999999999,,,,
2404,26751,582,262,0.5237999999999999,0.23579999999999998,,,,
2405,26759,570,260,0.513,0.23399999999999999,,,,
2406,26770,558,262,0.5022,0.23579999999999998,,,,
2407,26782,546,262,0.4914,0.23579999999999998,,,,
2408,26794,534,262,0.48059999999999997,0.23579999999999998,,,,
2409,26804,524,262,0.47159999999999996,0.23579999999999998,,,,
2410,26817,514,262,0.4626,0.23579999999999998,,,,
2411,26829,504,262,0.4536,0.23579999999999998,,,,
2412,26842,496,262,0.44639999999999996,0.23579999999999998,,,,
2413,26857,488,262,0.4392,0.23579999999999998,,,,
2414,26862,482,264,0.43379999999999996,0.2376,,,,
2415,26872,476,264,0.4284,0.2376,,,,
2416,26884,470,264,0.423,0.2376,,,,
2417,26896,466,264,0.4194,0.2376,,,,
2418,26906,462,264,0.4158,0.2376,,,,
2419,26914,460,264,0.414,0.2376,,,,
2420,26932,460,264,0.414,0.2376,,,,
2421,26942,458,264,0.4122,0.2376,,,,
2422,26951,458,266,0.4122,0.2394,,,,
2423,26962,,,,,,,,
2424,26973,462,266,0.4158,0.2394,,,,
2425,26982,466,266,0.4194,0.2394,,,,
2426,26995,470,266,0.423,0.2394,,,,
2427,27007,476,266,0.4284,0.2394,,,,
2428,27016,482,266,0.43379999999999996,0.2394,,,,
2429,27027,,,,,,,,
2430,27040,498,268,0.4482,0.2412,,,,
2431,27048,506,268,0.45539999999999997,0.2412,,,,
2432,27059,516,268,0.4644,0.2412,,,,
2433,27071,526,268,0.4734,0.2412,,,,
2434,27081,536,268,0.4824,0.2412,,,,
2435,27092,548,268,0.49319999999999997,0.2412,,,,
2436,27106,560,270,0.504,0.243,,,,
2437,27118,572,270,0.5148,0.243,,,,
2438,27128,584,270,0.5256,0.243,,,,
2439,27140,598,270,0.5382,0.243,,,,
2440,27150,612,272,0.5508,0.2448,,,,
2441,27173,626,270,0.5634,0.243,,,,
2442,27183,640,272,0.576,0.2448,,,,
2443,27189,654,272,0.5886,0.2448,,,,
2444,27199,668,272,0.6012,0.2448,,,,
2445,27210,682,272,0.6138,0.2448,,,,
2446,27222,696,272,0.6264,0.2448,,,,
2447,27227,710,272,0.639,0.2448,,,,
2448,27240,724,272,0.6516,0.2448,,,,
2449,27251,738,272,0.6642,0.2448,,,,
2450,27258,750,272,0.6749999999999999,0.2448,,,,
2451,27272,762,272,0.6858,0.2448,,,,
2452,27280,774,272,0.6966,0.2448,,,,
2453,27292,784,272,0.7056,0.2448,,,,
2454,27306,794,272,0.7146,0.2448,,,,
2455,27315,804,272,0.7236,0.2448,,,,
2456,27324,814,272,0.7326,0.2448,,,,
2457,27339,822,272,0.7398,0.2448,,,,
2458,27350,830,272,0.747,0.2448,,,,
2459,27360,836,272,0.7524,0.2448,,,,
2460,27373,,,,,,,,
2461,27381,846,272,0.7614,0.2448,,,,
2462,27394,,,,,,,,
2463,27407,852,270,0.7667999999999999,0.243,,,,
2464,27415,856,270,0.7704,0.243,,,,
2465,27426,856,270,0.7704,0.243,,,,
2466,27436,856,270,0.7704,0.243,,,,
2467,27447,856,268,0.7704,0.2412,,,,
2468,27460,852,268,0.7667999999999999,0.2412,,,,
2469,27470,850,268,0.765,0.2412,,,,
2470,27484,846,268,0.7614,0.2412,,,,
2471,27494,840,266,0.756,0.2394,,,,
2472,27504,834,266,0.7505999999999999,0.2394,,,,
2473,27522,828,266,0.7452,0.2394,,,,
2474,27527,820,266,0.738,0.2394,,,,
2475,27537,812,264,0.7308,0.2376,,,,
2476,27551,802,264,0.7218,0.2376,,,,
2477,27559,792,264,0.7128,0.2376,,,,
2478,27571,782,262,0.7038,0.23579999999999998,,,,
2479,27583,770,262,0.693,0.23579999999999998,,,,
2480,27594,758,262,0.6822,0.23579999999999998,,,,
2481,27609,746,262,0.6714,0.23579999999999998,,,,
2482,27618,732,260,0.6587999999999999,0.23399999999999999,,,,
2483,27626,720,260,0.648,0.23399999999999999,,,,
2484,27640,706,260,0.6354,0.23399999999999999,,,,
2485,27648,692,258,0.6228,0.2322,,,,
2486,27660,678,258,0.6102,0.2322,,,,
2487,27672,664,258,0.5976,0.2322,,,,
2488,27685,650,258,0.585,0.2322,,,,
2489,27692,636,256,0.5724,0.2304,,,,
2490,27707,622,256,0.5598,0.2304,,,,
2491,27714,608,256,0.5472,0.2304,,,,
2492,27726,594,256,0.5346,0.2304,,,,
2493,27737,582,254,0.5237999999999999,0.2286,,,,
2494,27750,570,254,0.513,0.2286,,,,
2495,27765,556,254,0.5004,0.2286,,,,
2496,27770,,,,,,,,
2497,27788,534,252,0.48059999999999997,0.2268,,,,
2498,27792,524,252,0.47159999999999996,0.2268,,,,
2499,27807,514,252,0.4626,0.2268,,,,
2500,27816,504,252,0.4536,0.2268,,,,
2501,27834,496,252,0.44639999999999996,0.2268,,,,
2502,27841,488,252,0.4392,0.2268,,,,
2503,27850,482,250,0.43379999999999996,0.225,,,,
2504,27861,476,250,0.4284,0.225,,,,
2505,27871,472,250,0.4248,0.225,,,,
2506,27882,466,250,0.4194,0.225,,,,
2507,27896,464,250,0.41759999999999997,0.225,,,,
2508,27904,462,250,0.4158,0.225,,,,
2509,27917,460,250,0.414,0.225,,,,
2510,27925,460,250,0.414,0.225,,,,
2511,27936,460,250,0.414,0.225,,,,
2512,27947,462,250,0.4158,0.225,,,,
2513,27959,464,250,0.41759999999999997,0.225,,,,
2514,27972,468,250,0.42119999999999996,0.225,,,,
2515,27981,472,250,0.4248,0.225,,,,
2516,27993,478,250,0.43019999999999997,0.225,,,,
2517,28003,484,250,0.4356,0.225,,,,
2518,28014,492,250,0.44279999999999997,0.225,,,,
2519,28028,500,250,0.45,0.225,,,,
2520,28042,508,252,0.4572,0.2268,,,,
2521,28050,518,252,0.4662,0.2268,,,,
2522,28061,528,252,0.4752,0.2268,,,,
2523,28071,540,252,0.486,0.2268,,,,
2524,28083,550,252,0.495,0.2268,,,,
2525,28098,562,254,0.5058,0.2286,,,,
2526,28111,576,254,0.5184,0.2286,,,,
2527,28114,588,254,0.5292,0.2286,,,,
2528,28130,602,254,0.5418,0.2286,,,,
2529,28140,616,254,0.5544,0.2286,,,,
2530,28150,630,256,0.567,0.2304,,,,
2531,28164,642,256,0.5778,0.2304,,,,
2532,28171,658,256,0.5922,0.2304,,,,
2533,28184,672,256,0.6048,0.2304,,,,
2534,28193,686,256,0.6174,0.2304,,,,
2535,28204,700,258,0.63,0.2322,,,,
2536,28214,714,258,0.6426,0.2322,,,,
2537,28229,726,258,0.6534,0.2322,,,,
2538,28237,740,260,0.666,0.23399999999999999,,,,
2539,28251,752,260,0.6768,0.23399999999999999,,,,
2540,28265,764,260,0.6876,0.23399999999999999,,,,
2541,28270,,,,,,,,
2542,28284,786,262,0.7074,0.23579999999999998,,,,
2543,28294,796,262,0.7163999999999999,0.23579999999999998,,,,
2544,28303,806,262,0.7253999999999999,0.23579999999999998,,,,
2545,28318,814,264,0.7326,0.2376,,,,
2546,28326,824,264,0.7415999999999999,0.2376,,,,
2547,28338,830,264,0.747,0.2376,,,,
2548,28347,,,,,,,,
2549,28358,842,266,0.7578,0.2394,,,,
2550,28372,848,266,0.7632,0.2394,,,,
2551,28381,852,266,0.7667999999999999,0.2394,,,,
2552,28392,854,266,0.7686,0.2394,,,,
2553,28406,856,268,0.7704,0.2412,,,,
2554,28418,856,268,0.7704,0.2412,,,,
2555,28433,856,268,0.7704,0.2412,,,,
2556,28443,854,268,0.7686,0.2412,,,,
2557,28447,852,268,0.7667999999999999,0.2412,,,,
2558,28462,848,270,0.7632,0.243,,,,
2559,28471,844,270,0.7595999999999999,0.243,,,,
2560,28480,840,270,0.756,0.243,,,,
2561,28491,832,270,0.7488,0.243,,,,
2562,28502,826,270,0.7434,0.243,,,,
2563,28514,818,270,0.7362,0.243,,,,
2564,28526,810,270,0.729,0.243,,,,
2565,28537,800,270,0.72,0.243,,,,
2566,28548,790,270,0.711,0.243,,,,
2567,28564,778,270,0.7001999999999999,0.243,,,,
2568,28575,766,270,0.6894,0.243,,,,
2569,28586,756,272,0.6804,0.2448,,,,
2570,28596,742,270,0.6678,0.243,,,,
2571,28614,730,272,0.657,0.2448,,,,
2572,28623,716,272,0.6444,0.2448,,,,
2573,28631,702,270,0.6318,0.243,,,,
2574,28644,688,270,0.6192,0.243,,,,
2575,28651,674,272,0.6066,0.2448,,,,
2576,28662,662,270,0.5958,0.243,,,,
2577,28675,648,270,0.5831999999999999,0.243,,,,
2578,28681,634,270,0.5706,0.243,,,,
2579,28694,618,270,0.5562,0.243,,,,
2580,28704,606,270,0.5454,0.243,,,,
2581,28715,592,270,0.5327999999999999,0.243,,,,
2582,28727,580,270,0.522,0.243,,,,
2583,28740,566,270,0.5094,0.243,,,,
2584,28749,554,270,0.4986,0.243,,,,
2585,28760,544,268,0.4896,0.2412,,,,
2586,28771,532,268,0.4788,0.2412,,,,
2587,28780,522,268,0.4698,0.2412,,,,
2588,28793,512,268,0.4608,0.2412,,,,
2589,28803,504,268,0.4536,0.2412,,,,
2590,28813,496,268,0.44639999999999996,0.2412,,,,
2591,28825,488,268,0.4392,0.2412,,,,
2592,28838,482,268,0.43379999999999996,0.2412,,,,
2593,28848,476,266,0.4284,0.2394,,,,
2594,28859,472,266,0.4248,0.2394,,,,
2595,28870,468,266,0.42119999999999996,0.2394,,,,
2596,28882,464,266,0.41759999999999997,0.2394,,,,
2597,28893,,,,,,,,
2598,28905,462,266,0.4158,0.2394,,,,
2599,28915,462,266,0.4158,0.2394,,,,
2600,28932,462,266,0.4158,0.2394,,,,
2601,28940,464,264,0.41759999999999997,0.2376,,,,
2602,28950,466,264,0.4194,0.2376,,,,
2603,28967,470,264,0.423,0.2376,,,,
2604,28974,474,264,0.4266,0.2376,,,,
2605,28981,480,264,0.432,0.2376,,,,
2606,28994,,,,,,,,
2607,29003,494,264,0.4446,0.2376,,,,
2608,29014,502,264,0.4518,0.2376,,,,
2609,29030,510,264,0.45899999999999996,0.2376,,,,
2610,29038,520,264,0.46799999999999997,0.2376,,,,
2611,29048,530,264,0.477,0.2376,,,,
2612,29059,542,264,0.4878,0.2376,,,,
2613,29076,554,262,0.4986,0.23579999999999998,,,,
2614,29081,564,262,0.5075999999999999,0.23579999999999998,,,,
2615,29092,578,262,0.5202,0.23579999999999998,,,,
2616,29106,590,262,0.531,0.23579999999999998,,,,
2617,29116,604,262,0.5436,0.23579999999999998,,,,
2618,29130,618,262,0.5562,0.23579999999999998,,,,
2619,29140,632,262,0.5688,0.23579999999999998,,,,
2620,29148,644,262,0.5796,0.23579999999999998,,,,
2621,29162,660,260,0.594,0.23399999999999999,,,,
2622,29171,674,262,0.6066,0.23579999999999998,,,,
2623,29185,686,260,0.6174,0.23399999999999999,,,,
2624,29196,700,260,0.63,0.23399999999999999,,,,
2625,29208,714,260,0.6426,0.23399999999999999,,,,
2626,29218,728,260,0.6552,0.23399999999999999,,,,
2627,29226,740,260,0.666,0.23399999999999999,,,,
2628,29238,752,260,0.6768,0.23399999999999999,,,,
2629,29250,764,260,0.6876,0.23399999999999999,,,,
2630,29260,776,260,0.6984,0.23399999999999999,,,,
2631,29271,786,260,0.7074,0.23399999999999999,,,,
2632,29283,798,260,0.7182,0.23399999999999999,,,,
2633,29292,806,260,0.7253999999999999,0.23399999999999999,,,,
2634,29303,816,258,0.7343999999999999,0.2322,,,,
2635,29316,824,260,0.7415999999999999,0.23399999999999999,,,,
2636,29326,830,258,0.747,0.2322,,,,
2637,29337,838,258,0.7542,0.2322,,,,
2638,29349,842,258,0.7578,0.2322,,,,
2639,29363,848,258,0.7632,0.2322,,,,
2640,29373,850,258,0.765,0.2322,,,,
2641,29380,854,258,0.7686,0.2322,,,,
2642,29393,856,258,0.7704,0.2322,,,,
2643,29406,856,258,0.7704,0.2322,,,,
2644,29414,856,256,0.7704,0.2304,,,,
2645,29428,,,,,,,,
2646,29438,852,256,0.7667999999999999,0.2304,,,,
2647,29451,848,256,0.7632,0.2304,,,,
2648,29459,844,256,0.7595999999999999,0.2304,,,,
2649,29471,838,256,0.7542,0.2304,,,,
2650,29481,832,256,0.7488,0.2304,,,,
2651,29497,824,256,0.7415999999999999,0.2304,,,,
2652,29505,818,256,0.7362,0.2304,,,,
2653,29515,808,256,0.7272,0.2304,,,,
2654,29526,798,256,0.7182,0.2304,,,,
2655,29538,788,254,0.7091999999999999,0.2286,,,,
2656,29549,778,254,0.7001999999999999,0.2286,,,,
2657,29563,766,254,0.6894,0.2286,,,,
2658,29570,754,254,0.6786,0.2286,,,,
2659,29582,742,254,0.6678,0.2286,,,,
2660,29594,728,254,0.6552,0.2286,,,,
2661,29603,716,254,0.6444,0.2286,,,,
2662,29616,702,254,0.6318,0.2286,,,,
2663,29625,688,254,0.6192,0.2286,,,,
2664,29636,674,254,0.6066,0.2286,,,,
2665,29650,660,254,0.594,0.2286,,,,
2666,29669,646,254,0.5814,0.2286,,,,
2667,29673,632,252,0.5688,0.2268,,,,
2668,29681,618,254,0.5562,0.2286,,,,
2669,29693,604,254,0.5436,0.2286,,,,
2670,29703,592,254,0.5327999999999999,0.2286,,,,
2671,29715,578,254,0.5202,0.2286,,,,
2672,29725,566,254,0.5094,0.2286,,,,
2673,29736,554,254,0.4986,0.2286,,,,
2674,29749,542,254,0.4878,0.2286,,,,
2675,29768,532,254,0.4788,0.2286,,,,
2676,29772,522,254,0.4698,0.2286,,,,
2677,29787,512,254,0.4608,0.2286,,,,
2678,29795,504,254,0.4536,0.2286,,,,
2679,29805,496,254,0.44639999999999996,0.2286,,,,
2680,29816,488,254,0.4392,0.2286,,,,
2681,29826,482,254,0.43379999999999996,0.2286,,,,
2682,29839,476,254,0.4284,0.2286,,,,
2683,29847,472,254,0.4248,0.2286,,,,
2684,29858,468,254,0.42119999999999996,0.2286,,,,
2685,29870,466,256,0.4194,0.2304,,,,
2686,29881,464,256,0.41759999999999997,0.2304,,,,
2687,29892,462,256,0.4158,0.2304,,,,
2688,29903,462,256,0.4158,0.2304,,,,
2689,29914,464,256,0.41759999999999997,0.2304,,,,
2690,29926,466,256,0.4194,0.2304,,,,
2691,29936,468,256,0.42119999999999996,0.2304,,,,
2692,29949,472,256,0.4248,0.2304,,,,
2693,29962,,,,,,,,
2694,29970,482,258,0.43379999999999996,0.2322,,,,
2695,29981,488,258,0.4392,0.2322,,,,
2696,29992,496,258,0.44639999999999996,0.2322,,,,
2697,30003,504,258,0.4536,0.2322,,,,
2698,30015,514,260,0.4626,0.23399999999999999,,,,
2699,30030,522,260,0.4698,0.23399999999999999,,,,
2700,30036,532,260,0.4788,0.23399999999999999,,,,
2701,30048,544,262,0.4896,0.23579999999999998,,,,
2702,30065,556,262,0.5004,0.23579999999999998,,,,
2703,30071,568,262,0.5112,0.23579999999999998,,,,
2704,30084,580,262,0.522,0.23579999999999998,,,,
2705,30096,592,264,0.5327999999999999,0.2376,,,,
2706,30105,606,264,0.5454,0.2376,,,,
2707,30116,620,264,0.5579999999999999,0.2376,,,,
2708,30132,634,264,0.5706,0.2376,,,,
2709,30143,648,264,0.5831999999999999,0.2376,,,,
2710,30152,662,264,0.5958,0.2376,,,,
2711,30161,674,264,0.6066,0.2376,,,,
2712,30174,690,264,0.621,0.2376,,,,
2713,30187,702,266,0.6318,0.2394,,,,
2714,30194,716,266,0.6444,0.2394,,,,
2715,30206,730,266,0.657,0.2394,,,,
2716,30214,742,266,0.6678,0.2394,,,,
2717,30228,754,268,0.6786,0.2412,,,,
2718,30242,766,266,0.6894,0.2394,,,,
2719,30249,776,266,0.6984,0.2394,,,,
2720,30262,788,268,0.7091999999999999,0.2412,,,,
2721,30272,796,268,0.7163999999999999,0.2412,,,,
2722,30284,806,268,0.7253999999999999,0.2412,,,,
2723,30293,814,268,0.7326,0.2412,,,,
2724,30303,822,268,0.7398,0.2412,,,,
2725,30316,830,268,0.747,0.2412,,,,
2726,30326,836,268,0.7524,0.2412,,,,
2727,30337,840,268,0.756,0.2412,,,,
2728,30347,846,268,0.7614,0.2412,,,,
2729,30359,848,268,0.7632,0.2412,,,,
2730,30370,852,268,0.7667999999999999,0.2412,,,,
2731,30380,852,268,0.7667999999999999,0.2412,,,,
2732,30393,852,266,0.7667999999999999,0.2394,,,,
2733,30402,852,266,0.7667999999999999,0.2394,,,,
2734,30415,850,266,0.765,0.2394,,,,
2735,30425,848,266,0.7632,0.2394,,,,
2736,30438,844,266,0.7595999999999999,0.2394,,,,
2737,30450,840,266,0.756,0.2394,,,,
2738,30461,834,264,0.7505999999999999,0.2376,,,,
2739,30472,828,264,0.7452,0.2376,,,,
2740,30483,822,264,0.7398,0.2376,,,,
2741,30495,814,264,0.7326,0.2376,,,,
2742,30507,804,262,0.7236,0.23579999999999998,,,,
2743,30515,796,262,0.7163999999999999,0.23579999999999998,,,,
2744,30530,784,262,0.7056,0.23579999999999998,,,,
2745,30545,774,262,0.6966,0.23579999999999998,,,,
2746,30551,762,260,0.6858,0.23399999999999999,,,,
2747,30568,750,260,0.6749999999999999,0.23399999999999999,,,,
2748,30574,738,260,0.6642,0.23399999999999999,,,,
2749,30587,726,260,0.6534,0.23399999999999999,,,,
2750,30597,712,258,0.6408,0.2322,,,,
2751,30606,698,258,0.6282,0.2322,,,,
2752,30614,684,258,0.6156,0.2322,,,,
2753,30628,672,256,0.6048,0.2304,,,,
2754,30636,658,256,0.5922,0.2304,,,,
2755,30651,644,256,0.5796,0.2304,,,,
2756,30659,630,254,0.567,0.2286,,,,
2757,30670,616,254,0.5544,0.2286,,,,
2758,30686,602,254,0.5418,0.2286,,,,
2759,30694,590,254,0.531,0.2286,,,,
2760,30704,576,252,0.5184,0.2268,,,,
2761,30716,564,252,0.5075999999999999,0.2268,,,,
2762,30725,552,252,0.49679999999999996,0.2268,,,,
2763,30738,542,250,0.4878,0.225,,,,
2764,30747,532,250,0.4788,0.225,,,,
2765,30759,522,250,0.4698,0.225,,,,
2766,30771,512,250,0.4608,0.225,,,,
2767,30783,504,248,0.4536,0.22319999999999998,,,,
2768,30800,496,248,0.44639999999999996,0.22319999999999998,,,,
2769,30808,488,248,0.4392,0.22319999999999998,,,,
2770,30821,482,248,0.43379999999999996,0.22319999999999998,,,,
2771,30830,478,248,0.43019999999999997,0.22319999999999998,,,,
2772,30842,472,246,0.4248,0.22139999999999999,,,,
2773,30848,468,246,0.42119999999999996,0.22139999999999999,,,,
2774,30860,466,246,0.4194,0.22139999999999999,,,,
2775,30870,464,246,0.41759999999999997,0.22139999999999999,,,,
2776,30883,464,246,0.41759999999999997,0.22139999999999999,,,,
2777,30891,464,246,0.41759999999999997,0.22139999999999999,,,,
2778,30903,464,246,0.41759999999999997,0.22139999999999999,,,,
2779,30914,468,244,0.42119999999999996,0.2196,,,,
2780,30926,470,246,0.423,0.22139999999999999,,,,
2781,30939,474,244,0.4266,0.2196,,,,
2782,30947,478,244,0.43019999999999997,0.2196,,,,
2783,30958,484,244,0.4356,0.2196,,,,
2784,30971,490,244,0.441,0.2196,,,,
2785,30981,498,244,0.4482,0.2196,,,,
2786,30998,506,244,0.45539999999999997,0.2196,,,,
2787,31006,516,244,0.4644,0.2196,,,,
2788,31015,526,244,0.4734,0.2196,,,,
2789,31025,536,244,0.4824,0.2196,,,,
2790,31036,546,246,0.4914,0.22139999999999999,,,,
2791,31049,558,246,0.5022,0.22139999999999999,,,,
2792,31062,570,246,0.513,0.22139999999999999,,,,
2793,31072,582,246,0.5237999999999999,0.22139999999999999,,,,
2794,31088,596,246,0.5364,0.22139999999999999,,,,
2795,31111,610,246,0.5489999999999999,0.22139999999999999,,,,
2796,31138,624,246,0.5616,0.22139999999999999,,,,
2797,31159,636,246,0.5724,0.22139999999999999,,,,
2798,31166,650,246,0.585,0.22139999999999999,,,,
2799,31178,664,246,0.5976,0.22139999999999999,,,,
2800,31184,678,246,0.6102,0.22139999999999999,,,,
2801,31204,732,248,0.6587999999999999,0.22319999999999998,,,,
2802,31213,744,248,0.6696,0.22319999999999998,,,,
2803,31220,756,250,0.6804,0.225,,,,
2804,31234,768,250,0.6912,0.225,,,,
2805,31244,778,250,0.7001999999999999,0.225,,,,
2806,31258,788,250,0.7091999999999999,0.225,,,,
2807,31263,798,250,0.7182,0.225,,,,
2808,31283,808,250,0.7272,0.225,,,,
2809,31287,816,252,0.7343999999999999,0.2268,,,,
2810,31297,824,252,0.7415999999999999,0.2268,,,,
2811,31304,832,252,0.7488,0.2268,,,,
2812,31315,838,252,0.7542,0.2268,,,,
2813,31325,842,252,0.7578,0.2268,,,,
2814,31339,846,254,0.7614,0.2286,,,,
2815,31348,850,254,0.765,0.2286,,,,
2816,31358,852,254,0.7667999999999999,0.2286,,,,
2817,31373,854,254,0.7686,0.2286,,,,
2818,31381,854,256,0.7686,0.2304,,,,
2819,31397,852,256,0.7667999999999999,0.2304,,,,
2820,31410,850,256,0.765,0.2304,,,,
2821,31420,848,256,0.7632,0.2304,,,,
2822,31425,844,256,0.7595999999999999,0.2304,,,,
2823,31437,840,256,0.756,0.2304,,,,
2824,31447,834,256,0.7505999999999999,0.2304,,,,
2825,31459,828,258,0.7452,0.2322,,,,
2826,31473,820,258,0.738,0.2322,,,,
2827,31481,812,258,0.7308,0.2322,,,,
2828,31491,804,258,0.7236,0.2322,,,,
2829,31506,794,258,0.7146,0.2322,,,,
2830,31517,782,258,0.7038,0.2322,,,,
2831,31528,772,258,0.6948,0.2322,,,,
2832,31546,760,258,0.6839999999999999,0.2322,,,,
2833,31549,748,258,0.6732,0.2322,,,,
2834,31560,736,258,0.6624,0.2322,,,,
2835,31573,722,258,0.6497999999999999,0.2322,,,,
2836,31584,710,258,0.639,0.2322,,,,
2837,31592,696,258,0.6264,0.2322,,,,
2838,31610,682,258,0.6138,0.2322,,,,
2839,31619,668,258,0.6012,0.2322,,,,
2840,31627,654,258,0.5886,0.2322,,,,
2841,31638,640,258,0.576,0.2322,,,,
2842,31651,628,258,0.5652,0.2322,,,,
2843,31659,614,258,0.5526,0.2322,,,,
2844,31672,600,258,0.54,0.2322,,,,
2845,31681,588,258,0.5292,0.2322,,,,
2846,31695,574,258,0.5166,0.2322,,,,
2847,31704,562,258,0.5058,0.2322,,,,
2848,31717,552,258,0.49679999999999996,0.2322,,,,
2849,31730,540,258,0.486,0.2322,,,,
2850,31739,530,258,0.477,0.2322,,,,
2851,31752,522,258,0.4698,0.2322,,,,
2852,31759,512,258,0.4608,0.2322,,,,
2853,31771,502,258,0.4518,0.2322,,,,
2854,31783,496,258,0.44639999999999996,0.2322,,,,
2855,31795,490,258,0.441,0.2322,,,,
2856,31808,482,258,0.43379999999999996,0.2322,,,,
2857,31815,478,258,0.43019999999999997,0.2322,,,,
2858,31825,474,258,0.4266,0.2322,,,,
2859,31837,470,258,0.423,0.2322,,,,
2860,31849,468,258,0.42119999999999996,0.2322,,,,
2861,31861,466,258,0.4194,0.2322,,,,
2862,31870,466,258,0.4194,0.2322,,,,
2863,31884,466,258,0.4194,0.2322,,,,
2864,31893,466,258,0.4194,0.2322,,,,
2865,31906,468,258,0.42119999999999996,0.2322,,,,
2866,31917,472,258,0.4248,0.2322,,,,
2867,31931,476,258,0.4284,0.2322,,,,
2868,31936,480,258,0.432,0.2322,,,,
2869,31952,486,258,0.4374,0.2322,,,,
2870,31959,494,258,0.4446,0.2322,,,,
2871,31974,500,258,0.45,0.2322,,,,
2872,31983,510,258,0.45899999999999996,0.2322,,,,
2873,31992,518,258,0.4662,0.2322,,,,
2874,32004,528,258,0.4752,0.2322,,,,
2875,32014,538,258,0.48419999999999996,0.2322,,,,
2876,32025,550,258,0.495,0.2322,,,,
2877,32039,560,258,0.504,0.2322,,,,
2878,32049,572,258,0.5148,0.2322,,,,
2879,32058,586,258,0.5274,0.2322,,,,
2880,32072,598,258,0.5382,0.2322,,,,
2881,32084,612,258,0.5508,0.2322,,,,
2882,32102,624,256,0.5616,0.2304,,,,
2883,32108,638,256,0.5741999999999999,0.2304,,,,
2884,32115,652,256,0.5868,0.2304,,,,
2885,32125,666,256,0.5993999999999999,0.2304,,,,
2886,32137,680,256,0.612,0.2304,,,,
2887,32148,692,256,0.6228,0.2304,,,,
2888,32159,706,256,0.6354,0.2304,,,,
2889,32175,720,256,0.648,0.2304,,,,
2890,32182,732,256,0.6587999999999999,0.2304,,,,
2891,32198,744,256,0.6696,0.2304,,,,
2892,32203,758,256,0.6822,0.2304,,,,
2893,32215,768,256,0.6912,0.2304,,,,
2894,32225,780,256,0.702,0.2304,,,,
