frame_no,time (ms),pos_pixel_x-green,pos_pixel_y-green,r_x-green,r_y-green,v_x-green,v_y-green,a_x-green,a_y-green
3,36,846.0,110.0,0.5862780000000001,0.07623,,,,
32,409,846.0,108.0,0.5862780000000001,0.074844,8.36713541332629e-15,0.0061180373725143,1.8750516519187226e-13,1.3345642501595176
33,413,846.0,110.0,0.5862780000000001,0.07623,0.0,-0.0002683031194226,-5.40728064830378e-13,0.8913979644852116
58,666,844.0,110.0,0.5848920000000001,0.07623,-0.0381364333013294,-9.928548172346604e-16,1.2189277396330305,6.838119093218072e-14
62,709,842.0,112.0,0.5835060000000001,0.077616,-0.0590346165963621,0.0590346165963672,-2.1176270307229217,2.117627030722622
64,728,840.0,114.0,0.5821200000000001,0.079002,-0.1069410233299004,0.0726613289933948,-2.595542935001876,-0.9735912843860064
66,746,838.0,114.0,0.5807340000000001,0.079002,-0.1318323862454452,0.0956182805882372,-0.6500296059330046,2.361543865174629
67,749,836.0,116.0,0.5793480000000001,0.080388,-0.1291456890577934,0.086565156259868,-1.815273417212945,2.0133412441902494
68,765,834.0,118.0,0.5779620000000001,0.081774,-0.1651271814477519,0.1248522569415575,-1.5985328252256392,1.5003792165087424
69,772,832.0,120.0,0.576576,0.08316,-0.1888527614496896,0.1424483734359284,-4.579220627146683,1.12513885179345
70,787,828.0,122.0,0.573804,0.084546,-0.2256566168009727,0.1411833580862749,-3.5107770234084428,0.8128775606070359
71,792,826.0,124.0,0.572418,0.085932,-0.2591695171354896,0.1693703476264654,-3.654391412824712,2.2907057379729148
72,799,822.0,126.0,0.569646,0.087318,-0.2788462684586308,0.181965339994657,-3.0272347986399875,3.0559416698044024
73,813,818.0,128.0,0.566874,0.088704,-0.3329243408878934,0.2238039983149722,-3.177483985403014,2.54847297082962
74,817,814.0,132.0,0.564102,0.091476,-0.3405262890027345,0.2242842065889198,-3.42108964808981,2.526722288415582
75,831,808.0,136.0,0.559944,0.094248,-0.3356701672740337,0.2250048594623226,0.5323117140891361,-0.752233408581408
76,836,804.0,138.0,0.557172,0.095634,-0.3609586763660624,0.2473479750796021,2.602429190389837,-0.8496022096748739
77,847,798.0,142.0,0.553014,0.098406,-0.3321784981704491,0.2274852729040405,0.3422815365425759,1.3428318464413111
78,865,792.0,146.0,0.548856,0.101178,-0.3746702113003128,0.2655452984566798,-4.075118633603693,3.0417732431473072
79,876,786.0,152.0,0.544698,0.105336,-0.4252222361544824,0.311389206689119,-6.13452443864326,4.471241793056612
80,887,780.0,156.0,0.54054,0.108108,-0.4686341619645488,0.3485674144831404,-6.180122934761681,4.551151440432497
81,893,772.0,160.0,0.534996,0.11088,-0.5167411710741738,0.3713816648201657,-4.650056186103823,1.9848798130942087
82,903,766.0,166.0,0.530838,0.115038,-0.5150432790778409,0.3559730226469217,4.138846311697971,-2.889518635353805
83,914,758.0,172.0,0.525294,0.119196,-0.5191702016654872,0.3591606851364202,2.753656828905779,-3.225682252924852
84,921,750.0,176.0,0.51975,0.121968,-0.4886886527147476,0.3413900819492117,-0.2067530927769428,-1.01872189753219
85,941,742.0,182.0,0.514206,0.126126,-0.5492665187098152,0.380058037256237,-3.788947480523935,3.9879150234469183
86,947,732.0,188.0,0.5072760000000001,0.130284,-0.598735341830364,0.4256148770696926,-9.015749079911355,8.699062505887632
87,961,724.0,194.0,0.5017320000000001,0.134442,-0.6466985291160267,0.4612390859264322,-6.88683740048286,4.920562352953311
88,967,714.0,202.0,0.494802,0.139986,-0.7019424928137319,0.5054889280930285,-1.4037999940455728,1.0396886202123938
89,974,706.0,208.0,0.489258,0.144144,-0.6466196680524646,0.4702331204787096,4.290459784279751,-4.35092562597138
90,987,696.0,214.0,0.482328,0.148302,-0.6431508834455395,0.4568917670434502,8.508610115750178,-6.234037088605512
91,994,686.0,222.0,0.475398,0.153846,-0.5788455835218034,0.4049333241775791,1.5179710021794774,0.1965183855109867
92,1014,676.0,228.0,0.468468,0.158004,-0.5971002570594751,0.415490703337906,-3.559079906725932,2.176044240151149
93,1026,666.0,236.0,0.461538,0.163548,-0.6980714083121611,0.4832396967883068,-9.441629603703056,5.670875643902761
94,1033,656.0,244.0,0.454608,0.169092,-0.7136531410753754,0.4912176097501965,-9.734506816774594,6.402156247273738
95,1045,644.0,250.0,0.446292,0.17325,-0.763828829939182,0.5409376510271819,0.7431228300355605,0.0268560035134609
96,1051,634.0,258.0,0.439362,0.178794,-0.7700565253196533,0.5327250223067316,7.921003069127991,-4.343098390613632
97,1063,622.0,266.0,0.431046,0.184338,-0.7006902797031505,0.4899998358810152,4.339657739873623,-2.18261286162039
98,1076,610.0,276.0,0.42273,0.191268,-0.7021855460052435,0.5033226583396216,-2.4489178826434705,-0.0203942675308679
99,1094,598.0,284.0,0.414414,0.196812,-0.662992896192868,0.4569326467497456,-0.0013981645562173,-0.9448788546776492
100,1102,586.0,292.0,0.406098,0.202356,-0.6514639865469828,0.4584360822989076,0.9899787620152842,-0.6876673894566954
101,1107,574.0,300.0,0.397782,0.2079,-0.6866659630792865,0.4726994794608509,-1.3406724410065147,2.4119720322439897
102,1128,562.0,308.0,0.389466,0.213444,-0.7978263317786387,0.5600515040641365,-7.262009476011113,5.327493982018387
103,1141,550.0,318.0,0.38115,0.220374,-0.7913192834916059,0.5488413690346445,-5.738217462988196,3.3063896875082346
104,1147,536.0,328.0,0.371448,0.227304,-0.7581105070792776,0.5417431561405981,-4.439012867993733,3.3960772049488965
105,1155,522.0,336.0,0.361746,0.232848,-0.869627177951989,0.6170276187753507,4.8424173448037,-3.81064158748596
106,1172,508.0,346.0,0.352044,0.239778,-0.8266870537165498,0.5854746461988487,3.4315781404438246,-0.4787860906955785
107,1185,494.0,358.0,0.342342,0.248094,-0.8292055192951955,0.594334353670562,-5.188353193149854,4.207679664129469
108,1196,480.0,366.0,0.33264,0.253638,-0.8400820626602509,0.6035998423901244,-5.592301506087996,3.117848681498784
109,1207,466.0,378.0,0.322938,0.261954,-0.8951183649674501,0.6322029516368088,-2.237348722025362,0.1697913858526172
110,1217,450.0,388.0,0.31185,0.268884,-1.0111886398478265,0.7030445869135389,-7.657999483038843,5.177588093452816
111,1230,436.0,398.0,0.302148,0.275814,-1.2641885494619465,0.8826299739166066,-19.095398058011327,12.054351772331865
113,1246,404.0,420.0,0.279972,0.29106,-1.1784411127410916,0.8374338739155825,10.383579140892977,-8.379367067802876
114,1249,388.0,432.0,0.268884,0.299376,-1.364242983464207,0.9793096001648426,22.168570232041606,-17.242753454030918
