frame_no,time (ms),pos_pixel_x-green,pos_pixel_y-green,r_x-green,r_y-green,v_x-green,v_y-green,a_x-green,a_y-green
0,0,,,,,,,,
1,14,,,,,,,,
2,20,,,,,,,,
3,42,,,,,,,,
4,58,,,,,,,,
5,76,,,,,,,,
6,91,,,,,,,,
7,108,,,,,,,,
8,137,,,,,,,,
9,151,,,,,,,,
10,160,,,,,,,,
11,168,,,,,,,,
12,186,,,,,,,,
13,204,,,,,,,,
14,211,,,,,,,,
15,220,,,,,,,,
16,232,,,,,,,,
17,249,,,,,,,,
18,259,,,,,,,,
19,270,,,,,,,,
20,294,,,,,,,,
21,303,,,,,,,,
22,320,,,,,,,,
23,323,,,,,,,,
24,329,,,,,,,,
25,341,,,,,,,,
26,353,,,,,,,,
27,361,,,,,,,,
28,370,,,,,,,,
29,377,,,,,,,,
30,380,,,,,,,,
31,392,,,,,,,,
32,402,,,,,,,,
33,410,,,,,,,,
34,418,,,,,,,,
35,422,,,,,,,,
36,434,,,,,,,,
37,443,,,,,,,,
38,455,,,,,,,,
39,463,,,,,,,,
40,469,,,,,,,,
41,473,,,,,,,,
42,477,,,,,,,,
43,485,,,,,,,,
44,497,,,,,,,,
45,511,,,,,,,,
46,519,,,,,,,,
47,524,,,,,,,,
48,531,,,,,,,,
49,538,,,,,,,,
50,552,,,,,,,,
51,561,,,,,,,,
52,570,,,,,,,,
53,585,,,,,,,,
54,598,,,,,,,,
55,603,,,,,,,,
56,608,,,,,,,,
57,624,,,,,,,,
58,632,,,,,,,,
59,639,,,,,,,,
60,648,,,,,,,,
61,664,,,,,,,,
62,676,,,,,,,,
63,682,,,,,,,,
64,691,,,,,,,,
65,700,,,,,,,,
66,712,,,,,,,,
67,721,,,,,,,,
68,735,,,,,,,,
69,751,,,,,,,,
70,756,,,,,,,,
71,768,,,,,,,,
72,784,,,,,,,,
73,792,,,,,,,,
74,803,,,,,,,,
75,815,,,,,,,,
76,825,,,,,,,,
77,837,,,,,,,,
78,844,,,,,,,,
79,858,,,,,,,,
80,870,,,,,,,,
81,879,,,,,,,,
82,890,,,,,,,,
83,898,,,,,,,,
84,911,,,,,,,,
85,921,,,,,,,,
86,931,,,,,,,,
87,942,,,,,,,,
88,958,,,,,,,,
89,972,,,,,,,,
90,977,,,,,,,,
91,988,,,,,,,,
92,999,,,,,,,,
93,1013,,,,,,,,
94,1023,,,,,,,,
95,1040,,,,,,,,
96,1048,,,,,,,,
97,1056,,,,,,,,
