frame_no,time (ms),pos_pixel_x-green,pos_pixel_y-green,r_x-green,r_y-green,v_x-green,v_y-green,a_x-green,a_y-green,pos_pixel_x-hotpink,pos_pixel_y-hotpink,r_x-hotpink,r_y-hotpink,v_x-hotpink,v_y-hotpink,a_x-hotpink,a_y-hotpink
92,1033,,,,,,,,,,,,,,,,
93,1048,,,,,,,,,,,,,,,,
94,1062,,,,,,,,,,,,,,,,
95,1066,,,,,,,,,,,,,,,,
96,1074,,,,,,,,,,,,,,,,
97,1095,,,,,,,,,,,,,,,,
98,1104,,,,,,,,,,,,,,,,
99,1112,,,,,,,,,,,,,,,,
100,1125,,,,,,,,,,,,,,,,
101,1133,,,,,,,,,,,,,,,,
102,1146,,,,,,,,,,,,,,,,
103,1154,,,,,,,,,,,,,,,,
104,1167,,,,,,,,,,,,,,,,
105,1178,,,,,,,,,,,,,,,,
106,1187,,,,,,,,,,,,,,,,
107,1197,,,,,,,,,,,,,,,,
108,1212,,,,,,,,,,,,,,,,
109,1220,,,,,,,,,,,,,,,,
110,1229,,,,,,,,,,,,,,,,
111,1241,,,,,,,,,,,,,,,,
112,1252,,,,,,,,,,,,,,,,
113,1264,,,,,,,,,,,,,,,,
114,1276,,,,,,,,,,,,,,,,
115,1287,,,,,,,,,,,,,,,,
116,1297,,,,,,,,,,,,,,,,
117,1310,,,,,,,,,,,,,,,,
118,1320,,,,,,,,,,,,,,,,
119,1332,,,,,,,,,,,,,,,,
120,1341,,,,,,,,,,,,,,,,
121,1354,,,,,,,,,,,,,,,,
122,1365,,,,,,,,,,,,,,,,
123,1377,,,,,,,,,,,,,,,,
124,1392,,,,,,,,,,,,,,,,
125,1406,,,,,,,,,,,,,,,,
126,1411,,,,,,,,,,,,,,,,
127,1421,,,,,,,,,,,,,,,,
128,1438,,,,,,,,,,,,,,,,
129,1449,,,,,,,,,,,,,,,,
130,1465,,,,,,,,,,,,,,,,
131,1475,,,,,,,,,,,,,,,,
132,1487,,,,,,,,,,,,,,,,
133,1498,,,,,,,,,,,,,,,,
134,1502,,,,,,,,,,,,,,,,
135,1510,,,,,,,,,,,,,,,,
136,1524,,,,,,,,,,,,,,,,
137,1538,,,,,,,,,,,,,,,,
138,1546,,,,,,,,,,,,,,,,
139,1557,,,,,,,,,,,,,,,,
140,1564,,,,,,,,,,,,,,,,
141,1576,,,,,,,,,,,,,,,,
142,1600,,,,,,,,,,,,,,,,
143,1608,,,,,,,,,,,,,,,,
144,1623,,,,,,,,,,,,,,,,
145,1650,,,,,,,,,,,,,,,,
146,1659,,,,,,,,,,,,,,,,
147,1673,,,,,,,,,,,,,,,,
148,1688,,,,,,,,,,,,,,,,
149,1697,,,,,,,,,,,,,,,,
150,1715,,,,,,,,,,,,,,,,
151,1733,,,,,,,,,,,,,,,,
152,1744,,,,,,,,,,,,,,,,
153,1762,,,,,,,,,,,,,,,,
154,1767,,,,,,,,,,,,,,,,
155,1785,,,,,,,,,,,,,,,,
156,1795,,,,,,,,,,,,,,,,
157,1800,,,,,,,,,,,,,,,,
158,1812,,,,,,,,,,,,,,,,
159,1825,,,,,,,,,,,,,,,,
160,1829,,,,,,,,,,,,,,,,
161,1838,,,,,,,,,,,,,,,,
162,1846,,,,,,,,,,,,,,,,
163,1862,,,,,,,,,,,,,,,,
164,1876,,,,,,,,,,,,,,,,
165,1885,,,,,,,,,,,,,,,,
166,1895,,,,,,,,,,,,,,,,
167,1904,,,,,,,,,,,,,,,,
168,1911,,,,,,,,,,,,,,,,
169,1920,,,,,,,,,,,,,,,,
170,1933,,,,,,,,,,,,,,,,
171,1940,,,,,,,,,,,,,,,,
172,1957,,,,,,,,,,,,,,,,
173,1963,,,,,,,,,,,,,,,,
174,1976,,,,,,,,,,,,,,,,
175,1991,,,,,,,,,,,,,,,,
176,1997,,,,,,,,,,,,,,,,
177,2009,,,,,,,,,,,,,,,,
178,2026,,,,,,,,,,,,,,,,
179,2031,,,,,,,,,,,,,,,,
180,2041,,,,,,,,,,,,,,,,
181,2055,,,,,,,,,,,,,,,,
182,2069,,,,,,,,,,,,,,,,
183,2077,,,,,,,,,,,,,,,,
184,2091,,,,,,,,,,,,,,,,
185,2100,,,,,,,,,,,,,,,,
186,2115,,,,,,,,,,,,,,,,
187,2122,,,,,,,,,,,,,,,,
188,2139,,,,,,,,,,,,,,,,
189,2147,,,,,,,,,,,,,,,,
190,2154,,,,,,,,,,,,,,,,
191,2167,,,,,,,,,,,,,,,,
192,2176,,,,,,,,,,,,,,,,
193,2190,,,,,,,,,,,,,,,,
194,2201,,,,,,,,,,,,,,,,
195,2213,,,,,,,,,,,,,,,,
196,2221,,,,,,,,,,,,,,,,
197,2235,,,,,,,,,,,,,,,,
198,2241,,,,,,,,,,,,,,,,
199,2258,,,,,,,,,,,,,,,,
200,2273,,,,,,,,,,,,,,,,
201,2283,,,,,,,,,,,,,,,,
202,2293,,,,,,,,,,,,,,,,
203,2297,,,,,,,,,,,,,,,,
204,2307,,,,,,,,,,,,,,,,
205,2319,,,,,,,,,,,,,,,,
206,2330,,,,,,,,,,,,,,,,
207,2347,,,,,,,,,,,,,,,,
208,2352,,,,,,,,,,,,,,,,
209,2365,,,,,,,,,,,,,,,,
210,2375,,,,,,,,,,,,,,,,
211,2389,,,,,,,,,,,,,,,,
212,2398,,,,,,,,,,,,,,,,
213,2407,,,,,,,,,,,,,,,,
214,2421,,,,,,,,,,,,,,,,
215,2434,,,,,,,,,,,,,,,,
216,2441,,,,,,,,,,,,,,,,
217,2457,,,,,,,,,,,,,,,,
218,2470,,,,,,,,,,,,,,,,
219,2478,,,,,,,,,548,1004,0.374832,0.686736,,,,
220,2486,,,,,,,,,546,994,0.373464,0.6798960000000001,-0.06450610802404419,-0.8115849263511608,2.9309813884098705,3.157873869838377
221,2498,,,,,,,,,546,982,0.373464,0.6716880000000001,-0.03074720694939337,-0.7817433091970092,1.957796899400009,-2.3889184700905344
222,2508,,,,,,,,,546,968,0.373464,0.662112,-0.02484980309734628,-0.8103508737368619,-0.07889500135198078,-3.091366497852548
223,2523,,,,,,,,,546,954,0.373464,0.652536,-0.02323746983580238,-0.8362718912247975,-1.2175074006337365,-2.473834244187368
224,2533,,,,,,,,,546,938,0.373464,0.641592,-0.026619108599780096,-0.8705748069237711,-0.6760932973724241,-2.5781911169812406
225,2544,,,,,,,,,544,924,0.37209600000000004,0.632016,-0.02503003061862014,-0.8482192139289159,0.38758051988791875,0.6473605263466461
226,2556,24,656,0.016416,0.44870400000000005,,,,,544,910,0.37209600000000004,0.62244,-0.021447822596630303,-0.8959338064970441,1.4620567581326478,0.6610764125768406
227,2565,44,648,0.030096,0.443232,1.3266677394684454,-0.5058928459857711,-7.571984930966396,2.281783702636568,544,896,0.37209600000000004,0.6128640000000001,-0.015459598862778371,-0.8644965607305963,1.2207775603450612,0.450531169720249
228,2580,66,640,0.045144000000000004,0.43776000000000004,1.192260024975261,-0.4605801624178109,-12.917451806721227,5.126974324400472,544,882,0.37209600000000004,0.603288,0.0,-0.7945612840382043,8.144852504202851e-13,6.7492211274859555
229,2587,86,632,0.058824,0.432288,1.1261569632509882,-0.43031233920345824,-8.191564792664908,4.034656105914191,544,866,0.37209600000000004,0.592344,-0.004400683162585807,-0.7866604182866678,-0.855176820766666,6.171089625375632
230,2602,106,624,0.072504,0.42681600000000003,1.0676591506274153,-0.3965918494630677,0.44589060281992293,0.7759686964849937,544,852,0.37209600000000004,0.5827680000000001,-0.016308773642185307,-0.7506619013573226,-1.175562523573792,-0.5591210921227476
231,2623,128,616,0.087552,0.421344,1.1757870376490376,-0.43194537842577035,8.558652446770306,-2.7777774883136503,544,838,0.37209600000000004,0.573192,-0.029482445732440164,-0.8389461446741909,-0.7651575820926844,-6.487485370452513
232,2633,148,610,0.101232,0.41724,1.1835587663395815,-0.44481140711334105,9.42705202452306,-4.129816298146919,542,824,0.370728,0.563616,-0.02264407165109841,-0.8446544285466061,0.04780229988916095,-7.7510165805722
233,2639,168,602,0.114912,0.411768,1.113849259023456,-0.4075788842322252,-2.2981026782425595,0.6740072245584785,542,808,0.370728,0.552672,-0.021801154147685752,-0.7910991764520919,0.7428940414434874,1.244412617964892
234,2651,188,594,0.128592,0.40629600000000005,1.2400817060928688,-0.4616719085745398,-12.633214697173495,4.993726652917846,542,794,0.370728,0.543096,-0.02010976666200471,-0.8963894456399624,1.430866473932475,10.348773881751004
235,2664,208,586,0.142272,0.400824,1.135988096486621,-0.4299676669604873,-1.436801319894661,1.2068687629919725,542,780,0.370728,0.53352,-0.009086907134296033,-0.8176276188124911,-1.3925332051538444,0.8121401205455517
236,2683,228,580,0.155952,0.39672,1.202101761129571,-0.4572669934896778,8.764347005298085,-3.7078061759056866,542,766,0.370728,0.5239440000000001,-0.031006769322373128,-0.8724780021130754,-1.3608322605025542,-7.49587516421136
237,2689,248,572,0.169632,0.39124800000000004,1.2739647933880478,-0.4836336720592209,14.283458378659054,-6.256200347218139,542,752,0.370728,0.514368,-0.028724786596811266,-0.9085683447082328,-0.9027705410208586,-10.035548972141205
238,2700,268,564,0.183312,0.385776,1.2897693974398459,-0.4775790646034156,5.587284286187879,-1.8391961752847021,540,736,0.36936,0.503424,-0.026201142177021415,-0.9125768947439354,0.2651136769488429,-2.8504711068487656
239,2710,288,556,0.196992,0.38030400000000003,1.4187662916934056,-0.5322988469010167,-4.84215534235803,4.1666410929843325,540,722,0.36936,0.493848,-0.02695185861570494,-0.9995564432480574,2.0939054379896604,5.917988458101124
240,2719,310,548,0.21204,0.374832,1.4531996111959737,-0.5362749690183586,10.662173640401384,-2.9810314117737047,540,708,0.36936,0.48427200000000004,-0.013160775431979287,-1.0248109998515527,2.006059557158564,-7.3325363019061855
241,2733,330,542,0.22572,0.370728,1.3451482335078135,-0.49489242689313695,-8.647159732168838,2.7099011337366927,540,694,0.36936,0.474696,-0.01799016155278053,-0.9381282206920935,-1.485856721287296,5.192367581972178
242,2739,350,534,0.2394,0.365256,1.337308635639075,-0.4816900972094187,-8.916590539773486,3.1737857805900482,540,680,0.36936,0.46512000000000003,-0.01999497222459345,-0.9350179486189635,-1.3218348585705226,5.923697609723867
243,2745,370,526,0.25308,0.359784,1.2983041233302504,-0.4711461086888343,-5.378284387196175,1.9684560697267612,540,664,0.36936,0.454176,-0.024764499878712078,-0.9217620961613538,-0.41349420740062304,4.680413871982521
244,2765,392,518,0.26812800000000003,0.354312,1.2597545692055947,-0.46526830777930916,-1.91653339001363,0.8876898627030309,538,650,0.36799200000000004,0.44460000000000005,-0.025742422593984304,-0.8812585772565914,1.0821138544013145,2.242449211189939
245,2774,412,512,0.281808,0.350208,1.2812673018769662,-0.4798839547028632,10.214814271019044,-4.91775547388734,538,636,0.36799200000000004,0.435024,-0.017972443579859807,-0.9106573514933723,1.4295470916526538,-8.459256923315095
246,2785,432,504,0.29548800000000003,0.34473600000000004,1.310225918303148,-0.6263852498890047,11.082073095864695,-13.372631612935146,538,622,0.36799200000000004,0.42544800000000005,0.052210265509345426,-0.8836220956047626,5.023313423059695,-6.570558366633139
247,2794,452,496,0.309168,0.339264,1.2280831059007462,-0.6859380310870402,-20.308257105699695,-9.13874799329448,538,608,0.36799200000000004,0.415872,0.10629763256784458,-0.7914195975183318,8.19945130799075,21.179970311087956
248,2803,472,488,0.322848,0.33379200000000003,1.089362576274204,-0.7571173758668187,-21.754983349685517,-5.233304603984259,538,592,0.36799200000000004,0.404928,0.16515572478822196,-0.6519674434144624,7.8485561656027185,21.46092516546328
249,2812,486,470,0.332424,0.32148000000000004,0.9335151318749242,-0.8337975230021426,-26.021884331713764,-2.073733669029036,544,588,0.37209600000000004,0.40219200000000005,0.24049501308447802,-0.49318218343940484,8.153348002659685,20.322159020877752
250,2831,498,450,0.34063200000000005,0.3078,0.6786278501377377,-1.0350389264691056,-6.211066410051605,-12.100433436565188,552,586,0.377568,0.400824,0.41081946771474875,-0.1647357315437572,8.64207373904075,10.75145374630363
251,2848,510,428,0.34884000000000004,0.292752,0.6055194134138047,-1.0757765505479895,0.4889777858306112,-4.6128695425542166,562,584,0.384408,0.39945600000000003,0.4530117749979958,-0.08623834642635142,2.507096928610238,0.8361110036384539
252,2856,,,,,,,,,570,584,0.38988,0.39945600000000003,0.48885201754090085,-0.07529072180123901,3.5479896655843235,-0.14206720508428575
253,2865,532,386,0.36388800000000004,0.26402400000000004,0.6581523207979019,-1.1947009648099798,-1.024045205797447,3.7978850439260445,580,582,0.39672,0.398088,0.4972807477417228,-0.07420230044518714,-2.5627610776607113,0.13245871950573454
254,2883,544,366,0.37209600000000004,0.250344,0.6869463442276665,-1.2226211037320995,-1.8249252414203918,5.116148503054484,588,580,0.40219200000000005,0.39672,0.4956886660149261,-0.08105297134020926,-2.288545669448637,-0.3691839391917243
255,2888,556,344,0.38030400000000003,0.235296,0.6442027017808845,-1.1197141298343651,5.370644750198378,-9.536189998328462,596,580,0.407664,0.39672,0.4885033614210787,-0.08003192073764498,1.5454170384937724,0.5182419279696281
256,2907,568,324,0.388512,0.221616,0.6575760908413936,-1.181588014800273,-0.27796164104333393,-1.9353675614399077,604,578,0.413136,0.39535200000000004,0.4911167440164448,-0.07284835594288377,1.9601459293797938,-0.009140751892044413
257,2914,580,302,0.39672,0.206568,0.6902938655132479,-1.2430123018471753,-1.0068069799534842,-0.6242117976765732,614,576,0.419976,0.393984,0.5194243566401865,-0.08042112788130935,1.2316105523195733,-0.5806308998557321
258,2925,592,282,0.404928,0.192888,0.690038971999277,-1.2414057951064372,4.088173767618229,-8.074785086064608,622,576,0.42544800000000005,0.393984,0.5246191588132059,-0.09413973520031875,3.1823539780041905,-0.9380980945435733
259,2941,602,260,0.411768,0.17784,0.6790302377760473,-1.2249847069649051,-4.087534657702129,8.652645666138007,632,574,0.432288,0.392616,0.5062031122364066,-0.08274248236257578,-5.0451374396380375,0.8162146586499105
260,2948,614,240,0.419976,0.16416,0.6756883474534071,-1.1997810273137108,1.4569779423195324,0.2168704446628268,640,572,0.43776000000000004,0.39124800000000004,0.4921351874109269,-0.08122698316438015,-0.7370823146707051,0.231947109487884
261,2958,626,220,0.428184,0.15048,0.7241731316175932,-1.2786021423906686,5.996368530752088,-7.528941178893356,648,570,0.443232,0.38988,0.521713704582428,-0.09487798363646605,2.4826443431489094,0.4231579850157709
262,2977,638,198,0.436392,0.135432,0.8617156466005496,-1.4793901784221177,7.2536886803972935,-12.627522191712421,656,570,0.44870400000000005,0.38988,0.5906806466874253,-0.08397395734684238,5.030449617476201,0.48190567783202515
263,2984,652,176,0.44596800000000003,0.120384,0.7897277334409899,-1.3659271023111919,2.848082849260373,-5.159285812102954,666,568,0.455544,0.388512,0.5542215419690906,-0.0812023082479909,2.668368959259766,-0.39107030489824346
264,2989,662,156,0.45280800000000004,0.10670400000000001,0.8163991568392838,-1.412312103349631,3.5468303897207263,-5.740319471509745,674,566,0.46101600000000004,0.38714400000000004,0.5746451372591822,-0.08584393642571365,2.9029958123971156,-1.4132602616817953
265,3000,676,134,0.462384,0.091656,0.9105420901526899,-1.5702672476065567,-8.796463817511576,13.425286061859302,682,566,0.466488,0.38714400000000004,0.6421090470845946,-0.10366966112185581,-6.592235773017317,1.9891053480807002
266,3015,688,112,0.470592,0.07660800000000001,0.8314475514808558,-1.4463194225238856,0.5049401808793637,-0.7150459671201009,692,564,0.473328,0.385776,0.5960545714904961,-0.0879474323734507,1.6284763273119072,-0.17640212362275362
267,3021,700,92,0.4788,0.062928,0.7686355428796315,-1.3336304393869471,-2.199352309492946,2.438599772590161,700,562,0.4788,0.384408,0.5474283524415362,-0.08431331975006218,-0.8510983273800071,-0.6468596683176414
268,3032,712,70,0.48700800000000005,0.047880000000000006,0.7465018095332941,-1.3133501233868086,-3.210837994647894,5.653262417762417,708,562,0.48427200000000004,0.384408,0.5654775192189411,-0.08983178790033788,-0.8557605211808927,0.6501193279294035
269,3041,724,50,0.49521600000000005,0.0342,0.6806009237185034,-1.2019438961812854,-17.69489359307289,29.345026263754512,718,560,0.49111200000000005,0.38304000000000005,0.5968706477543902,-0.09113211559204462,0.7371613039506664,-0.5602074937812062
270,3057,736,28,0.503424,0.019152000000000002,,,,,726,558,0.496584,0.381672,0.5410931076769202,-0.08929398799743184,-2.030849279222844,-0.45959165326737367
271,3062,,,,,,,,,734,558,0.5020560000000001,0.381672,0.5438420285401573,-0.09952700795683235,-2.406553069183317,-0.03410534733333337
272,3068,,,,,,,,,742,556,0.507528,0.38030400000000003,0.5191642810710464,-0.09159562996830425,-2.5692063734294246,0.7686295980114475
273,3088,,,,,,,,,752,554,0.514368,0.378936,0.46903435655997444,-0.08085357990814795,-6.200224866827923,1.1993130192764223
274,3097,,,,,,,,,760,552,0.5198400000000001,0.377568,0.42698772180651035,-0.07907509788676931,-1.332580895783596,0.6056623347563354
275,3112,,,,,,,,,768,552,0.525312,0.377568,0.4470562158434691,-0.08208836132507862,3.1746543394338995,-0.8208128135603738
276,3133,,,,,,,,,776,550,0.530784,0.37620000000000003,0.6785890926362262,-0.15481345712532413,12.126077845289938,-4.096540942508171
277,3138,,,,,,,,,786,548,0.537624,0.374832,0.6151648169673891,-0.11346209679119447,8.493261870373358,-1.7107379279047399
278,3145,,,,,,,,,794,546,0.543096,0.373464,0.6805889185694406,-0.12660144056874503,8.160547017636244,-0.10947376596374629
279,3148,,,,,,,,,802,544,0.5485680000000001,0.37209600000000004,0.824601251381975,-0.15530715888321656,-15.138847607378619,3.2091886123001965
280,3163,,,,,,,,,810,544,0.55404,0.37209600000000004,0.6198001064172846,-0.11388821459126741,-6.067417252104743,0.2051079664444647
281,3167,,,,,,,,,818,542,0.559512,0.370728,0.5870698825828117,-0.10391135711877951,0.5865221720189067,-2.340790086390889
282,3184,,,,,,,,,828,540,0.5663520000000001,0.36936,0.5493685979398357,-0.12135898511820054,0.3527066356272007,-1.6678838228570037
283,3191,,,,,,,,,836,538,0.571824,0.36799200000000004,0.5396413926930037,-0.11725604364661775,-4.519188970017419,2.1102925262333456
284,3199,,,,,,,,,844,536,0.577296,0.366624,0.4976143174757158,-0.10236706188387928,-1.7856071279820207,1.2783602924446738
285,3213,,,,,,,,,852,534,0.5827680000000001,0.365256,0.5023761709440749,-0.09709066617635685,-1.0413719447444196,1.024292535813278
286,3227,,,,,,,,,860,534,0.58824,0.365256,0.5318183694633825,-0.10014788205845047,5.126212400287719,-1.2106147516311292
287,3237,,,,,,,,,868,532,0.593712,0.36388800000000004,0.5394525057202649,-0.1088230751835663,4.579712385801135,-1.999466191843199
288,3248,,,,,,,,,878,530,0.6005520000000001,0.36252,0.5586769363974963,-0.12177872557998666,1.3509054538189942,-1.8831678442707835
289,3254,,,,,,,,,886,528,0.606024,0.36115200000000003,0.5770180213007272,-0.13469238696845232,-3.3129774873492583,0.8085427794009536
290,3267,,,,,,,,,894,526,0.611496,0.359784,0.5569544762082314,-0.12988208564906129,-2.2340632577927897,0.5486687536812554
291,3277,,,,,,,,,902,524,0.6169680000000001,0.358416,0.5206345026052707,-0.12370589014488836,-2.1407763111938904,0.6075327403187507
292,3291,,,,,,,,,912,522,0.623808,0.35704800000000003,0.4796361933377968,-0.1138740457578614,-1.5127342839874205,0.24920373653409367
293,3299,,,,,,,,,920,520,0.6292800000000001,0.35568,0.49098950824333587,-0.11668131657319107,-1.4415570117686316,0.02362656718714405
294,3314,,,,,,,,,928,518,0.634752,0.354312,0.5126786318487617,-0.1219363608884555,2.4895090935188846,-0.6565318696570498
295,3327,,,,,,,,,936,516,0.640224,0.35294400000000004,0.5447204818798519,-0.12896798805042467,4.440402492262355,-0.7272030211577248
296,3335,,,,,,,,,944,514,0.645696,0.351576,0.5011920019252891,-0.11918282788456636,0.014241926842857083,0.07853694687872373
297,3344,,,,,,,,,954,512,0.652536,0.350208,0.5406391291318681,-0.12804236731184493,-2.3808223662322496,0.4410210923364158
298,3355,,,,,,,,,962,510,0.658008,0.34884000000000004,0.530518036194346,-0.12577163966944746,-4.978474850781891,0.8683812617633646
299,3372,,,,,,,,,970,508,0.6634800000000001,0.347472,0.4869181612428573,-0.11553784020968516,-0.8445148299699181,0.23290615001206263
300,3377,,,,,,,,,978,506,0.668952,0.346104,0.4860005835116216,-0.11679425098798218,3.35721701485735,-0.495941207489895
301,3393,,,,,,,,,986,504,0.674424,0.34473600000000004,0.5467997287366712,-0.12611034404608373,5.051653228676676,-0.8262886956918466
302,3404,,,,,,,,,996,502,0.6812640000000001,0.343368,0.6027146994799202,-0.13307178990756374,5.083630424771923,-0.6300899325503339
303,3412,,,,,,,,,1004,500,0.686736,0.342,,,,
304,3419,,,,,,,,,,,,,,,,
305,3435,,,,,,,,,,,,,,,,
306,3442,,,,,,,,,,,,,,,,
307,3457,,,,,,,,,,,,,,,,
308,3465,,,,,,,,,,,,,,,,
309,3478,,,,,,,,,,,,,,,,
310,3495,,,,,,,,,,,,,,,,
311,3506,,,,,,,,,,,,,,,,
312,3515,,,,,,,,,,,,,,,,
313,3524,,,,,,,,,,,,,,,,
314,3533,,,,,,,,,,,,,,,,
315,3543,,,,,,,,,,,,,,,,
316,3553,,,,,,,,,,,,,,,,
317,3566,,,,,,,,,,,,,,,,
318,3576,,,,,,,,,,,,,,,,
319,3592,,,,,,,,,,,,,,,,
320,3598,,,,,,,,,,,,,,,,
321,3607,,,,,,,,,,,,,,,,
322,3621,,,,,,,,,,,,,,,,
323,3631,,,,,,,,,,,,,,,,
324,3642,,,,,,,,,,,,,,,,
325,3653,,,,,,,,,,,,,,,,
326,3664,,,,,,,,,,,,,,,,
327,3674,,,,,,,,,,,,,,,,
328,3689,,,,,,,,,,,,,,,,
329,3697,,,,,,,,,,,,,,,,
330,3715,,,,,,,,,,,,,,,,
331,3726,,,,,,,,,,,,,,,,
332,3731,,,,,,,,,,,,,,,,
333,3748,,,,,,,,,,,,,,,,
334,3757,,,,,,,,,,,,,,,,
335,3768,,,,,,,,,,,,,,,,
336,3775,,,,,,,,,,,,,,,,
337,3789,,,,,,,,,,,,,,,,
338,3797,,,,,,,,,,,,,,,,
339,3809,,,,,,,,,,,,,,,,
340,3821,,,,,,,,,,,,,,,,
341,3834,,,,,,,,,,,,,,,,
342,3847,1006,240,0.688104,0.16416,,,,,,,,,,,,
343,3854,1004,250,0.686736,0.171,-0.15546473449561474,0.570334451608818,-2.9705003510308012,-1.0567983977056234,,,,,,,,
344,3869,1000,260,0.684,0.17784,-0.21132023157715651,0.574604379416758,-7.557980031036384,7.1135761420253205,,,,,,,,
345,3886,996,270,0.6812640000000001,0.18468,-0.30197223590548633,0.6460045089928458,-5.2214591735396,4.0546745420604475,,,,,,,,
346,3891,992,280,0.678528,0.19152000000000002,-0.2802160824356195,0.6079780015650512,-2.2593400785975186,2.8146951578016317,,,,,,,,
347,3899,986,290,0.674424,0.19836,-0.29642684860834295,0.6417141859105691,0.244147161977754,-0.11854246501977608,,,,,,,,
348,3910,982,298,0.6716880000000001,0.203832,-0.3127637455322218,0.6685944388783024,4.657803576771315,-5.2382046576281756,,,,,,,,
349,3923,978,308,0.668952,0.210672,-0.28314576544594156,0.5893524645443527,-0.025398365250794152,-1.5144800497770248,,,,,,,,
350,3932,974,318,0.666216,0.217512,-0.30950810026689946,0.5373657511423844,-5.446863528248828,-3.49396028093172,,,,,,,,
351,3944,970,328,0.6634800000000001,0.22435200000000002,-0.3979590201442033,0.4861484085386647,-9.176603120493684,-7.245172711097283,,,,,,,,
352,3953,964,334,0.6593760000000001,0.22845600000000002,-0.4199860216406127,0.43709738941259635,-2.5951961716060112,-8.48622942244311,,,,,,,,
353,3966,954,340,0.652536,0.23256000000000002,-0.4710476571223977,0.3356626136852865,-2.009807695059268,-5.706191143997961,,,,,,,,
354,3975,944,344,0.645696,0.235296,-0.5211628336565226,0.29229565296108,-1.5576626850102482,-1.2349545339980634,,,,,,,,
