frame_no,time (ms),pos_pixel_x-green,pos_pixel_y-green,r_x-green,r_y-green,v_x-green,v_y-green,a_x-green,a_y-green,pos_pixel_x-hotpink,pos_pixel_y-hotpink,r_x-hotpink,r_y-hotpink,v_x-hotpink,v_y-hotpink,a_x-hotpink,a_y-hotpink
227,2565,44,648,0.030096,0.443232,1.3266677394684454,-0.5058928459857711,-7.571984930966396,2.281783702636568,544,896,0.37209600000000004,0.6128640000000001,-0.015459598862778371,-0.8644965607305963,1.2207775603450612,0.450531169720249
228,2580,66,640,0.045144000000000004,0.43776000000000004,1.192260024975261,-0.4605801624178109,-12.917451806721227,5.126974324400472,544,882,0.37209600000000004,0.603288,0.0,-0.7945612840382043,8.144852504202851e-13,6.7492211274859555
229,2587,86,632,0.058824,0.432288,1.1261569632509882,-0.43031233920345824,-8.191564792664908,4.034656105914191,544,866,0.37209600000000004,0.592344,-0.004400683162585807,-0.7866604182866678,-0.855176820766666,6.171089625375632
230,2602,106,624,0.072504,0.42681600000000003,1.0676591506274153,-0.3965918494630677,0.44589060281992293,0.7759686964849937,544,852,0.37209600000000004,0.5827680000000001,-0.016308773642185307,-0.7506619013573226,-1.175562523573792,-0.5591210921227476
231,2623,128,616,0.087552,0.421344,1.1757870376490376,-0.43194537842577035,8.558652446770306,-2.7777774883136503,544,838,0.37209600000000004,0.573192,-0.029482445732440164,-0.8389461446741909,-0.7651575820926844,-6.487485370452513
232,2633,148,610,0.101232,0.41724,1.1835587663395815,-0.44481140711334105,9.42705202452306,-4.129816298146919,542,824,0.370728,0.563616,-0.02264407165109841,-0.8446544285466061,0.04780229988916095,-7.7510165805722
233,2639,168,602,0.114912,0.411768,1.113849259023456,-0.4075788842322252,-2.2981026782425595,0.6740072245584785,542,808,0.370728,0.552672,-0.021801154147685752,-0.7910991764520919,0.7428940414434874,1.244412617964892
234,2651,188,594,0.128592,0.40629600000000005,1.2400817060928688,-0.4616719085745398,-12.633214697173495,4.993726652917846,542,794,0.370728,0.543096,-0.02010976666200471,-0.8963894456399624,1.430866473932475,10.348773881751004
235,2664,208,586,0.142272,0.400824,1.135988096486621,-0.4299676669604873,-1.436801319894661,1.2068687629919725,542,780,0.370728,0.53352,-0.009086907134296033,-0.8176276188124911,-1.3925332051538444,0.8121401205455517
236,2683,228,580,0.155952,0.39672,1.202101761129571,-0.4572669934896778,8.764347005298085,-3.7078061759056866,542,766,0.370728,0.5239440000000001,-0.031006769322373128,-0.8724780021130754,-1.3608322605025542,-7.49587516421136
237,2689,248,572,0.169632,0.39124800000000004,1.2739647933880478,-0.4836336720592209,14.283458378659054,-6.256200347218139,542,752,0.370728,0.514368,-0.028724786596811266,-0.9085683447082328,-0.9027705410208586,-10.035548972141205
238,2700,268,564,0.183312,0.385776,1.2897693974398459,-0.4775790646034156,5.587284286187879,-1.8391961752847021,540,736,0.36936,0.503424,-0.026201142177021415,-0.9125768947439354,0.2651136769488429,-2.8504711068487656
239,2710,288,556,0.196992,0.38030400000000003,1.4187662916934056,-0.5322988469010167,-4.84215534235803,4.1666410929843325,540,722,0.36936,0.493848,-0.02695185861570494,-0.9995564432480574,2.0939054379896604,5.917988458101124
240,2719,310,548,0.21204,0.374832,1.4531996111959737,-0.5362749690183586,10.662173640401384,-2.9810314117737047,540,708,0.36936,0.48427200000000004,-0.013160775431979287,-1.0248109998515527,2.006059557158564,-7.3325363019061855
241,2733,330,542,0.22572,0.370728,1.3451482335078135,-0.49489242689313695,-8.647159732168838,2.7099011337366927,540,694,0.36936,0.474696,-0.01799016155278053,-0.9381282206920935,-1.485856721287296,5.192367581972178
242,2739,350,534,0.2394,0.365256,1.337308635639075,-0.4816900972094187,-8.916590539773486,3.1737857805900482,540,680,0.36936,0.46512000000000003,-0.01999497222459345,-0.9350179486189635,-1.3218348585705226,5.923697609723867
243,2745,370,526,0.25308,0.359784,1.2983041233302504,-0.4711461086888343,-5.378284387196175,1.9684560697267612,540,664,0.36936,0.454176,-0.024764499878712078,-0.9217620961613538,-0.41349420740062304,4.680413871982521
244,2765,392,518,0.26812800000000003,0.354312,1.2597545692055947,-0.46526830777930916,-1.91653339001363,0.8876898627030309,538,650,0.36799200000000004,0.44460000000000005,-0.025742422593984304,-0.8812585772565914,1.0821138544013145,2.242449211189939
245,2774,412,512,0.281808,0.350208,1.2812673018769662,-0.4798839547028632,10.214814271019044,-4.91775547388734,538,636,0.36799200000000004,0.435024,-0.017972443579859807,-0.9106573514933723,1.4295470916526538,-8.459256923315095
246,2785,432,504,0.29548800000000003,0.34473600000000004,1.310225918303148,-0.6263852498890047,11.082073095864695,-13.372631612935146,538,622,0.36799200000000004,0.42544800000000005,0.052210265509345426,-0.8836220956047626,5.023313423059695,-6.570558366633139
247,2794,452,496,0.309168,0.339264,1.2280831059007462,-0.6859380310870402,-20.308257105699695,-9.13874799329448,538,608,0.36799200000000004,0.415872,0.10629763256784458,-0.7914195975183318,8.19945130799075,21.179970311087956
