frame_no,time (ms),pos_pixel_x-green,pos_pixel_y-green,r_x-green,r_y-green,v_x-green,v_y-green,a_x-green,a_y-green,pos_pixel_x-hotpink,pos_pixel_y-hotpink,r_x-hotpink,r_y-hotpink,v_x-hotpink,v_y-hotpink,a_x-hotpink,a_y-hotpink
24,335,462,462,0.316008,0.316008,-1.8316422546337484e-15,-1.8316422546337484e-15,2.2441292650054799e-13,2.2441292650054799e-13,782,748,0.534888,0.511632,-0.0018255964986514303,0.027402541381872855,0.6521632241904274,0.7083498755854807
25,344,462,462,0.316008,0.316008,0.0,0.0,-4.914520654685993e-13,-4.914520654685993e-13,780,750,0.53352,0.513,0.00027302987366963267,0.02868410532488895,1.575375867164406,-0.5925914332150914
26,359,462,462,0.316008,0.316008,6.178508941881426e-15,6.178508941881426e-15,1.5958881934770638e-13,1.5958881934770638e-13,782,750,0.534888,0.513,0.016390332245403257,0.015560277080798187,1.3664775992378195,-1.2477409000275308
27,365,462,462,0.316008,0.316008,7.48890533608306e-15,7.48890533608306e-15,1.3443842400762506e-12,1.3443842400762506e-12,782,750,0.534888,0.513,0.016062397385792945,0.005413389726949523,0.49294861718295097,-2.4196376499237653
28,374,462,462,0.316008,0.316008,-8.654738598036385e-15,-8.654738598036385e-15,-7.639924201667278e-13,-7.639924201667278e-13,782,750,0.534888,0.513,0.00014800019705514902,-1.442456433006064e-14,-3.1834148519124845,-1.4809806967820677e-12
29,379,462,462,0.316008,0.316008,-7.177682713024724e-15,-7.177682713024724e-15,-1.4525180640014643e-12,-1.4525180640014643e-12,782,750,0.534888,0.513,-2.1533048139074172e-14,-1.435536542604945e-14,-1.6815670308910274e-12,-1.5596489235491934e-12
30,383,462,462,0.316008,0.316008,5.769825732024258e-15,5.769825732024258e-15,-2.526830968133718e-13,-2.526830968133718e-13,782,750,0.534888,0.513,8.654738598036387e-15,1.4424564330060645e-14,-7.700804344119814e-13,-1.0324869820187253e-12
31,387,462,462,0.316008,0.316008,-9.898020152210155e-15,-9.898020152210155e-15,9.395297589772704e-13,9.395297589772704e-13,782,750,0.534888,0.513,-1.979604030442031e-14,-2.227054534247285e-14,1.5893429401265174e-12,1.8268661298761668e-12
32,395,462,462,0.316008,0.316008,-2.3954829897593516e-15,-2.3954829897593516e-15,2.419695023355566e-13,2.419695023355566e-13,782,750,0.534888,0.513,-9.581931959037406e-15,2.3954829897593516e-15,1.4500152244717335e-12,-2.0468443937038937e-12
33,413,462,462,0.316008,0.316008,0.0,0.0,7.312667321685553e-14,7.312667321685553e-14,782,750,0.534888,0.513,-4.263785839079096e-15,4.263785839079096e-15,-5.4613638677305007e-14,3.438636388689849e-13
34,419,462,462,0.316008,0.316008,3.9619250663328185e-15,3.9619250663328185e-15,-5.464337145933227e-13,-5.464337145933227e-13,782,750,0.534888,0.513,3.9619250663328185e-15,3.9619250663328185e-15,-2.742256462285081e-13,-3.137167079440092e-14
35,423,462,462,0.316008,0.316008,1.9347032644708852e-15,1.9347032644708852e-15,-6.42466613222309e-14,-6.42466613222309e-14,782,750,0.534888,0.513,7.738813057883541e-15,1.160821958682531e-14,-1.4210653781500459e-13,-3.202666033279879e-13
36,439,462,462,0.316008,0.316008,2.1648726588247897e-15,2.1648726588247897e-15,-9.161522824820784e-13,-9.161522824820784e-13,782,750,0.534888,0.513,-4.329745317649579e-15,0.0,-1.03430585828479e-12,-8.621676883688384e-13
37,452,462,462,0.316008,0.316008,1.9850747153053784e-15,1.9850747153053784e-15,-2.426332143651126e-13,-2.426332143651126e-13,782,750,0.534888,0.513,3.970149430610757e-15,-0.02171076082832916,2.2005807498803405e-13,-1.7343018311845608
