frame_no,time (ms),pos_pixel_x-green,pos_pixel_y-green,r_x-green,r_y-green,v_x-green,v_y-green,a_x-green,a_y-green,pos_pixel_x-hotpink,pos_pixel_y-hotpink,r_x-hotpink,r_y-hotpink,v_x-hotpink,v_y-hotpink,a_x-hotpink,a_y-hotpink
732,8094,250,32,0.171,0.021888,0.5511601738107477,0.9297621196232866,-0.48197654894994285,-1.8695519010986128,462,42,0.316008,0.028728,0.024808191231454786,1.135805837437615,1.1625073262791896,-4.162726056446132
733,8102,260,48,0.17784,0.032832,0.5473351923976687,0.9204377441660073,-0.46655814236855164,0.9470008955444866,462,60,0.316008,0.04104,0.03173054815656912,1.1082484253989642,-0.026568501718824578,-1.2899842975667928
734,8114,268,62,0.183312,0.042408,0.546012611311235,0.9307763285283996,0.007993473674732517,0.8332019067083094,464,78,0.317376,0.053352000000000004,0.02669308857224919,1.0936418757823978,-0.5502298700400329,-1.1930720970245838
735,8127,278,78,0.19015200000000002,0.053352000000000004,0.5406478757298983,0.9269645168676893,-1.6915521608428998,-2.110822216731369,464,96,0.317376,0.065664,0.021339060888966283,1.081647764104258,-1.410108627298152,-2.456647528727373
736,8137,286,94,0.19562400000000002,0.064296,0.5106539505480935,0.8760238560886631,-0.7407832008394555,-2.010251620802237,464,114,0.317376,0.077976,0.013937302773719575,1.0222171763636223,-1.0489607355702404,-2.357515538819544
737,8149,296,110,0.202464,0.07524,0.5187815064844589,0.8963044552159015,-0.6781599070370372,-0.962644586147428,464,132,0.317376,0.09028800000000001,0.0,1.02485820417135,4.442896174435809e-13,-1.5688157122432689
738,8161,304,124,0.207936,0.084816,0.516677627861412,0.9018889868063716,-0.005291004516523016,0.5313719956159808,464,150,0.317376,0.10260000000000001,-1.8043464313691794e-15,1.0366931652934575,1.7157287698349915e-13,0.22389268413559765
739,8176,314,140,0.21477600000000002,0.09576000000000001,0.5261043656474197,0.9102990200713504,1.2325713513742707,2.936464623504764,464,168,0.317376,0.114912,0.017749721981977898,1.044920670636152,1.2473507749461918,2.8836631256356644
740,8184,322,156,0.220248,0.10670400000000001,0.5089724494319251,0.8958015122134819,-0.11663697400645211,0.5611660859379133,464,184,0.317376,0.125856,0.020093336071507782,1.0257161527406884,1.0584680615354594,0.27149130879770295
741,8195,330,170,0.22572,0.11628000000000001,0.4764428508893191,0.8876643900997326,-5.213637137017686,-3.8708893034617726,464,202,0.317376,0.138168,0.06405768055509742,1.0273239946480492,4.6869427555254966,-1.4036003513756916
742,8207,340,186,0.23256000000000002,0.127224,0.4205424574187063,0.9036576813782222,-9.794452797336119,-3.248974481450349,466,220,0.318744,0.15048,0.14484648933416824,1.088743176247772,10.096505975572331,1.29192728285017
743,8221,348,202,0.23803200000000002,0.138168,0.2959324110349896,0.8192692678798683,-9.15030659009343,-3.284072443703917,466,238,0.318744,0.16279200000000002,0.2246002259171156,1.044176835090075,6.506698357372777,-0.5452141381427852
744,8233,350,214,0.2394,0.146376,0.21055739192962425,0.8176051415373304,-8.002323498768014,-1.415264476242393,474,256,0.324216,0.175104,0.3121260900130158,1.0699475083710632,6.599503699955493,1.8969334917158438
745,8238,352,228,0.240768,0.155952,0.17448504192204414,0.8306656455770546,-3.914862623662894,2.335676834843356,480,274,0.32832,0.187416,0.3470188200363792,1.101997335386169,5.46760164244836,4.035391593316669
746,8257,354,242,0.24213600000000002,0.165528,0.12915418499168174,0.8975731359390082,0.4776185944833311,4.91109497132774,486,294,0.332424,0.20109600000000002,0.4448625553131782,1.1884737949727482,2.190447846016715,3.72233558266865
747,8265,356,256,0.24350400000000003,0.175104,0.11135111886690299,0.878487783485492,-1.0349522932861743,1.8518486371914458,494,312,0.33789600000000003,0.21340800000000001,0.43471766455234834,1.172046344410462,2.4078875882931654,2.807834988708885
748,8274,358,270,0.244872,0.18468,0.09887506652191672,0.8291430900478214,-0.8849436958513545,0.7591349458869358,500,330,0.342,0.22572,0.41774076926255443,1.0914068461537518,0.8647686164314456,-0.2987244070631205
749,8284,360,284,0.24624000000000001,0.194256,0.11131935733152719,0.8969385968646332,0.025309878924279286,-7.849667457585012,508,348,0.347472,0.23803200000000002,0.4590234453226971,1.1745677161875188,-4.299642545607452,-9.823244200000609
750,8296,360,296,0.24624000000000001,0.202464,0.10212648711174539,0.8250628043324117,0.3811814832540577,-1.9455723593593517,514,366,0.351576,0.250344,0.4221841984969574,1.0874349373749852,-0.3385313182767137,-2.3516034293663983
751,8311,362,312,0.24760800000000002,0.21340800000000001,0.0939255718617696,0.7507718199509705,-0.11890444158276665,-3.3832767334093536,522,384,0.35704800000000003,0.262656,0.38451488049838284,0.9895378100632766,-2.286288517295154,-4.754001675802666
752,8320,366,324,0.250344,0.221616,0.10533603001818899,0.7425200314530005,0.9179970084474058,-1.0655676835025345,528,402,0.36115200000000003,0.274968,0.3782079248085113,0.9746276142418946,-0.4358118458580409,-1.8545279603350155
753,8331,366,338,0.250344,0.231192,0.11876612155624713,0.7802091826880423,-0.060983147223192036,1.8285945075770274,536,420,0.366624,0.28728000000000004,0.39956246366408504,1.0257575105256125,1.0201412481627778,4.0010119610571575
754,8350,368,352,0.251712,0.240768,0.15258070497757276,0.913084362940253,2.4464642672807675,9.508067658228965,542,438,0.370728,0.299592,0.45343117504300473,1.2197182552393846,3.8461131920554283,12.52476698727413
755,8359,372,366,0.254448,0.250344,0.131227378347553,0.9122367116484593,1.443422043304187,7.6168947903609165,550,456,0.37620000000000003,0.311904,0.4600955347726798,1.2119000102386515,3.7329140830494394,10.751987178716387
756,8364,372,378,0.254448,0.258552,0.14107961465545563,0.8574708885690715,-0.10972869667118813,0.4684379716486499,556,474,0.38030400000000003,0.324216,0.4356162525917952,1.1357723382841163,1.274342095154563,0.18259706580444734
757,8373,376,392,0.257184,0.26812800000000003,0.15496522400652196,0.9779846189818572,-3.193332851081497,-11.449130640302835,562,492,0.384408,0.336528,0.5037385303284407,1.3026815910908076,-6.007470109396511,-17.052665939669502
758,8386,376,406,0.257184,0.277704,0.11376537946901122,0.8448640388402328,-1.3230613999304017,-6.521028060883779,570,510,0.38988,0.34884000000000004,0.42876885039233686,1.116186871670629,-3.4960402263804786,-7.993825202327944
759,8401,380,420,0.25992000000000004,0.28728000000000004,0.10820974755236819,0.8225949803194331,-0.5115892369687285,2.925296128876092,578,528,0.39535200000000004,0.36115200000000003,0.42205533786531463,1.0932912799951453,1.4263996965665775,5.881549851490764
760,8411,380,434,0.25992000000000004,0.296856,0.1027502396377627,0.7861473034786477,0.7548967158600084,1.1373902422352529,584,546,0.39945600000000003,0.373464,0.40697833260932076,1.0486943393915922,0.17395496794713977,2.5050857404577056
761,8423,382,446,0.261288,0.305064,0.10826648848487919,0.7644885113321516,-0.42466638081100744,-2.870075219792779,590,564,0.40356000000000003,0.385776,0.39695680217248963,1.0332218382092613,-0.8257128209098833,-2.9897041773169923
762,8429,384,460,0.262656,0.31464000000000003,0.1021291120346967,0.8045045966528416,0.8200602103215529,-2.969230327431104,598,582,0.409032,0.398088,0.4105345537580497,1.0876594757658098,-0.9886418611830426,-5.37553523568568
763,8445,386,472,0.26402400000000004,0.322848,0.12086598290076904,0.8086680020956596,0.28789380006858983,4.118659332741016,604,598,0.413136,0.409032,0.4235692652555241,1.066658035875246,1.76187440528206,2.4756636435975756
