frame_no,time (ms),pos_pixel_x-green,pos_pixel_y-green,r_x-green,r_y-green,v_x-green,v_y-green,a_x-green,a_y-green,pos_pixel_x-hotpink,pos_pixel_y-hotpink,r_x-hotpink,r_y-hotpink,v_x-hotpink,v_y-hotpink,a_x-hotpink,a_y-hotpink
155,1712,452,40,0.309168,0.027360000000000002,0.08031032147525523,0.9762190554775119,-3.899475549084041,1.9772893488087728,546,728,0.373464,0.497952,-0.0269487025238424,-0.7123638401790006,0.32506194548099726,-1.5867702429260502
156,1727,452,56,0.309168,0.038304000000000005,0.02549755536812385,0.9990301300643968,-1.5732810951070408,-2.352367628665528,546,716,0.373464,0.489744,-0.022824971354776676,-0.7232630445275601,1.3117672199836612,2.4011795716654794
157,1741,452,72,0.309168,0.049248,0.026108424939933362,0.9754075935205347,0.3503873608205445,-1.5611549405583895,546,704,0.373464,0.481536,-0.009639859170513408,-0.6886951809181052,1.0491061021617298,2.9469140512200287
158,1746,452,88,0.309168,0.060192,0.019646687536808156,0.9526772691082065,1.297281645582535,4.668918034921412,546,694,0.373464,0.474696,-0.01099575989150869,-0.6698060701818491,-1.1198581379046315,-2.4130453191508767
159,1761,452,104,0.309168,0.071136,0.031213496054694024,1.0665865538296102,0.9792233001988859,6.102370633896947,546,682,0.373464,0.466488,-0.02769753665119062,-0.7493126813755734,-1.7603873285242992,-4.9068804418569005
160,1772,454,120,0.31053600000000003,0.08208,0.027452460644661465,1.0585446999927157,-0.6798683548941957,0.6820142732278381,546,672,0.373464,0.459648,-0.028897612360968262,-0.7374310631512183,-0.5285123436049115,-0.6996157747971116
161,1781,454,136,0.31053600000000003,0.09302400000000001,0.03687267331489843,1.019330247280456,0.11132087758023658,2.0718340192100584,544,660,0.37209600000000004,0.45144,-0.026074156073149026,-0.7183861053142202,0.35380753743331617,-1.3834506840408218
162,1788,454,152,0.31053600000000003,0.103968,0.03890620575126067,1.0744764899639434,-0.173478992379203,-4.3790018544581555,544,648,0.37209600000000004,0.443232,-0.02981431834171101,-0.7577655447573326,1.594024289074447,2.1263479641998875
163,1802,454,168,0.31053600000000003,0.114912,0.0294956307311428,1.0651611378985824,0.7308813207288715,-0.7209117812716215,544,638,0.37209600000000004,0.436392,-0.013014380564531998,-0.7553008146617178,1.7284590530214192,1.3664123959513113
164,1813,456,184,0.311904,0.125856,0.04043296172533733,0.9882462032774609,0.7041412665589102,-3.7377742645544925,544,626,0.37209600000000004,0.428184,0.0,-0.6970019895885867,-5.666110585119259e-13,2.454708657393624
165,1823,456,200,0.311904,0.1368,0.04267841846588677,0.9447044839785304,0.005994111644640997,-1.8535227156658884,544,614,0.37209600000000004,0.419976,1.8127449241352797e-15,-0.670005448884658,3.470719853920744e-14,0.5576623832937808
166,1831,456,216,0.311904,0.14774400000000001,0.04379502389659907,0.9708834982212625,-0.9551229355536976,-4.141024010206214,544,604,0.37209600000000004,0.413136,7.182374929459074e-15,-0.6997835714842006,-2.718040344801756e-13,2.457428489094989
167,1848,458,232,0.313272,0.158688,0.024954756553663197,0.9094813767151361,-0.7044211047036933,-3.114519726023244,544,592,0.37209600000000004,0.404928,-0.01263063563518235,-0.649917298740418,-1.2540232370175741,2.382768632761805
168,1859,458,248,0.313272,0.169632,0.031914221951871075,0.879982287124522,-0.097729429020445,-0.1227065752907328,544,580,0.37209600000000004,0.39672,-0.01997543787676212,-0.6288107345627524,-1.102898510394618,0.24311808496528456
169,1870,458,264,0.313272,0.18057600000000001,0.032855576131514005,0.9129429323652933,0.05215722146669625,5.496286303990266,544,568,0.37209600000000004,0.388512,-0.025708466797604933,-0.658998732476364,-0.7410137353640415,-3.381200992628101
170,1884,458,280,0.313272,0.19152000000000002,0.030524220294282707,1.0205374324584637,0.9555205275461343,6.723678019595482,542,558,0.370728,0.381672,-0.026401707791639258,-0.7209111869667834,0.3191478072004158,-3.899577924718716
171,1896,460,296,0.31464000000000003,0.202464,0.03772529732161715,0.9085184314287476,0.5003621957008226,-5.254010541574329,542,546,0.370728,0.373464,-0.020484739662758465,-0.6408862374802381,1.031967102663947,3.5968939440996457
172,1903,460,312,0.31464000000000003,0.21340800000000001,0.042429638118699584,0.9273916686724756,0.04804796355543356,-4.656795245145984,542,534,0.370728,0.365256,-0.017049691977127305,-0.6620389190085868,1.2631207400274327,2.0124498848635457
173,1912,460,328,0.31464000000000003,0.22435200000000002,0.04526782003345862,0.9825186220909444,-0.7970939153892715,-2.824716433814026,542,524,0.370728,0.358416,1.9031773272347676e-15,-0.7193469869148178,-3.380285019580702e-13,0.4241848291515047
174,1935,462,344,0.316008,0.235296,-0.005001108235910329,0.8946476503222344,-2.4114087999338514,-3.3652040075838,542,512,0.370728,0.350208,0.027511051421863237,-0.6397966298912678,1.7114970005303591,3.443758420363917
175,1939,462,358,0.316008,0.244872,-0.10410765576019675,0.7578979551039935,-9.937767266930228,-7.748485225459369,542,500,0.370728,0.342,0.12404573433187259,-0.5164248131272187,8.728436408128642,8.626844294861456
176,1944,462,374,0.316008,0.255816,-0.16500016849266888,0.6499866304548149,-15.259363630060049,-15.58554944324995,542,488,0.370728,0.33379200000000003,0.18508900660327068,-0.42605746215104745,13.95673335790179,17.092405366006517
177,1961,460,386,0.31464000000000003,0.26402400000000004,-0.3549965779768474,0.4653913017885759,-10.616681042960911,-28.265142307885974,544,482,0.37209600000000004,0.32968800000000004,0.3633461080342516,-0.21709947204750346,12.129815440812838,24.789170410680125
178,1970,448,384,0.30643200000000004,0.262656,-0.4800670499646692,0.19765512778143224,-11.913898371958823,-17.965055957883084,556,486,0.38030400000000003,0.332424,0.4991562710748258,0.04240902368755256,13.405696695617548,17.801446063201297
179,1982,436,382,0.298224,0.261288,-0.5717773576406567,0.018391427480533525,-5.789499248599346,-6.668981455378355,568,492,0.388512,0.336528,0.6084474435566225,0.20475928245183045,7.4226309218737985,6.905764543608599
180,1999,426,382,0.29138400000000003,0.261288,-0.6111303854878903,-0.06503337718366493,3.4612394549978034,-0.034979974528189295,580,496,0.39672,0.339264,0.6891849674610218,0.2813843291532171,-0.662525447492348,-0.35781912481408173
181,2004,414,382,0.28317600000000004,0.261288,-0.6254657879453839,-0.05932968636250723,-1.632451499798755,-1.1013491569517289,592,502,0.404928,0.343368,0.7246593185060124,0.2936600120046053,5.266211119011813,1.2759296749708267
182,2019,404,380,0.276336,0.25992000000000004,-0.6590442144645267,-0.057365793081317874,-3.486422448130669,-0.7161903737625945,604,506,0.413136,0.346104,0.7810870192317236,0.3229363978790994,4.893630640645362,3.09184098963267
183,2033,394,378,0.269496,0.258552,-0.6782617473341475,-0.06505685694212265,-0.6269877857611103,0.6189304453847698,618,512,0.42271200000000003,0.350208,0.8223463781490732,0.3335233399721531,1.6547070530329904,0.5344375277367539
184,2036,384,378,0.262656,0.258552,-0.6344534278797216,-0.0630059378781052,-2.052697517664417,1.167340167474711,630,516,0.43092,0.35294400000000004,0.7813693287131261,0.30485505152427467,2.0208016882410833,0.2981735521284235
185,2048,374,378,0.255816,0.258552,-0.662411847309842,-0.05645397582058987,3.5087495841028753,-0.1441708752823157,640,522,0.43776000000000004,0.35704800000000003,0.8111585570401937,0.32437616041694284,-4.686080738383144,-2.3554944968112954
186,2059,364,376,0.248976,0.257184,-0.6391243316590789,-0.04887137111345869,5.150555634222894,-0.1634475169064233,654,526,0.447336,0.359784,0.7693329378139026,0.3099757206085909,-5.520296661909096,-1.0637419672833166
187,2071,354,376,0.24213600000000002,0.257184,-0.5851141248723021,-0.05826933240841286,-0.3875082716944203,-0.4921262458204495,666,530,0.455544,0.36252,0.7104219763425503,0.29293844733263674,0.5045890449690661,0.7632642485087069
188,2083,344,374,0.235296,0.255816,-0.6180878259101674,-0.06071864973687874,-3.1844112627391095,0.2203951732272722,678,536,0.46375200000000005,0.366624,0.751922731250352,0.3016830598617902,2.407032599439437,1.803912759122733
189,2096,334,374,0.22845600000000002,0.255816,-0.6644650998103,-0.06927298457470751,-5.059404225703443,-1.1139817899888493,690,542,0.47196000000000005,0.370728,0.7973581197723579,0.3306166879801526,6.071285070844991,2.0140779409639817
190,2105,324,372,0.221616,0.254448,-0.6749838385640865,-0.0660010628897924,-3.218527683808486,0.26175197237371517,702,546,0.48016800000000004,0.373464,0.8099806062769055,0.32984587411671923,3.862233220569235,0.047735764844760574
191,2113,314,372,0.21477600000000002,0.254448,-0.6964023177743888,-0.06896319743796087,-1.2930319821802136,-0.7967772300594086,714,550,0.48837600000000003,0.37620000000000003,0.8356827813292734,0.3385554694181127,1.5516383786147239,1.066141407995446
192,2123,304,370,0.207936,0.25308,-0.6844108080455064,-0.07087953036049209,7.474844007415636,1.4005944813640105,726,556,0.496584,0.38030400000000003,0.8212929696546168,0.32507372729761896,-8.969812808899535,-3.0679013957537657
193,2134,294,370,0.20109600000000002,0.25308,-0.6271041136598579,-0.06082425446450881,5.719218655562466,0.16240781473860094,738,560,0.504792,0.38304000000000005,0.752524936391822,0.31166589992844823,-6.863062386673708,-2.450095276963227
194,2143,284,368,0.194256,0.251712,-0.5918689327417124,-0.06075964497729488,1.259676032286015,0.6348919070172593,750,566,0.513,0.38714400000000004,0.7102427192900409,0.297507218073968,-1.511611238743242,-1.138762319931348
195,2161,274,368,0.187416,0.251712,-0.6127968619946276,-0.06368657846061135,-3.20565805389768,-0.9162429629810983,762,570,0.521208,0.38988,0.73535623439354,0.28983659389496313,3.846789664676152,0.7935982161857938
196,2171,264,366,0.18057600000000001,0.250344,-0.6404459259715627,-0.06339276511601956,-5.2345299962086855,-0.2230941529922607,774,576,0.529416,0.393984,0.7931717971122558,0.3180818303992071,8.036508258125902,2.7126884003740614
197,2180,254,366,0.173736,0.250344,-0.6463032821507998,-0.050475073393161575,-4.493399976648346,0.10758525237400805,786,580,0.537624,0.39672,0.8087149244685166,0.31763428113849607,7.068623074532119,2.8242900774257618
198,2189,244,364,0.16689600000000002,0.248976,-0.6616816616075012,-0.06062218100928536,5.624207606994689,0.836307201419254,798,584,0.545832,0.39945600000000003,0.8276246622892742,0.3336163309315454,-6.560283572255612,-1.983744501812096
199,2198,236,364,0.161424,0.248976,-0.6244194255772827,-0.04693309472167717,6.418090401646702,0.5058705248732603,810,590,0.55404,0.40356000000000003,0.787132587607374,0.3105386443435218,-8.839721106870174,-2.9374960768857226
200,2209,226,364,0.154584,0.248976,-0.56826172525922,-0.04810357385829486,3.075711793393509,-0.16112148599323212,822,594,0.5622480000000001,0.40629600000000005,0.7147973052747781,0.29543307200477714,-5.397101769854258,-1.8111044135210943
