frame_no,time (ms),pos_pixel_x-green,pos_pixel_y-green,r_x-green,r_y-green,v_x-green,v_y-green,a_x-green,a_y-green
0,0,,,,,,,,
1,11,,,,,,,,
2,24,,,,,,,,
3,34,,,,,,,,
4,54,,,,,,,,
5,79,842,112,0.5835060000000001,0.077616,,,,
6,93,842,112,0.5835060000000001,0.077616,0.009006393211869173,-0.044870611586915424,-1.5360209717010114,1.1409228870432568
7,102,842,110,0.5835060000000001,0.07623,-0.008402824272559895,-0.03362906560479646,-0.7112061950130559,0.917007601942497
8,124,842,110,0.5835060000000001,0.07623,-0.01900154046473537,-0.023956351064531006,-0.28659975727989634,0.033659079936945134
9,142,840,110,0.5821200000000001,0.07623,-0.017527993868685313,-0.02284813771888595,0.28822704336036026,-0.05067070070262652
10,158,840,110,0.5821200000000001,0.07623,-0.012756350604906612,-0.019602201752516476,0.5004868123806164,-0.37106816301146006
11,170,840,108,0.5821200000000001,0.07484400000000001,-0.019171004082415913,-0.1621625745574617,0.2232046330009499,-9.086849216677285
12,192,840,108,0.5821200000000001,0.07484400000000001,-0.01916489757162138,-0.26248441606519013,-0.5503625305275098,-6.4937300503903685
13,200,840,108,0.5821200000000001,0.07484400000000001,-0.021217341745136047,-0.28584276447992785,-0.40914705336996154,-4.483361379113863
14,207,838,82,0.5807340000000001,0.056826,-0.02286396785934045,-0.2972315821713173,0.004548088658157699,0.05912515254700286
15,233,838,82,0.5807340000000001,0.056826,-0.03720042048508263,0.014250874413709676,-0.20853329024079675,25.44239850692043
16,237,838,82,0.5807340000000001,0.056826,-0.05993477280682067,-0.07792673412884715,-1.9506196621425353,14.268535558745087
17,245,838,82,0.5807340000000001,0.056826,-0.056691896568863226,0.022957889266484628,-1.9452795703888017,0.2622016029545704
18,250,836,84,0.5793480000000001,0.058212,-0.09359643225005355,0.03769086078278058,1.3531441095427905,-0.07023365651009905
19,266,834,84,0.5779620000000001,0.058212,-0.07923454319932421,0.036562196523256665,2.1193256250930164,-0.15588960612733954
20,285,832,84,0.576576,0.058212,-0.040448185186411745,0.032257219934747394,2.700320849017836,-0.03290890888398383
21,303,832,86,0.576576,0.059598000000000005,0.022706034117297023,0.037203488403080166,2.9636159483678663,0.7139411422037037
22,313,832,86,0.576576,0.059598000000000005,0.021504667243992928,0.04179761139578585,1.789675851742556,0.48482899851328104
23,316,832,86,0.576576,0.059598000000000005,0.022671907877460387,0.04037036874819672,-0.016558817745467837,-0.5381215122734825
24,319,834,86,0.5779620000000001,0.059598000000000005,0.04380435983035746,0.034969946209560565,-1.1628943929272983,-0.4810396482063738
25,342,834,88,0.5779620000000001,0.060984000000000003,0.02091945712897695,0.027884534629350182,-1.2871688920318134,-1.2742924990429894
26,363,834,88,0.5779620000000001,0.060984000000000003,0.024539817556223874,0.028998197609970466,0.40653003677420246,-0.008983465052578896
27,372,834,88,0.5779620000000001,0.060984000000000003,0.03374950776376367,0.03483205620525991,1.2400769310097284,0.2909173734703566
28,381,834,88,0.5779620000000001,0.060984000000000003,0.0448188236759765,0.04481882367597813,1.7534637181833175,1.753463718183727
29,389,836,90,0.5793480000000001,0.06237,0.06305301300653157,0.036977264194324684,2.2129991622203975,-0.6152311081700906
30,397,836,90,0.5793480000000001,0.06237,0.0674402221019693,0.028670730429715328,0.27913028995167855,-2.5787216752492914
31,400,836,90,0.5793480000000001,0.06237,0.06957375051802943,0.029403535136947125,-1.6569075995043183,-3.9378997373945412
32,411,838,90,0.5807340000000001,0.06237,0.08678918999011367,8.297269476430933e-16,4.041366542419543,-2.2429915182779832e-13
33,418,838,90,0.5807340000000001,0.06237,0.06754416617486728,2.089518613253969e-15,-1.924436042366105,-5.314067123732893e-14
34,421,838,90,0.5807340000000001,0.06237,0.06557004996638037,-2.0599225477312815e-15,-2.402450969464489,1.1204547036644242e-13
35,424,840,90,0.5821200000000001,0.06237,0.05556183271134003,2.3391827013114132e-15,-2.0653966531999983,-1.418993830032786e-13
