frame_no,time (ms),pos_pixel_x-green,pos_pixel_y-green,r_x-green,r_y-green,v_x-green,v_y-green,a_x-green,a_y-green
0,0,,,,,,,,
1,11,,,,,,,,
2,22,,,,,,,,
3,37,,,,,,,,
4,48,,,,,,,,
5,66,834,126,0.5779620000000001,0.087318,,,,
6,74,834,126,0.5779620000000001,0.087318,-1.9519697691363847e-15,1.9519697691363847e-15,-1.05355015869985e-13,-1.2840432621370495e-13
7,97,834,126,0.5779620000000001,0.087318,0.0,-9.741797321883595e-16,-6.719843630633608e-13,1.713142956419114e-14
8,105,834,126,0.5779620000000001,0.087318,-9.119133418279305e-15,-7.599277848566088e-16,9.902937740252712e-13,5.00486864979154e-14
9,115,834,126,0.5779620000000001,0.087318,3.0926152326108044e-15,-3.8657690407635055e-16,-1.0749921115157444e-12,-1.1273723356449033e-13
10,134,834,126,0.5779620000000001,0.087318,3.438937460239156e-15,4.298671825298945e-16,9.956422537401539e-14,9.169146192808264e-14
11,148,834,126,0.5779620000000001,0.087318,5.9407602009705276e-15,7.425950251213159e-16,6.62246161624492e-14,1.328954636062396e-14
12,155,834,126,0.5779620000000001,0.087318,0.0,3.664761085013834e-16,-6.55833240635745e-14,7.493294414474577e-15
13,165,834,126,0.5779620000000001,0.087318,8.80771930968824e-15,7.339766091406867e-16,-2.7351146492370023e-13,4.2389055112944775e-15
14,194,834,126,0.5779620000000001,0.087318,-2.5505525267845828e-15,0.0,1.5235707020575497e-13,2.203379083758231e-15
15,200,834,126,0.5779620000000001,0.087318,0.0,2.7488853289631887e-16,-3.48451329758093e-13,-9.15835368433155e-15
16,213,834,126,0.5779620000000001,0.087318,0.0,2.6564312667168036e-16,-7.273004838748727e-14,-4.089003662543975e-14
17,246,834,126,0.5779620000000001,0.087318,2.2207791911164945e-15,1.1103895955582472e-15,-1.4636675747097073e-14,-2.4431938793949088e-14
18,268,834,126,0.5779620000000001,0.087318,-2.192879394906168e-15,2.74109924363271e-16,-3.388260470869488e-14,-1.3218696612951601e-14
19,276,834,126,0.5779620000000001,0.087318,-2.595637398248403e-15,-9.733640243431512e-16,3.785949732771588e-13,2.366740684295524e-14
20,298,834,126,0.5779620000000001,0.087318,4.851060549942417e-15,4.042550458285348e-16,3.6559833700960996e-13,-6.447926788471951e-14
21,302,834,126,0.5779620000000001,0.087318,8.105221302356743e-15,1.0131526627945928e-15,4.710422418343454e-13,-4.874115958768662e-14
22,311,834,126,0.5779620000000001,0.087318,1.3387089288077315e-14,1.6733861610096643e-15,2.6444886433820383e-13,-3.748019194795541e-14
23,319,834,126,0.5779620000000001,0.087318,5.672974649013572e-15,7.091218311266965e-16,-1.7749824952821896e-14,-6.146123617887594e-14
24,330,834,126,0.5779620000000001,0.087318,0.0,0.0,1.4191031247075705e-12,1.54299764538973e-13
25,335,834,126,0.5779620000000001,0.087318,1.1033485125543436e-14,2.0687784610393944e-15,-1.4684695884300443e-12,-4.321661934716541e-14
26,338,834,126,0.5779620000000001,0.087318,1.7159508889041232e-14,2.144938611130154e-15,-9.490716427806118e-13,-1.4002299421806912e-13
27,350,834,126,0.5779620000000001,0.087318,0.0,-6.657717334114753e-16,-6.250543343245693e-14,-1.1628049311561772e-13
28,358,834,126,0.5779620000000001,0.087318,-4.810037925117301e-15,-6.012547406396626e-16,6.843757827103762e-13,3.264316080432066e-14
29,361,834,126,0.5779620000000001,0.087318,0.0,1.1554797316787694e-15,-7.2077922174631e-13,-1.5005890793776098e-13
30,378,834,126,0.5779620000000001,0.087318,9.427392090802882e-15,0.0,3.421282925119424e-13,6.946678169389191e-15
31,385,834,126,0.5779620000000001,0.087318,4.696793450241783e-15,5.870991812802229e-16,-2.4728049074804525e-13,-1.501379807178136e-13
32,389,834,126,0.5779620000000001,0.087318,-9.770236187144657e-15,-1.8319192850896234e-15,1.050215194619263e-12,2.0886311015106435e-13
