frame_no,time (ms),pos_pixel_x-darkorange,pos_pixel_y-darkorange,r_x-darkorange,r_y-darkorange,v_x-darkorange,v_y-darkorange,a_x-darkorange,a_y-darkorange,pos_pixel_x-green,pos_pixel_y-green,r_x-green,r_y-green,v_x-green,v_y-green,a_x-green,a_y-green,pos_pixel_x-hotpink,pos_pixel_y-hotpink,r_x-hotpink,r_y-hotpink,v_x-hotpink,v_y-hotpink,a_x-hotpink,a_y-hotpink,pos_pixel_x-yellowneon,pos_pixel_y-yellowneon,r_x-yellowneon,r_y-yellowneon,v_x-yellowneon,v_y-yellowneon,a_x-yellowneon,a_y-yellowneon
12,185,712,730,0.493416,0.5058900000000001,0.006581747935728266,2.7340087614838417e-15,-0.8366157107798662,-6.339493675930971e-13,824,518,0.571032,0.358974,0.0,-0.0352733806262611,-6.974058440686277e-13,-0.8936797087793658,60,776,0.041580000000000006,0.537768,0.0,-0.01093621415113738,4.107816304759596e-14,0.544420990090436,684,644,0.47401200000000004,0.446292,-2.957966596234465e-15,-0.027904216918302367,-2.9479294852409336e-14,-1.1154413438591504
13,206,712,730,0.493416,0.5058900000000001,0.0,4.4882180324804585e-15,-6.866013927354065e-14,2.991347848265031e-13,824,516,0.571032,0.357588,2.9921453549869723e-15,-0.02853726557173356,-3.6573501907683145e-14,-0.048822262969684345,60,778,0.041580000000000006,0.539154,-1.8700908468668577e-16,-0.005979580014561177,1.686967686118009e-14,0.26198658133873576,684,644,0.47401200000000004,0.446292,2.0970012093686503e-15,-0.061493205848608505,5.065623455663337e-13,-2.2032951104434306
14,216,712,730,0.493416,0.5058900000000001,0.0,6.587961610648192e-15,-3.4769748203673023e-13,-2.076937126638403e-13,824,514,0.571032,0.356202,9.88194241597229e-15,-0.006462817894855756,8.52714461795526e-14,0.7621806201559628,60,776,0.041580000000000006,0.537768,-0.022202150588021923,0.014137456897919398,-1.0858995904962487,0.4069523245561203,684,640,0.47401200000000004,0.44352,3.293980805324096e-15,-0.023941130944426774,-1.833419239136624e-13,0.7109881291887594
15,223,712,730,0.493416,0.5058900000000001,6.612747655345028e-15,0.0,1.7793952047352499e-13,2.058487095615365e-13,824,514,0.571032,0.356202,6.612747655345028e-15,-0.027031339480683547,4.1817717874434624e-14,0.9461240670856738,60,776,0.041580000000000006,0.537768,-0.007781578002576299,0.012384980538708564,0.2076836510158196,0.45621470235652667,684,642,0.47401200000000004,0.444906,3.306373827672514e-15,-0.02435624928554149,1.714609116187551e-13,1.6254953726343322
16,229,712,730,0.493416,0.5058900000000001,-1.0014698849796488e-14,-1.287604137830977e-14,2.72109259453905e-13,7.889117946918565e-13,824,516,0.571032,0.357588,-1.0014698849796488e-14,-0.0012796820188297848,4.851420105293281e-13,-0.4732742982178402,60,776,0.041580000000000006,0.537768,-0.018059144026862765,0.0019860972524173488,0.9033472356644253,0.6414836791476805,684,640,0.47401200000000004,0.44352,-1.287604137830977e-14,-0.02015443585317923,5.705589500256045e-13,0.43555290028912874
17,247,712,730,0.493416,0.5058900000000001,0.0,0.0,-8.493164842050825e-14,-1.753845510984741e-14,824,516,0.571032,0.357588,-2.7230903993354334e-15,0.003839636174771119,-3.899586300481487e-14,-1.0371931393196498,58,778,0.040194,0.539154,-0.007402308669027594,0.026709424382019394,0.8758664935013145,-1.727805283521798,684,642,0.47401200000000004,0.444906,-2.7230903993354334e-15,0.010343548342279796,-4.651493564316644e-14,-1.4726903222809
18,269,712,730,0.493416,0.5058900000000001,5.08302902895159e-15,5.08302902895159e-15,-2.196160108516195e-13,-5.078599860514844e-13,824,514,0.571032,0.356202,2.541514514475795e-15,-0.010830064342851164,-5.965065448507186e-14,-0.1532056543222901,60,778,0.041580000000000006,0.539154,0.004214044836128064,-0.0017364104104757758,0.39199935251071766,-1.4550926061703096,684,642,0.47401200000000004,0.444906,2.541514514475795e-15,-0.012066698730710063,5.6677276388754e-14,-0.4999460782479218
19,287,712,730,0.493416,0.5058900000000001,-0.01154622008902395,-2.3975767607995354e-15,-0.5455564868343332,-2.9270186507879464e-14,824,514,0.571032,0.356202,-7.192730282398605e-15,-0.012003672038900754,-1.2434180389204905e-13,0.49248636433335186,60,778,0.041580000000000006,0.539154,0.00596979155270726,-0.011787187191899222,0.010240237427217972,-0.746616918897774,684,640,0.47401200000000004,0.44352,-2.3975767607995354e-15,-0.010238357095498776,-3.293646763403666e-14,-0.3584178124502121
20,299,712,730,0.493416,0.5058900000000001,-0.007047906435015122,7.76571751146676e-15,-0.17754881152821098,2.710447502116939e-12,824,514,0.571032,0.356202,7.76571751146676e-15,-0.008550369882615514,3.157600922427581e-12,0.6464201137801974,60,776,0.041580000000000006,0.537768,-0.0009188870415969265,-0.017852154439918565,-1.169988734768822,0.08718327471958781,684,640,0.47401200000000004,0.44352,5.1771450076445065e-15,-0.01457511899869918,2.624256386826559e-12,0.5203553324449087
21,316,712,730,0.493416,0.5058900000000001,-0.003979829602870055,-5.948749750733461e-15,0.23521730503226404,9.127687745181491e-14,824,514,0.571032,0.356202,-1.1897499501466922e-14,-2.9743748753667306e-15,-1.7753004989995467e-13,4.8383637569743555e-14,60,776,0.041580000000000006,0.537768,-0.021590294903667165,-0.014078628519618002,-1.037702723593529,0.7605992813272442,684,640,0.47401200000000004,0.44352,-8.923124626100192e-15,-0.005944517796344818,2.5019713850779775e-13,1.0196166314020494
22,335,710,730,0.49203,0.5058900000000001,0.006921933286248,0.0,0.8147098249902257,2.2874725420094376e-13,824,514,0.571032,0.356202,-6.301198212553087e-15,0.0,-3.876991417673456e-13,1.156355620292638e-13,60,776,0.041580000000000006,0.537768,-0.031036354386674615,0.02359936508671662,-0.7919422459811372,2.2423416675326617,684,640,0.47401200000000004,0.44352,1.5752995531382718e-15,-3.1505991062765435e-15,-3.278847903973614e-14,1.5862318689434752e-13
23,344,712,730,0.493416,0.5058900000000001,0.008190839961571118,3.476243132711496e-15,0.783078399969426,1.5914168074554764e-13,824,514,0.571032,0.356202,-0.020839775957963293,0.0,-1.0977878957048626,2.426020243037046e-13,58,776,0.040194,0.537768,-0.0035591244191442634,0.00909192520604394,1.08025039438082,0.15272899051137856,684,640,0.47401200000000004,0.44352,1.738121566355748e-15,-1.738121566355748e-15,2.987132383778085e-14,2.160535570798195e-15
24,349,712,730,0.493416,0.5058900000000001,0.006802043621421418,3.9185019992980776e-15,0.4294084383658194,-1.236850802520471e-12,824,514,0.571032,0.356202,-0.009182788324663417,3.9185019992980776e-15,-0.1254925824429075,-1.1594332963018412e-12,58,776,0.040194,0.537768,-0.0027675336446513848,0.005266868917231195,2.2917682368598595,-0.6110893736599867,684,640,0.47401200000000004,0.44352,3.9185019992980776e-15,0.012239797734230343,-1.0169379624271022e-12,1.202351834716464
25,362,712,730,0.493416,0.5058900000000001,0.016819237116543786,8.66773384576665e-15,-1.989867414547049,-2.559746985728037e-12,824,514,0.571032,0.356202,-0.007137325558327189,4.333866922883325e-15,1.3262705173145644,-1.1800256305494001e-12,58,778,0.040194,0.539154,0.013955668190005504,0.0018570437389844245,2.6472376312485246,-1.7794115192565907,684,640,0.47401200000000004,0.44352,4.333866922883325e-15,0.01076772433613051,-1.7130763880170906e-12,0.08482025868602733
26,373,712,730,0.493416,0.5058900000000001,0.0,0.0,4.806673882093338e-13,8.963920302497936e-13,822,514,0.569646,0.356202,-0.0014784716365717054,0.0,1.1260484174567493,3.8007671233838035e-13,60,776,0.041580000000000006,0.537768,0.02914334559531444,-0.00385863710038755,-0.8917177388678441,-0.75398324533532,684,640,0.47401200000000004,0.44352,0.0,0.005694221748217798,5.361006251272107e-13,-0.9342232527510784
27,383,712,730,0.493416,0.5058900000000001,3.5748606202483616e-15,3.5748606202483616e-15,1.777949248226999e-14,-5.919660540188081e-13,824,514,0.571032,0.356202,0.0024018360638529816,5.3622909303725416e-15,0.557573876603211,-4.735344317239048e-13,60,776,0.041580000000000006,0.537768,0.023469010233567043,-0.007892459717860468,-1.1371469460042487,0.011020450511317302,684,642,0.47401200000000004,0.444906,3.5748606202483616e-15,0.0017851973373526754,8.694097186824069e-14,-0.7762166067062296
28,391,712,730,0.493416,0.5058900000000001,1.0576217657137011e-14,1.0576217657137011e-14,-9.623698247689692e-13,-8.297896216492917e-13,824,514,0.571032,0.356202,0.0024871042356758954,8.813514714280843e-15,-1.1738105985975225,-5.892054339947586e-13,60,776,0.041580000000000006,0.537768,0.020153160084020977,-0.014278148839652593,-1.373964735169672,2.5059752625773606,684,640,0.47401200000000004,0.44352,3.525405885712337e-15,-0.00018194267593401496,-6.096883029011751e-13,-0.7361881358264476
29,407,712,730,0.493416,0.5058900000000001,0.0,0.0,-6.54871928642485e-13,-1.257620578101483e-12,824,514,0.571032,0.356202,0.005118691084698379,-1.7159736624283336e-15,-0.8981017032222939,-3.885793393866337e-13,60,776,0.041580000000000006,0.537768,-0.010670483008998677,0.018522751907507948,-1.269210529130404,1.0385767791934195,684,640,0.47401200000000004,0.44352,0.0,-0.008159480458868539,-7.829129952078997e-13,0.08186137077538551
30,422,712,730,0.493416,0.5058900000000001,3.351640541783838e-15,6.703281083567676e-15,4.5986100404832066e-14,2.8933575843269127e-13,824,514,0.571032,0.356202,-0.0008559240071508349,3.351640541783838e-15,0.7519557517439667,-1.3225421929274237e-13,60,776,0.041580000000000006,0.537768,-0.0088061985514568,0.009662122558621042,-0.1341681280440271,-0.6177876236996779,684,640,0.47401200000000004,0.44352,6.703281083567676e-15,-0.008020595384297639,-7.820716754512378e-14,0.9900921352045546
31,430,712,730,0.493416,0.5058900000000001,3.5442177391492453e-15,7.088435478298491e-15,-6.559574663815901e-13,-6.973501111331723e-13,822,514,0.569646,0.356202,-0.010978931443032513,3.5442177391492453e-15,-0.04381889557235383,-5.238346814460105e-13,60,778,0.041580000000000006,0.539154,-0.003971331350657296,0.00100670388695845,0.4211672794069207,-1.3836274587359259,684,640,0.47401200000000004,0.44352,-0.01394355890673136,-0.01394355890673136,-1.0062790749011503,-1.00627907490105
32,445,712,730,0.493416,0.5058900000000001,-3.938174552187324e-15,0.0,-1.5081429609854294e-13,9.239723901572616e-14,824,514,0.571032,0.356202,-0.020028735417856578,-0.02220668616901119,-0.573668954134777,-1.5134453785986717,58,778,0.040194,0.539154,-0.016484244333762173,-0.01747898178994354,-0.33290038193133986,-2.2491237528894144,684,640,0.47401200000000004,0.44352,-0.03178527537254839,-0.031785275372544455,-1.6422477103560968,-1.6422477103571245
33,455,712,730,0.493416,0.5058900000000001,0.0,0.0,-1.2472772735360153e-12,-1.3064159192747319e-12,824,514,0.571032,0.356202,-0.02882177052613832,-0.042513455337211174,-1.576619784808731,-2.6470578507850235,60,776,0.041580000000000006,0.537768,-0.026780814706612498,-0.028412033183586826,-0.8149982804261211,-1.8802402370750593,684,640,0.47401200000000004,0.44352,-0.014410566932175276,-0.04150116307912926,0.35848409064389647,-1.624800451524298
34,461,712,730,0.493416,0.5058900000000001,-0.02003587877369184,0.0,-1.7831362793123966,-6.999700871494436e-14,822,514,0.569646,0.356202,-0.015322328933780395,-0.03246318587254314,-1.4337572527016629,-0.8051189286841646,60,776,0.041580000000000006,0.537768,-0.002289809069022825,-0.02560298368452268,1.3952326147133363,1.2771403903521839,682,638,0.47262600000000005,0.442134,-0.022705690338396065,-0.030787814588472004,-0.014467705197696159,0.2605984017331995
35,470,712,730,0.493416,0.5058900000000001,-0.012716908017336598,4.4040521438471995e-15,0.5880098167973131,-9.96685568169284e-13,822,512,0.569646,0.354816,-0.032976587555404155,-0.03583646126440425,1.808051541381421,1.2627348710162682,58,776,0.040194,0.537768,0.010259264737946508,-0.023404757375269238,0.5832397404365395,1.7005097525268988,682,638,0.47262600000000005,0.442134,-0.02480631238242873,-0.032976587555406355,0.6229218965407436,1.8080515413820113
36,475,712,730,0.493416,0.5058900000000001,-0.01875554553045177,-1.8591719585090326e-14,1.3745276407572586,1.3601300899427777e-12,822,512,0.569646,0.354816,-0.028100040328809524,-0.04239795492033783,1.453597499429423,1.923567504859816,58,776,0.040194,0.537768,-0.01064327441980773,-9.295859792545163e-15,1.6336866115716389,1.0028747799066598e-12,684,638,0.47401200000000004,0.442134,-0.019415483097700668,-0.02810004032879465,0.43601433037529574,1.4535974994292626
37,489,710,730,0.49203,0.5058900000000001,-0.005709580512718732,-3.598726045504783e-15,1.412237677097879,-4.560243656718641e-13,822,512,0.569646,0.354816,3.598726045504783e-15,-0.018623031506482993,-5.519960583407745e-13,1.4799308644585392,60,776,0.041580000000000006,0.537768,0.012397248839119555,3.598726045504783e-15,0.42247112141673976,-8.226988048611865e-13,682,638,0.47262600000000005,0.442134,0.002146072531159731,3.598726045504783e-15,0.8587525271475905,1.6348796244228073e-13
38,505,712,730,0.493416,0.5058900000000001,0.006184474886819279,6.896094488612028e-15,0.7603718998001671,-7.829938347018851e-13,822,512,0.569646,0.354816,0.0,-0.01461769286338479,-5.238409094905286e-13,-1.3630447350092891,60,776,0.041580000000000006,0.537768,0.0179982203464575,6.896094488612028e-15,-1.3848728867500506,-5.805229771395718e-13,682,638,0.47262600000000005,0.442134,-0.001276814203889263,3.448047244306014e-15,0.2659212557231266,-4.486466177620636e-13
39,518,712,730,0.493416,0.5058900000000001,0.007384402433228145,-3.1261487585711914e-15,-0.02496285878168126,-4.1605749475381416e-14,822,512,0.569646,0.354816,0.0,-0.019510577605166973,6.678006520546846e-13,-0.7151719486260972,60,776,0.041580000000000006,0.537768,0.009990747262663151,0.0,-0.7892088832592153,8.598658760586371e-14,682,638,0.47262600000000005,0.442134,-0.008005738023023188,-0.013378928490338875,0.29398805994106497,-0.8766014007461638
40,526,712,730,0.493416,0.5058900000000001,0.007121670411357915,-3.1733612985975182e-15,-1.7904182677476967,7.351296975104146e-13,822,512,0.569646,0.354816,-6.3467225971950365e-15,-0.021279349348761967,4.767745995472282e-13,-0.3398991148392692,60,776,0.041580000000000006,0.537768,-1.983350811623449e-16,-6.3467225971950365e-15,3.9509662239926994e-14,3.8166655084399323e-13,684,638,0.47401200000000004,0.442134,0.0017140755318685807,-0.016107111520833207,-0.6937705726350798,-0.9608327390268662
41,539,712,730,0.493416,0.5058900000000001,-0.015086722738691931,3.2429960818813105e-15,-1.0400644628039344,-4.860136346708441e-13,822,510,0.569646,0.35343,6.485992163762621e-15,-0.02532639246176989,-5.732777956357198e-13,0.5396164425534216,60,776,0.041580000000000006,0.537768,6.080617653527458e-16,0.0071566045948271385,-6.702433375731353e-14,1.0841855623468653,682,638,0.47262600000000005,0.442134,-0.0026447464649194934,-0.0224901292084929,-0.5672760853304027,-0.4352065610763038
42,559,712,730,0.493416,0.5058900000000001,-0.00838283749137449,6.466709069423245e-15,0.6569613660631105,3.700546298557242e-13,822,510,0.569646,0.35343,6.466709069423245e-15,-0.013422262556535301,5.761484453304467e-13,1.1765728356599257,60,776,0.041580000000000006,0.537768,-0.017384801975741705,0.008087314133436684,-1.1847919620470562,0.062409528884449623,682,636,0.47262600000000005,0.44074800000000003,-0.007657288213505604,-0.021829191088669195,0.18171721559592158,0.47476565067395465
43,568,710,730,0.49203,0.5058900000000001,0.0035635515910321888,3.4497113598682937e-15,1.4252346308949118,4.321592178211347e-13,822,510,0.569646,0.35343,-3.4497113598682937e-15,-0.005947749012716138,-5.946169869566631e-13,1.1426454792608873,60,776,0.041580000000000006,0.537768,-0.011611401571012338,0.001937717398707512,-0.4646622560558176,-0.45218079697406677,682,636,0.47262600000000005,0.44074800000000003,-0.0059477490127230375,-0.016011014160706983,1.1426454792605427,0.9757091546507064
44,580,710,730,0.49203,0.5058900000000001,-0.009543612306402608,0.0,0.15561436119619193,4.164113826123245e-14,822,510,0.569646,0.35343,0.0,-1.8012565913087366e-15,-4.1133986577586844e-13,-1.8405546042118335e-13,60,778,0.041580000000000006,0.539154,-0.003181259716908791,-0.0018161807820397833,0.4132597120925771,-0.6705958467634422,682,636,0.47262600000000005,0.44074800000000003,0.0,-0.010372884014119774,-1.517952798646862e-13,1.0735313645931683
45,591,712,730,0.493416,0.5058900000000001,0.002577157482902429,7.32856399992487e-15,0.5534192480420558,5.608362675439271e-14,822,510,0.569646,0.35343,7.32856399992487e-15,3.664281999962435e-15,1.2605661008112664e-13,2.9741392527086877e-13,58,776,0.040194,0.537768,-0.002487409211182407,-0.002535158743487303,0.8741283016042001,-0.568178494964277,682,636,0.47262600000000005,0.44074800000000003,1.0992845999887306e-14,7.32856399992487e-15,-7.846138906298011e-14,-6.568879217065048e-14
46,596,712,730,0.493416,0.5058900000000001,0.0160475178769155,-1.671067779129972e-15,-1.518628624618909,6.874036043520697e-13,822,510,0.569646,0.35343,0.0,-5.013203337389916e-15,4.0174258332201053e-13,5.938209732114159e-13,60,776,0.041580000000000006,0.537768,-0.0018990657733859778,-0.007887770959282439,0.6644888343110267,0.031996687009495574,682,636,0.47262600000000005,0.44074800000000003,-1.671067779129972e-15,-6.684271116519888e-15,5.923964344402208e-13,7.061137531885287e-13
47,614,710,730,0.49203,0.5058900000000001,0.0029371751839363082,-6.906093664219512e-15,-0.15602747791860427,3.471991089198417e-13,822,510,0.569646,0.35343,-3.453046832109756e-15,-3.453046832109756e-15,2.2325861277441513e-13,1.1828978198370029e-13,60,776,0.041580000000000006,0.537768,0.007713110043795425,-0.012400224524952402,0.06182839148345535,1.3320858570556828,682,636,0.47262600000000005,0.44074800000000003,8.232348111648243e-15,1.2348522167472364e-14,4.697693712567922e-13,1.0601668227471309e-12
48,629,712,730,0.493416,0.5058900000000001,-0.006055195287560993,3.598253492676864e-15,0.8382938931486632,-5.4863020334421127e-14,822,510,0.569646,0.35343,3.598253492676864e-15,-0.020084088075857782,1.1362409886136545e-13,-1.2782008112778516,60,776,0.041580000000000006,0.537768,0.003146217929551185,3.598253492676864e-15,-1.2595046442126232,8.716365654884993e-14,682,636,0.47262600000000005,0.44074800000000003,-8.276550870102968e-15,-6.207413152577226e-15,3.2250138456160827e-13,2.3930773168938613e-14
49,640,710,730,0.49203,0.5058900000000001,0.012941827080151793,-7.419024701421679e-15,1.3361455249853043,-7.930633480973625e-13,822,510,0.569646,0.35343,-3.7095123507108396e-15,-0.03224773029809411,-5.0928995575761505e-14,-1.314602310215384,60,776,0.041580000000000006,0.537768,-2.3184452191942747e-16,0.025874899572154914,-3.38975166731551e-14,1.3687449038654664,682,636,0.47262600000000005,0.44074800000000003,5.747660911618295e-15,-0.02987777093650549,8.481022413531652e-13,-1.235518710463452
50,649,712,730,0.493416,0.5058900000000001,0.01577801978976263,0.0,0.06860377779279504,-3.0210890673110275e-13,822,510,0.569646,0.35343,0.0,-0.024982309103168635,7.562837510442797e-14,-0.14687152166555872,60,776,0.041580000000000006,0.537768,2.427983189878237e-16,0.007533785929626715,-3.7630449770456024e-14,-0.3363732659891908,,,,,,,,
51,652,710,730,0.49203,0.5058900000000001,0.0014051878413533832,2.4257830163705824e-14,0.9737020764754614,-1.7147415137194675e-12,822,508,0.569646,0.352044,2.6123817099375504e-14,-0.03431766617240465,-1.5548164767538844e-12,0.9074182234991951,60,776,0.041580000000000006,0.537768,1.399490201752259e-15,0.015173981891591108,-8.182391415357273e-14,-1.257708023859505,,,,,,,,
52,665,712,730,0.493416,0.5058900000000001,0.026354183737012912,0.0,-1.4388133118058897,-3.0572164107970414e-13,822,508,0.569646,0.352044,7.846784974631701e-15,-0.030295788124259402,-9.383409310987634e-13,2.037847449660827,60,778,0.041580000000000006,0.539154,0.0,0.008237834009874438,-5.927370335153147e-14,-2.258845805871891,682,634,0.47262600000000005,0.43936200000000003,0.0,-0.028588265376566963,2.6719296032502126e-13,1.771057617379176
53,685,712,730,0.493416,0.5058900000000001,0.006384576542873473,-1.1248473700433364e-14,-0.6080927133981052,-1.191540848095668e-12,822,508,0.569646,0.352044,-1.499796493391115e-14,-0.0025149470202022566,-7.072550134075228e-13,1.233287616426057,60,776,0.041580000000000006,0.537768,-1.874745616738894e-15,-0.016315896882034407,-1.2175624146705258e-13,-1.274693965982202,682,634,0.47262600000000005,0.43936200000000003,,,,
54,692,712,730,0.493416,0.5058900000000001,0.008180775241303628,1.1165996469317062e-14,-1.0891866405099206,6.122935782435827e-13,822,508,0.569646,0.352044,1.488799529242275e-14,7.443997646211375e-15,3.626892621193106e-13,2.102959110797488e-13,60,776,0.041580000000000006,0.537768,1.1631246322205273e-15,-0.010014551362775619,8.6840359015242e-15,-0.09812300057768077,682,634,0.47262600000000005,0.43936200000000003,1.0761254369221627e-14,5.380627184610814e-15,-3.4926549823261256e-13,-5.501092987744961e-13
55,697,712,730,0.493416,0.5058900000000001,-1.2105522654040312e-14,-1.2105522654040312e-14,3.645401196714473e-15,-6.845564370085199e-13,822,508,0.569646,0.352044,-8.070348436026875e-15,-4.035174218013437e-15,-4.038596298558104e-13,-3.1829202510518013e-13,60,776,0.041580000000000006,0.537768,-1.0087935545033593e-15,-0.006493810539097378,-1.3040146785315626e-14,2.652271441281389,682,634,0.47262600000000005,0.43936200000000003,-2.603833980764328e-15,-7.811501942292985e-15,-1.8431118500341957e-13,-8.583852976449724e-14
56,708,712,730,0.493416,0.5058900000000001,-4.24039682096369e-15,0.0,4.376514285997163e-13,7.818603682444408e-13,822,508,0.569646,0.352044,-0.005872896355027785,0.0,-2.0094175833649572,-7.334466715552347e-14,60,776,0.041580000000000006,0.537768,-0.005872896355032821,0.018081219417198806,-2.009417583364009,1.551322466896617,,,,,,,,
57,722,712,730,0.493416,0.5058900000000001,0.0,4.188775314964671e-15,-1.8303207613808106e-13,9.36006667392854e-13,822,508,0.569646,0.352044,-0.030914304734711913,2.0943876574823356e-15,-2.300283842405883,-8.334316292471344e-14,60,776,0.041580000000000006,0.537768,-0.03091430473471034,0.014196675747530611,-2.3002838424074574,-0.7793204398349096,682,634,0.47262600000000005,0.43936200000000003,0.0,-4.397138399954922e-15,-1.9251259243992901e-13,-5.949739397407876e-13
58,730,712,730,0.493416,0.5058900000000001,-1.2831637894385231e-14,-8.554425262923487e-15,-6.8930173240487e-13,-2.1486189395590134e-13,822,508,0.569646,0.352044,-0.014978649445800383,-0.020545734055515994,0.3336014336555842,-1.7505391543135944,60,778,0.041580000000000006,0.539154,-0.03552438350130675,0.020161520813876885,-1.4169377206581932,-0.2364503420922304,,,,,,,,
59,742,712,730,0.493416,0.5058900000000001,-3.975873317423701e-15,0.0,-8.012204134265125e-13,-5.680178161893954e-13,820,508,0.56826,0.352044,-0.020469860229750187,-0.022910821679874363,0.19341001564905813,-0.7870324225899519,58,778,0.040194,0.539154,-0.011169051512793175,0.0034870870794170487,1.937867752612093,-1.720661872509083,682,634,0.47262600000000005,0.43936200000000003,0.0,-0.01027925854768215,-1.6859628834585618e-13,-1.8183244584267062
60,747,712,730,0.493416,0.5058900000000001,-7.417989609027185e-15,0.0,7.026681735202393e-13,3.782769276158424e-13,820,508,0.56826,0.352044,-0.024321988159468896,-0.026680606138062363,0.5886924915899866,0.041568749278787585,58,776,0.040194,0.537768,-0.01977936243068986,0.001797930500757816,2.7900783615769336,-1.5017940715713989,682,634,0.47262600000000005,0.43936200000000003,-1.9341160119867327e-15,-0.016336130795518194,6.623538854970724e-13,-1.0591628779335345
61,755,712,730,0.493416,0.5058900000000001,1.0806117409607189e-14,-0.0027901629677096083,-3.897056258506391e-13,-1.2020493838782622,822,506,0.569646,0.350658,-0.018422716971310753,-0.03513119025840935,0.42910619782334186,-0.38474464258570473,58,778,0.040194,0.539154,-0.0038002177147554482,-0.024306738887802947,2.585527592804173,0.18638191037051002,682,634,0.47262600000000005,0.43936200000000003,7.881309022438233e-15,-0.03666776850394919,-5.7033298505483005e-15,0.25647342916499344
