frame_no,time (ms),pos_pixel_x-darkorange,pos_pixel_y-darkorange,r_x-darkorange,r_y-darkorange,v_x-darkorange,v_y-darkorange,a_x-darkorange,a_y-darkorange,pos_pixel_x-green,pos_pixel_y-green,r_x-green,r_y-green,v_x-green,v_y-green,a_x-green,a_y-green,pos_pixel_x-hotpink,pos_pixel_y-hotpink,r_x-hotpink,r_y-hotpink,v_x-hotpink,v_y-hotpink,a_x-hotpink,a_y-hotpink,pos_pixel_x-lightorange,pos_pixel_y-lightorange,r_x-lightorange,r_y-lightorange,v_x-lightorange,v_y-lightorange,a_x-lightorange,a_y-lightorange,pos_pixel_x-yellowneon,pos_pixel_y-yellowneon,r_x-yellowneon,r_y-yellowneon,v_x-yellowneon,v_y-yellowneon,a_x-yellowneon,a_y-yellowneon
128,380,482,306,0.334026,0.212058,0.239900265,-0.020901714,0.390703775,1.055786867,,,,,,,,,490,436,0.33957,0.302148,-7.29E-15,-5.47E-15,-2.33E-13,-1.04E-15,,,,,,,,,760,382,0.52668,0.264726,-1.46E-14,-7.29E-15,-3.92E-13,-1.35E-13
129,387,486,306,0.336798,0.212058,0.243455803,-0.020587344,-0.834993663,1.269367269,,,,,,,,,490,436,0.33957,0.302148,-1.79E-15,-1.79E-15,3.38E-13,1.42E-13,,,,,,,,,760,382,0.52668,0.264726,-3.57E-15,0,3.66E-14,2.09E-13
130,401,490,306,0.33957,0.212058,0.249554261,4.33E-15,-1.232222064,5.82E-14,,,,,,,,,490,436,0.33957,0.302148,1.04E-14,3.46E-15,-1.05E-13,-1.35E-14,,,,,,,,,760,382,0.52668,0.264726,1.39E-14,5.20E-15,-1.84E-13,-3.78E-13
131,415,494,306,0.342342,0.212058,0.236565287,1.65E-15,0.867744413,-2.36E-13,,,,,,,,,490,436,0.33957,0.302148,3.30E-15,0,-3.43E-13,6.01E-14,,,,,,,,,760,382,0.52668,0.264726,3.30E-15,1.65E-15,-1.98E-14,-8.63E-14
132,428,498,306,0.345114,0.212058,0.272140012,0.014805114,3.722450552,1.020241863,,,,,,,,,490,436,0.33957,0.302148,3.37E-15,1.69E-15,1.16E-13,-2.63E-14,,,,,,,,,760,382,0.52668,0.264726,6.74E-15,1.69E-15,-1.79E-13,6.75E-14
133,443,504,306,0.349272,0.212058,0.342057212,0.036318679,5.346404227,1.736458773,,,,,,,,,490,436,0.33957,0.302148,-1.80E-15,1.80E-15,-4.23E-13,-2.43E-13,,,,,,,,,760,382,0.52668,0.264726,0,0,-2.35E-13,8.68E-15
134,452,508,306,0.352044,0.212058,0.320660971,0.047376226,1.896246846,1.900283788,,,,,,,,,490,436,0.33957,0.302148,3.85E-15,0,-1.47E-13,-1.02E-14,,,,,,,,,760,382,0.52668,0.264726,3.85E-15,1.93E-15,-2.85E-14,-1.05E-13
135,459,514,308,0.356202,0.213444,0.338703042,0.065413717,0.536413642,2.398845981,,,,,,,,,490,436,0.33957,0.302148,-4.12E-15,-4.12E-15,9.78E-14,8.46E-14,,,,,,,,,760,382,0.52668,0.264726,-8.24E-15,-6.18E-15,5.30E-13,3.60E-13
136,469,,,,,,,,,,,,,,,,,490,436,0.33957,0.302148,-6.01E-15,-4.01E-15,-2.63E-13,-2.67E-13,,,,,,,,,760,382,0.52668,0.264726,-4.01E-15,-2.00E-15,-1.00E-12,-5.46E-13
137,483,524,310,0.363132,0.21483,0.326200441,0.106794919,-1.357796601,1.13668327,,,,,,,,,490,436,0.33957,0.302148,-1.98E-15,0,7.65E-13,3.48E-14,,,,,,,,,760,382,0.52668,0.264726,7.91E-15,0,4.15E-13,4.96E-13
138,490,528,312,0.365904,0.216216,0.334303417,0.115850081,3.126389319,2.639057658,,,,,,,,,490,436,0.33957,0.302148,-2.02E-15,-2.02E-15,-4.44E-14,4.96E-13,,,,,,,,,760,382,0.52668,0.264726,0,0,-1.01E-13,2.98E-13
