frame_no,time (ms),pos_pixel_x-darkorange,pos_pixel_y-darkorange,r_x-darkorange,r_y-darkorange,v_x-darkorange,v_y-darkorange,a_x-darkorange,a_y-darkorange,pos_pixel_x-green,pos_pixel_y-green,r_x-green,r_y-green,v_x-green,v_y-green,a_x-green,a_y-green,pos_pixel_x-hotpink,pos_pixel_y-hotpink,r_x-hotpink,r_y-hotpink,v_x-hotpink,v_y-hotpink,a_x-hotpink,a_y-hotpink,pos_pixel_x-yellowneon,pos_pixel_y-yellowneon,r_x-yellowneon,r_y-yellowneon,v_x-yellowneon,v_y-yellowneon,a_x-yellowneon,a_y-yellowneon
132,1,558,338,0.386694,0.234234,0.010000951,0.015509664,0.891932872,-0.468651245,,,,,,,,,490,436,0.33957,0.302148,0,3.05E-15,-1.80E-13,-3.38E-13,748,404,0.518364,0.279972,-0.010000951,1.52E-15,-0.891932872,1.30E-14
133,11,558,338,0.386694,0.234234,0.014820418,0.00794396,0.809735889,-0.176044646,,,,,,,,,490,436,0.33957,0.302148,4.30E-15,0,-3.57E-13,-2.11E-14,748,404,0.518364,0.279972,-0.007362553,2.87E-15,-0.126616579,-2.48E-13
134,22,558,338,0.386694,0.234234,0.01945343,0.020885527,0.494452832,-0.215865512,,,,,,,,,490,436,0.33957,0.302148,-5.72E-15,-1.43E-15,8.04E-15,-2.49E-13,748,404,0.518364,0.279972,-0.006151851,-1.43E-15,0.346368025,-1.68E-13
135,47,560,338,0.38808,0.234234,0.039473913,0.026832403,0.756660621,1.192767719,,,,,,,,,490,436,0.33957,0.302148,1.50E-15,0,-2.15E-13,-2.27E-13,746,404,0.516978,0.279972,0.006137362,-1.50E-15,0.968070314,-3.31E-13
136,57,560,338,0.38808,0.234234,0.104941678,0.09250607,3.653487901,4.145801485,,,,,,,,,490,436,0.33957,0.302148,3.25E-15,0,-2.07E-13,3.30E-14,748,404,0.518364,0.279972,0.012499658,3.25E-15,1.080583716,-1.17E-13
137,67,560,340,0.38808,0.23562,0.200650955,0.167366054,7.04314098,6.445559771,,,,,,,,,490,436,0.33957,0.302148,5.76E-15,3.84E-15,2.49E-13,1.12E-13,748,404,0.518364,0.279972,0.02479347,0,1.281384365,-4.21E-13
138,78,562,340,0.389466,0.23562,0.195052194,0.16193173,3.814006915,1.924045058,,,,,,,,,490,436,0.33957,0.302148,-2.23E-15,-2.23E-15,-9.99E-13,-5.33E-13,748,404,0.518364,0.279972,0.014577319,0,-1.612634989,-1.97E-13
139,83,568,346,0.393624,0.239778,0.212739755,0.175213507,-2.35834169,-2.11819567,,,,,,,,,490,436,0.33957,0.302148,-2.00E-15,-2.00E-15,-2.05E-14,1.86E-13,748,404,0.518364,0.279972,0,0,1.25E-12,3.91E-13
140,88,572,348,0.396396,0.241164,0.25938226,0.189762172,-6.002957191,-3.358986769,,,,,,,,,490,436,0.33957,0.302148,3.46E-15,9.53E-15,1.26E-14,-2.16E-13,,,,,,,,
141,107,574,350,0.397782,0.24255,0.165589051,0.151946583,-4.506547785,-1.370944141,,,,,,,,,490,436,0.33957,0.302148,0,-3.55E-15,1.91E-13,3.63E-13,748,404,0.518364,0.279972,3.85E-15,0,-3.88E-13,-1.21E-13
142,122,576,352,0.399168,0.243936,0.12809517,0.153810673,0.257865674,2.959691229,,,,,,,,,490,436,0.33957,0.302148,0,-1.72E-15,-4.81E-14,-7.15E-14,,,,,,,,
143,133,578,354,0.400554,0.245322,0.136941473,0.193414576,1.896981781,4.09231711,,,,,,,,,490,436,0.33957,0.302148,-7.17E-15,-8.96E-15,2.27E-13,8.20E-14,748,404,0.518364,0.279972,,,,
144,142,580,358,0.40194,0.248094,0.136231058,0.19076757,0.542596731,1.587405478,,,,,,,,,490,436,0.33957,0.302148,4.09E-15,6.14E-15,4.34E-14,4.25E-15,748,404,0.518364,0.279972,0,-2.22E-15,-8.55E-13,-5.58E-13
145,149,582,360,0.403326,0.24948,0.142747873,0.211903597,-0.692462128,-0.404787158,,,,,,,,,490,436,0.33957,0.302148,-0.01033118,6.35E-15,-1.553246269,-5.95E-13,,,,,,,,
146,159,584,364,0.404712,0.252252,0.137585265,0.212093515,-1.525098427,-2.407346659,,,,,,,,,490,436,0.33957,0.302148,-0.02042576,-2.13E-15,-1.870436286,-9.36E-13,748,404,0.518364,0.279972,4.33E-15,-0.010500043,-6.24E-13,-1.947697442
147,172,586,366,0.406098,0.253638,0.116749297,0.193260907,-1.662374289,-0.712909052,,,,,,,,,490,436,0.33957,0.302148,-0.026648983,0,-0.038674781,-6.01E-13,748,404,0.518364,0.279972,-4.15E-15,-0.008751435,-1.95E-13,0.502940177
148,182,588,370,0.407484,0.25641,0.142672533,0.222118761,1.108656641,1.49576478,,,,,,,,,488,436,0.338184,0.302148,-0.026172645,1.83E-15,0.608253187,-4.50E-14,748,404,0.518364,0.279972,0.00639814,-0.018475955,1.535484284,0.133502181
149,190,,,,,,,,,,,,,,,,,488,436,0.338184,0.302148,-0.025304588,-1.87E-15,1.366345254,1.06E-12,748,402,0.518364,0.278586,0.008749314,-0.010468175,0.15722224,1.096463982
150,209,,,,,,,,,,,,,,,,,488,436,0.338184,0.302148,0.003571091,4.02E-15,2.158606782,-3.70E-13,748,404,0.518364,0.279972,-0.001070046,0.021921364,-0.867857476,2.521952997
151,216,596,382,0.413028,0.264726,,,,,,,,,,,,,488,436,0.338184,0.302148,8.94E-15,1.12E-14,1.26E-13,3.74E-13,750,402,0.51975,0.278586,-0.010195579,0.02431905,-1.575029,1.721881037
152,224,600,388,0.4158,0.268884,,,,,,,,,,,,,488,436,0.338184,0.302148,0.016808226,0,1.203207718,-2.06E-14,748,404,0.518364,0.279972,-0.003055231,0.020249992,-0.515470761,-0.743301868
153,227,,,,,,,,,,,,,,,,,488,436,0.338184,0.302148,0.011306005,-1.04E-14,1.736697223,8.01E-13,748,404,0.518364,0.279972,-0.014181369,0.014181369,0.38319512,-0.38319512
154,236,602,398,0.417186,0.275814,0.137900745,0.401104497,-1.58052574,-2.480759196,,,,,,,,,488,436,0.338184,0.302148,0.028410216,1.92E-15,0.315045617,-8.26E-14,748,404,0.518364,0.279972,-0.032224341,0.032224341,4.218113477,-4.218113477
155,259,604,404,0.418572,0.279972,0.12559071,0.366891894,2.015802255,0.936485969,,,,,,,,,490,436,0.33957,0.302148,0.022638724,0,-0.993778525,2.36E-13,748,404,0.518364,0.279972,0,1.83E-15,-1.75E-13,-1.75E-13
156,263,606,410,0.419958,0.28413,0.081377923,0.350462599,-1.660185517,4.85122472,,,,,,,,,490,436,0.33957,0.302148,0.020372649,1.79E-15,-1.192876756,4.72E-13,,,,,,,,
157,274,608,416,0.421344,0.288288,0.058983986,0.427864877,-1.884004903,6.153375086,,,,,,,,,490,436,0.33957,0.302148,0.00934064,-2.00E-15,-1.554010865,2.85E-14,,,,,,,,
158,289,,,,,,,,,,,,,,,,,490,436,0.33957,0.302148,4.59E-15,0,-7.27E-13,-2.88E-13,748,404,0.518364,0.279972,,,,
159,295,608,428,0.421344,0.296604,,,,,,,,,,,,,490,436,0.33957,0.302148,-2.12E-15,0,1.45E-13,-2.53E-13,748,404,0.518364,0.279972,,,,
160,299,608,434,0.421344,0.300762,,,,,,,,,,,,,490,436,0.33957,0.302148,-6.16E-15,-8.22E-15,8.07E-13,5.46E-13,,,,,,,,
161,309,,,,,,,,,,,,,,,,,490,436,0.33957,0.302148,5.46E-15,1.82E-15,-7.11E-13,-2.69E-13,748,404,0.518364,0.279972,0,-9.22E-16,-1.50E-13,1.19E-13
162,327,,,,,,,,,,,,,,,,,490,436,0.33957,0.302148,0,0,4.14E-14,6.74E-14,748,404,0.518364,0.279972,-4.80E-15,0,-7.35E-13,-3.62E-13
163,335,608,452,0.421344,0.313236,,,,,,,,,,,,,490,436,0.33957,0.302148,0,-1.59E-15,4.48E-14,-7.62E-14,748,404,0.518364,0.279972,-6.22E-15,-1.04E-15,4.45E-13,8.20E-16
164,354,606,458,0.419958,0.317394,,,,,,,,,,,,,490,436,0.33957,0.302148,0,0,-4.51E-13,-4.92E-13,748,404,0.518364,0.279972,0.01641432,0,0.859399659,2.50E-13
165,362,,,,,,,,,,,,,,,,,490,436,0.33957,0.302148,7.09E-15,5.31E-15,1.23E-12,8.36E-13,,,,,,,,
166,377,,,,,,,,,,,,,,,,,490,436,0.33957,0.302148,-5.54E-15,-5.54E-15,5.41E-14,-9.91E-14,748,404,0.518364,0.279972,0.000759295,-1.01E-15,-0.710021937,2.18E-13
167,385,604,474,0.418572,0.328482,,,,,,,,,,,,,490,436,0.33957,0.302148,0,0,3.00E-13,-3.54E-13,750,404,0.51975,0.279972,0.001123799,2.19E-15,-1.202023096,-2.80E-13
168,396,,,,,,,,,,,,,,,,,490,436,0.33957,0.302148,0,2.03E-15,-1.31E-12,-6.99E-13,,,,,,,,
169,403,598,484,0.414414,0.335412,,,,,,,,,,,,,490,436,0.33957,0.302148,0,-4.13E-15,5.56E-13,3.91E-13,748,404,0.518364,0.279972,0.00141852,-4.49E-15,1.707214938,4.19E-13
170,420,,,,,,,,,,,,,,,,,490,436,0.33957,0.302148,1.92E-15,1.92E-15,1.26E-13,-2.89E-13,748,404,0.518364,0.279972,-0.006394153,0,0.933967766,-5.09E-13
171,423,592,496,0.410256,0.343728,-0.17212006,0.330581071,0.408964568,-2.624591607,,,,,,,,,490,436,0.33957,0.302148,-1.90E-15,-1.90E-15,6.16E-13,2.39E-13,,,,,,,,
