frame_no,time (ms),pos_pixel_x-darkorange,pos_pixel_y-darkorange,r_x-darkorange,r_y-darkorange,v_x-darkorange,v_y-darkorange,a_x-darkorange,a_y-darkorange,pos_pixel_x-green,pos_pixel_y-green,r_x-green,r_y-green,v_x-green,v_y-green,a_x-green,a_y-green,pos_pixel_x-hotpink,pos_pixel_y-hotpink,r_x-hotpink,r_y-hotpink,v_x-hotpink,v_y-hotpink,a_x-hotpink,a_y-hotpink,pos_pixel_x-lightorange,pos_pixel_y-lightorange,r_x-lightorange,r_y-lightorange,v_x-lightorange,v_y-lightorange,a_x-lightorange,a_y-lightorange,pos_pixel_x-yellowneon,pos_pixel_y-yellowneon,r_x-yellowneon,r_y-yellowneon,v_x-yellowneon,v_y-yellowneon,a_x-yellowneon,a_y-yellowneon
114,471,442,652,0.306306,0.451836,-0.500740196,-0.104582741,1.306998262,-1.578263438,,,,,,,,,490,434,0.33957,0.300762,-1.62E-15,3.25E-15,-3.12E-13,-4.72E-13,,,,,,,,,760,380,0.52668,0.26334,6.49E-15,0.001900001,-6.77E-13,-0.862048731
115,493,432,648,0.299376,0.449064,-0.526294387,-0.158328992,-2.85305879,-3.272994557,,,,,,,,,490,434,0.33957,0.300762,-5.11E-15,-3.40E-15,6.17E-14,9.06E-14,,,,,,,,,760,380,0.52668,0.26334,-3.40E-15,0.009860946,-1.86E-13,1.085497208
116,507,424,646,0.293832,0.447678,-0.623189166,-0.223553562,-8.171885484,-4.181657863,,,,,,,,,490,434,0.33957,0.300762,-1.77E-15,-1.77E-15,-4.29E-13,-2.84E-13,,,,,,,,,760,380,0.52668,0.26334,-1.77E-15,0.039862665,-2.66E-14,2.964188015
117,511,414,644,0.286902,0.446292,-0.61543585,-0.239161489,-8.552374587,-5.057503709,,,,,,,,,490,434,0.33957,0.300762,2.00E-15,0,5.42E-13,7.11E-13,,,,,,,,,760,380,0.52668,0.26334,3.99E-15,0.033503959,1.26E-12,1.142038197
118,521,406,640,0.281358,0.44352,-0.663813265,-0.275088145,-0.35371495,-4.782190384,,,,,,,,,490,434,0.33957,0.300762,-2.42E-15,0,-4.18E-13,-8.64E-13,,,,,,,,,760,382,0.52668,0.264726,-4.84E-15,0.033569329,-6.13E-13,-0.5723989
119,529,398,636,0.275814,0.440748,-0.665274943,-0.301463552,8.908993378,1.90372374,,,,,,,,,490,434,0.33957,0.300762,4.69E-15,0,-6.14E-13,-9.20E-13,,,,,,,,,760,382,0.52668,0.264726,4.69E-15,0.035579664,-9.26E-13,-2.440039852
120,538,390,632,0.27027,0.437976,-0.584291089,-0.292145544,2.476311993,1.238155996,,,,,,,,,490,434,0.33957,0.300762,2.19E-15,0,3.77E-13,4.49E-13,,,,,,,,,760,382,0.52668,0.264726,0,0.019024337,6.40E-13,-1.896608349
121,547,382,628,0.264726,0.435204,-0.55425183,-0.28422277,6.038265773,1.540098031,,,,,,,,,490,434,0.33957,0.300762,-3.92E-15,-5.88E-15,4.84E-13,8.64E-13,,,,,,,,,760,382,0.52668,0.264726,-3.92E-15,-1.96E-15,7.59E-13,2.04E-14
122,560,374,624,0.259182,0.432432,-0.486181083,-0.279007765,4.879730554,-0.743628851,,,,,,,,,490,434,0.33957,0.300762,1.86E-15,0,5.51E-13,5.92E-13,,,,,,,,,760,382,0.52668,0.264726,3.71E-15,0,1.04E-12,6.26E-13
123,568,366,620,0.253638,0.42966,-0.455210576,-0.28077272,3.022936871,-1.62770173,,,,,,,,,490,434,0.33957,0.300762,0,0,2.03E-13,2.54E-13,,,,,,,,,760,382,0.52668,0.264726,0,0,6.26E-13,-6.48E-14
124,586,358,614,0.248094,0.425502,-0.41345386,-0.314710195,1.282991944,-2.524408791,,,,,,,,,490,434,0.33957,0.300762,-3.42E-15,-3.42E-15,4.13E-14,1.17E-13,,,,,,,,,760,382,0.52668,0.264726,-6.84E-15,-3.42E-15,1.08E-13,-7.01E-15
125,595,352,608,0.243936,0.421344,-0.397051131,-0.327620893,1.173313667,-1.524829164,,,,,,,,,490,434,0.33957,0.300762,0,-1.72E-15,3.20E-13,2.06E-13,,,,,,,,,760,382,0.52668,0.264726,-3.44E-15,0,8.71E-13,1.20E-13
